GID_0,GID_1,commodity,gas_type,year,LD_emissions,production_mt,area__ha,EF
PRY,PRY.14_1,SOYB,CH4,2022,71.731193551,72186.81809565,23869.78001858,9.936882583736232e-4
PRY,PRY.14_1,SOYB,CH4,2023,52.886658248,55600.992963079996,18492.617413969998,9.511819021490793e-4
PRY,PRY.14_1,SOYB,CH4,2024,80.8774051,64362.50031154,21676.006318824002,0.0012565920327600904
PRY,PRY.14_1,SOYB,CO2,2020,3266.456250054,28368.94287523,9637.40768267,0.11514197989048322
PRY,PRY.14_1,SOYB,CO2,2021,2869.132907851,31122.28863291,10532.542977155,0.09218900774594897
PRY,PRY.14_1,SOYB,CO2,2022,8184.591044008001,72186.81809565,23869.78001858,0.11338068722135858
PRY,PRY.14_1,SOYB,CO2,2023,8206.806996045,55600.992963079996,18492.617413969998,0.1476018063471359
PRY,PRY.14_1,SOYB,CO2,2024,12170.2788973,64362.50031154,21676.006318824002,0.18908959158502278
PRY,PRY.14_1,SOYB,CO2e,2020,3291.627447507,28368.94287523,9637.40768267,0.11602925995459086
PRY,PRY.14_1,SOYB,CO2e,2021,2899.302722763,31122.28863291,10532.542977155,0.09315840351461675
PRY,PRY.14_1,SOYB,CO2e,2022,8298.455640165,72186.81809565,23869.78001858,0.11495804717655325
PRY,PRY.14_1,SOYB,CO2e,2023,8289.631499117,55600.992963079996,18492.617413969998,0.14909142907971906
PRY,PRY.14_1,SOYB,CO2e,2024,12294.3917743,64362.50031154,21676.006318824002,0.19101793303228234
PRY,PRY.14_1,SOYB,N2O,2020,13.050995868,28368.94287523,9637.40768267,4.6004519538848655e-4
PRY,PRY.14_1,SOYB,N2O,2021,13.296976135,31122.28863291,10532.542977155,4.272493032835389e-4
PRY,PRY.14_1,SOYB,N2O,2022,42.133403035,72186.81809565,23869.78001858,5.836717027639562e-4
PRY,PRY.14_1,SOYB,N2O,2023,29.937844117,55600.992963079996,18492.617413969998,5.384408177184756e-4
PRY,PRY.14_1,SOYB,N2O,2024,43.235473705,64362.50031154,21676.006318824002,6.717494425437665e-4
PRY,PRY.15_1,SOYB,CH4,2021,0,67.33201784,21.80406841,0
PRY,PRY.15_1,SOYB,CH4,2022,0.560754939,6848.552652646,2281.821807528,8.187933530500744e-5
PRY,PRY.15_1,SOYB,CH4,2023,0.676882204,9571.744903047,3177.987526923,7.071669908216277e-5
PRY,PRY.15_1,SOYB,CH4,2024,0,906.2324355000001,301.11206687000004,0
PRY,PRY.15_1,SOYB,CO2,2021,0,67.33201784,21.80406841,0
PRY,PRY.15_1,SOYB,CO2,2022,181.67235872,6848.552652646,2281.821807528,0.026527117178519355
PRY,PRY.15_1,SOYB,CO2,2023,519.57043074,9571.744903047,3177.987526923,0.054281683852084664
PRY,PRY.15_1,SOYB,CO2,2024,6.934288141,906.2324355000001,301.11206687000004,0.007651776596557274
PRY,PRY.15_1,SOYB,CO2e,2021,0,67.33201784,21.80406841,0
PRY,PRY.15_1,SOYB,CO2e,2022,182.63904839999998,6848.552652646,2281.821807528,0.026668269583856635
PRY,PRY.15_1,SOYB,CO2e,2023,520.78818684,9571.744903047,3177.987526923,0.05440890789663816
PRY,PRY.15_1,SOYB,CO2e,2024,6.93652522,906.2324355000001,301.11206687000004,0.007654245145367013
PRY,PRY.15_1,SOYB,N2O,2021,0,67.33201784,21.80406841,0
PRY,PRY.15_1,SOYB,N2O,2022,0.405934703,6848.552652646,2281.821807528,5.9273064483656045e-5
PRY,PRY.15_1,SOYB,N2O,2023,0.540873911,9571.744903047,3177.987526923,5.6507347038450866e-5
PRY,PRY.15_1,SOYB,N2O,2024,0.002237079,906.2324355000001,301.11206687000004,2.468548809738558e-6
PRY,PRY.16_1,SOYB,CH4,2020,4.054607033,279.89388957,93.494175951,0.01448622918931556
PRY,PRY.16_1,SOYB,CH4,2021,0.991255555,1051.9820869090001,371.140959779,9.42274176847031e-4
PRY,PRY.16_1,SOYB,CH4,2022,29.35107284,11053.157890525,3437.289738954,0.00265544680811629
PRY,PRY.16_1,SOYB,CH4,2023,39.82499069,10161.146133,3156.9720167,0.003919340413839908
PRY,PRY.16_1,SOYB,CH4,2024,32.14156597,5255.034994,1630.6314345,0.006116337190275237
PRY,PRY.16_1,SOYB,CO2,2020,327.953763492,279.89388957,93.494175951,1.1717074781297807
PRY,PRY.16_1,SOYB,CO2,2021,130.86376224,1051.9820869090001,371.140959779,0.12439732944931803
PRY,PRY.16_1,SOYB,CO2,2022,1227.3716728,11053.157890525,3437.289738954,0.11104262555157461
PRY,PRY.16_1,SOYB,CO2,2023,3283.1075747,10161.146133,3156.9720167,0.32310406047970963
PRY,PRY.16_1,SOYB,CO2,2024,3549.1321832999997,5255.034994,1630.6314345,0.6753774593988936
PRY,PRY.16_1,SOYB,CO2e,2020,334.256246551,279.89388957,93.494175951,1.1942248795231531
PRY,PRY.16_1,SOYB,CO2e,2021,132.56227364,1051.9820869090001,371.140959779,0.12601191150459873
PRY,PRY.16_1,SOYB,CO2e,2022,1266.4505966000002,11053.157890525,3437.289738954,0.1145781693470269
PRY,PRY.16_1,SOYB,CO2e,2023,3335.9811341,10161.146133,3156.9720167,0.32830756397310834
PRY,PRY.16_1,SOYB,CO2e,2024,3592.5671109,5255.034994,1630.6314345,0.6836428520460581
PRY,PRY.16_1,SOYB,N2O,2020,2.24787607,279.89388957,93.494175951,0.00803117236125949
PRY,PRY.16_1,SOYB,N2O,2021,0.707255839,1051.9820869090001,371.140959779,6.72307872730137e-4
PRY,PRY.16_1,SOYB,N2O,2022,9.727850952,11053.157890525,3437.289738954,8.800969866122079e-4
PRY,PRY.16_1,SOYB,N2O,2023,13.048568838,10161.146133,3156.9720167,0.0012841630921557774
PRY,PRY.16_1,SOYB,N2O,2024,11.293361729,5255.034994,1630.6314345,0.002149055475728389
PRY,PRY.17_1,SOYB,CH4,2020,0,2562.54074,935.2731561,0
PRY,PRY.17_1,SOYB,CH4,2021,0,4646.418003402,1695.844748153,0
PRY,PRY.17_1,SOYB,CH4,2022,0.550748544,4900.833715,1788.700622,1.1237854129070364e-4
PRY,PRY.17_1,SOYB,CH4,2023,0.225730342,10220.05378,3730.103412,2.2087001385622845e-5
PRY,PRY.17_1,SOYB,CH4,2024,0,894.7267437,326.5563323,0
PRY,PRY.17_1,SOYB,CO2,2020,2796.429098,2562.54074,935.2731561,1.0912720544688785
PRY,PRY.17_1,SOYB,CO2,2021,4585.35144,4646.418003402,1695.844748153,0.9868572815968585
PRY,PRY.17_1,SOYB,CO2,2022,3157.691056,4900.833715,1788.700622,0.644317118194654
PRY,PRY.17_1,SOYB,CO2,2023,10446.84264,10220.05378,3730.103412,1.0221905740304236
PRY,PRY.17_1,SOYB,CO2,2024,520.5805968,894.7267437,326.5563323,0.5818319397129248
PRY,PRY.17_1,SOYB,CO2e,2020,2808.237244,2562.54074,935.2731561,1.0958800381842906
PRY,PRY.17_1,SOYB,CO2e,2021,4603.403826,4646.418003402,1695.844748153,0.9907425080200476
PRY,PRY.17_1,SOYB,CO2e,2022,3170.638184,4900.833715,1788.700622,0.6469589397199126
PRY,PRY.17_1,SOYB,CO2e,2023,10472.29654,10220.05378,3730.103412,1.024681157793281
PRY,PRY.17_1,SOYB,CO2e,2024,522.2901736,894.7267437,326.5563323,0.5837426647605861
PRY,PRY.17_1,SOYB,N2O,2020,11.80814579,2562.54074,935.2731561,0.0046079836334621555
PRY,PRY.17_1,SOYB,N2O,2021,18.05238631,4646.418003402,1695.844748153,0.003885226489907378
PRY,PRY.17_1,SOYB,N2O,2022,12.396379810000001,4900.833715,1788.700622,0.00252944305620049
PRY,PRY.17_1,SOYB,N2O,2023,25.22817341,10220.05378,3730.103412,0.0024684971285933877
PRY,PRY.17_1,SOYB,N2O,2024,1.709576762,894.7267437,326.5563323,0.0019107250051902075
PRY,PRY.18_1,SOYB,CH4,2020,2237.705073862,605649.727923829,201027.30516911202,0.0036947182021081176
PRY,PRY.18_1,SOYB,CH4,2021,3655.935164639,846833.0846311,281877.38504937,0.004317185087580287
PRY,PRY.18_1,SOYB,CH4,2022,3751.244673137,784982.88252477,261929.55262643698,0.004778759838777288
PRY,PRY.18_1,SOYB,CH4,2023,3790.765555504,814678.55998618,272496.227391349,0.004653081278545376
PRY,PRY.18_1,SOYB,CH4,2024,3782.640320512,884915.032501161,295337.79872062197,0.004274580249609487
PRY,PRY.18_1,SOYB,CO2,2020,914586.54224286,605649.727923829,201027.30516911202,1.5100915596512663
PRY,PRY.18_1,SOYB,CO2,2021,1335458.09175829,846833.0846311,281877.38504937,1.5770027364247896
PRY,PRY.18_1,SOYB,CO2,2022,1173770.9281757001,784982.88252477,261929.55262643698,1.4952821957091045
PRY,PRY.18_1,SOYB,CO2,2023,1193213.41066736,814678.55998618,272496.227391349,1.4646431970513638
PRY,PRY.18_1,SOYB,CO2,2024,1112591.847580904,884915.032501161,295337.79872062197,1.2572866396406757
PRY,PRY.18_1,SOYB,CO2e,2020,920021.80881378,605649.727923829,201027.30516911202,1.5190658335926617
PRY,PRY.18_1,SOYB,CO2e,2021,1343637.51809694,846833.0846311,281877.38504937,1.5866615776853588
PRY,PRY.18_1,SOYB,CO2e,2022,1181490.15248383,784982.88252477,261929.55262643698,1.5051158169000562
PRY,PRY.18_1,SOYB,CO2e,2023,1200762.88146666,814678.55998618,272496.227391349,1.4739100062815318
PRY,PRY.18_1,SOYB,CO2e,2024,1119757.034606117,884915.032501161,295337.79872062197,1.2653836735502038
PRY,PRY.18_1,SOYB,N2O,2020,3197.561427259,605649.727923829,201027.30516911202,0.005279555624040748
PRY,PRY.18_1,SOYB,N2O,2021,4523.491172476,846833.0846311,281877.38504937,0.005341656171176328
PRY,PRY.18_1,SOYB,N2O,2022,3967.97970027,784982.88252477,261929.55262643698,0.005054861435331733
PRY,PRY.18_1,SOYB,N2O,2023,3758.705219692,814678.55998618,272496.227391349,0.004613727922035608
PRY,PRY.18_1,SOYB,N2O,2024,3382.546653091,884915.032501161,295337.79872062197,0.0038224536015965603
PRY,PRY.1_1,SOYB,CH4,2020,0.526697989,5606.913358,2086.7361181,9.39372441431616e-5
PRY,PRY.1_1,SOYB,CH4,2021,8.03528907,23601.761357,8936.393246,3.404529411368202e-4
PRY,PRY.1_1,SOYB,CH4,2022,379.416174547,21426.896673,8367.533764,0.017707472077610836
PRY,PRY.1_1,SOYB,CH4,2023,107.624965933,33212.491330000004,12537.599331,0.0032404966210946387
PRY,PRY.1_1,SOYB,CH4,2024,87.45574359599999,9952.671184,3628.6560933,0.008787162961496668
PRY,PRY.1_1,SOYB,CO2,2020,33999.296295,5606.913358,2086.7361181,6.063816956702116
PRY,PRY.1_1,SOYB,CO2,2021,90004.282899,23601.761357,8936.393246,3.813456188188506
PRY,PRY.1_1,SOYB,CO2,2022,102663.580297,21426.896673,8367.533764,4.791341549071183
PRY,PRY.1_1,SOYB,CO2,2023,111038.76333300001,33212.491330000004,12537.599331,3.3432831710730926
PRY,PRY.1_1,SOYB,CO2,2024,16111.30071,9952.671184,3628.6560933,1.618791620072877
PRY,PRY.1_1,SOYB,CO2e,2020,34039.199179999996,5606.913358,2086.7361181,6.070933686077479
PRY,PRY.1_1,SOYB,CO2e,2021,90196.573147,23601.761357,8936.393246,3.821603471990398
PRY,PRY.1_1,SOYB,CO2e,2022,103277.33344700001,21426.896673,8367.533764,4.81998560142121
PRY,PRY.1_1,SOYB,CO2e,2023,111338.23488100001,33212.491330000004,12537.599331,3.352300005884563
PRY,PRY.1_1,SOYB,CO2e,2024,16253.994046,9952.671184,3628.6560933,1.6331288098947807
PRY,PRY.1_1,SOYB,N2O,2020,39.376185893000006,5606.913358,2086.7361181,0.007022791931824249
PRY,PRY.1_1,SOYB,N2O,2021,184.25495682000002,23601.761357,8936.393246,0.0078068307713547915
PRY,PRY.1_1,SOYB,N2O,2022,234.33698681099997,21426.896673,8367.533764,0.01093658080249613
PRY,PRY.1_1,SOYB,N2O,2023,191.84658364,33212.491330000004,12537.599331,0.005776338237737373
PRY,PRY.1_1,SOYB,N2O,2024,55.237590712,9952.671184,3628.6560933,0.005550026690402514
PRY,PRY.2_1,SOYB,CH4,2020,2558.764892474,2125738.81615734,708478.781142723,0.0012037061529033156
PRY,PRY.2_1,SOYB,CH4,2021,2653.24085122,2197666.80017054,733475.680570302,0.0012072989640713994
PRY,PRY.2_1,SOYB,CH4,2022,2183.1608871959997,2063325.7618523,688767.31945629,0.0010580786260508475
PRY,PRY.2_1,SOYB,CH4,2023,1917.709820784,1946252.9293170099,650812.34677336,9.85334327258777e-4
PRY,PRY.2_1,SOYB,CH4,2024,1911.452427632,2191063.887873691,731298.497774255,8.723855284233456e-4
PRY,PRY.2_1,SOYB,CO2,2020,664368.36353761,2125738.81615734,708478.781142723,0.3125352740834722
PRY,PRY.2_1,SOYB,CO2,2021,620451.0140837,2197666.80017054,733475.680570302,0.2823226041525279
PRY,PRY.2_1,SOYB,CO2,2022,480394.22605565196,2063325.7618523,688767.31945629,0.2328251965527682
PRY,PRY.2_1,SOYB,CO2,2023,409233.415678862,1946252.9293170099,650812.34677336,0.21026733448384458
PRY,PRY.2_1,SOYB,CO2,2024,395034.186884142,2191063.887873691,731298.497774255,0.18029332192020256
PRY,PRY.2_1,SOYB,CO2e,2020,670114.77083361,2125738.81615734,708478.781142723,0.3152385258904781
PRY,PRY.2_1,SOYB,CO2e,2021,625954.47580216,2197666.80017054,733475.680570302,0.28482683350978666
PRY,PRY.2_1,SOYB,CO2e,2022,484684.784948413,2063325.7618523,688767.31945629,0.2349046349875936
PRY,PRY.2_1,SOYB,CO2e,2023,412825.219878115,1946252.9293170099,650812.34677336,0.21211283161587122
PRY,PRY.2_1,SOYB,CO2e,2024,398469.573812514,2191063.887873691,731298.497774255,0.18186123007084343
PRY,PRY.2_1,SOYB,N2O,2020,3187.642418973,2125738.81615734,708478.781142723,0.0014995456613692759
PRY,PRY.2_1,SOYB,N2O,2021,2850.2209350529997,2197666.80017054,733475.680570302,0.0012969304240441823
PRY,PRY.2_1,SOYB,N2O,2022,2107.39801262,2063325.7618523,688767.31945629,0.0010213598121937542
PRY,PRY.2_1,SOYB,N2O,2023,1674.0944180230001,1946252.9293170099,650812.34677336,8.60162825091024e-4
PRY,PRY.2_1,SOYB,N2O,2024,1523.934519203,2191063.887873691,731298.497774255,6.955226306440092e-4
PRY,PRY.3_1,SOYB,CH4,2020,1277.14564921,359300.388172,107059.60226700001,0.0035545345656532385
PRY,PRY.3_1,SOYB,CH4,2021,1528.44878678,429615.41617,129351.20044,0.003557714014096712
PRY,PRY.3_1,SOYB,CH4,2022,1586.2661228,408200.62691,122762.930206,0.0038859962925773253
PRY,PRY.3_1,SOYB,CH4,2023,1467.61505429,451831.9088,136124.640571,0.0032481438909168076
PRY,PRY.3_1,SOYB,CH4,2024,1766.5162204900003,453823.351763,137923.052578,0.0038925194431434357
PRY,PRY.3_1,SOYB,CO2,2020,161060.55222800002,359300.388172,107059.60226700001,0.44826155921350974
PRY,PRY.3_1,SOYB,CO2,2021,219145.06166,429615.41617,129351.20044,0.5100958983587398
PRY,PRY.3_1,SOYB,CO2,2022,188738.74589,408200.62691,122762.930206,0.4623676041820805
PRY,PRY.3_1,SOYB,CO2,2023,202182.17669,451831.9088,136124.640571,0.44747210799468884
PRY,PRY.3_1,SOYB,CO2,2024,201995.008222,453823.351763,137923.052578,0.4450961093943173
PRY,PRY.3_1,SOYB,CO2e,2020,163120.290236,359300.388172,107059.60226700001,0.453994194289356
PRY,PRY.3_1,SOYB,CO2e,2021,221646.62275,429615.41617,129351.20044,0.5159186900832577
PRY,PRY.3_1,SOYB,CO2e,2022,191192.60114,408200.62691,122762.930206,0.4683789992859421
PRY,PRY.3_1,SOYB,CO2e,2023,204488.86954,451831.9088,136124.640571,0.45257730929870094
PRY,PRY.3_1,SOYB,CO2e,2024,204636.945251,453823.351763,137923.052578,0.45091761906043887
PRY,PRY.3_1,SOYB,N2O,2020,782.5923291,359300.388172,107059.60226700001,0.0021781004275602586
PRY,PRY.3_1,SOYB,N2O,2021,973.1123209699999,429615.41617,129351.20044,0.0022650777517372344
PRY,PRY.3_1,SOYB,N2O,2022,867.58913339,408200.62691,122762.930206,0.002125398826448363
PRY,PRY.3_1,SOYB,N2O,2023,839.0778043299999,451831.9088,136124.640571,0.0018570574321731038
PRY,PRY.3_1,SOYB,N2O,2024,875.42088369,453823.351763,137923.052578,0.0019289903886373187
PRY,PRY.5_1,SOYB,CH4,2020,2.329663365,60235.61284,23094.484028,3.867584731291994e-5
PRY,PRY.5_1,SOYB,CH4,2021,1.5100225,52762.994529999996,20166.845052999997,2.861896890900366e-5
PRY,PRY.5_1,SOYB,CH4,2022,2.8178649499999997,65605.18784,25076.035083000002,4.295186162521625e-5
PRY,PRY.5_1,SOYB,CH4,2023,2.923007837,92686.260548,35458.306561000005,3.153658179451791e-5
PRY,PRY.5_1,SOYB,CH4,2024,0.016121409,11543.473642100002,4354.9619244,1.3965821294210687e-6
PRY,PRY.5_1,SOYB,CO2,2020,212993.25261000003,60235.61284,23094.484028,3.5360020852740446
PRY,PRY.5_1,SOYB,CO2,2021,159739.73215999999,52762.994529999996,20166.845052999997,3.0274955692511942
PRY,PRY.5_1,SOYB,CO2,2022,171146.713291,65605.18784,25076.035083000002,2.608737493571362
PRY,PRY.5_1,SOYB,CO2,2023,265432.80195,92686.260548,35458.306561000005,2.8637772241608417
PRY,PRY.5_1,SOYB,CO2,2024,8888.854409900001,11543.473642100002,4354.9619244,0.7700328935201632
PRY,PRY.5_1,SOYB,CO2e,2020,213615.13671999998,60235.61284,23094.484028,3.5463262785656746
PRY,PRY.5_1,SOYB,CO2e,2021,160192.94935,52762.994529999996,20166.845052999997,3.0360852483252723
PRY,PRY.5_1,SOYB,CO2e,2022,171600.434196,65605.18784,25076.035083000002,2.6156534238497198
PRY,PRY.5_1,SOYB,CO2e,2023,266055.17157,92686.260548,35458.306561000005,2.8704920232726012
PRY,PRY.5_1,SOYB,CO2e,2024,8915.7050856,11543.473642100002,4354.9619244,0.7723589416866417
PRY,PRY.5_1,SOYB,N2O,2020,619.5545079,60235.61284,23094.484028,0.010285518461407257
PRY,PRY.5_1,SOYB,N2O,2021,451.70721022000004,52762.994529999996,20166.845052999997,0.00856106091482674
PRY,PRY.5_1,SOYB,N2O,2022,450.90304095,65605.18784,25076.035083000002,0.006872978430450905
PRY,PRY.5_1,SOYB,N2O,2023,619.4466693200001,92686.260548,35458.306561000005,0.006683263146636533
PRY,PRY.5_1,SOYB,N2O,2024,26.834553880999998,11543.473642100002,4354.9619244,0.0023246515488312084
PRY,PRY.6_1,SOYB,CH4,2020,2037.486282138,831085.63474427,277475.111492076,0.0024515960774186005
PRY,PRY.6_1,SOYB,CH4,2021,2157.820505006,928081.23351727,309790.28196145,0.0023250340886952618
PRY,PRY.6_1,SOYB,CH4,2022,1920.713181764,886573.9561742999,295783.9756021,0.0021664443991251067
PRY,PRY.6_1,SOYB,CH4,2023,2044.068129788,966845.04847913,322548.71777428,0.0021141631050429098
PRY,PRY.6_1,SOYB,CH4,2024,2139.23041612,980260.57677461,327217.21312256,0.00218230791567564
PRY,PRY.6_1,SOYB,CO2,2020,666711.121810638,831085.63474427,277475.111492076,0.8022171169109293
PRY,PRY.6_1,SOYB,CO2,2021,684515.24656592,928081.23351727,309790.28196145,0.7375596250036472
PRY,PRY.6_1,SOYB,CO2,2022,577656.325727,886573.9561742999,295783.9756021,0.6515602242814282
PRY,PRY.6_1,SOYB,CO2,2023,612606.40232807,966845.04847913,322548.71777428,0.633613838423969
PRY,PRY.6_1,SOYB,CO2,2024,575319.66838885,980260.57677461,327217.21312256,0.5869048312458378
PRY,PRY.6_1,SOYB,CO2e,2020,671316.742238042,831085.63474427,277475.111492076,0.8077588086871579
PRY,PRY.6_1,SOYB,CO2e,2021,689093.90358112,928081.23351727,309790.28196145,0.7424930907928946
PRY,PRY.6_1,SOYB,CO2e,2022,581473.5159237001,886573.9561742999,295783.9756021,0.6558657761985766
PRY,PRY.6_1,SOYB,CO2e,2023,616461.3405726,966845.04847913,322548.71777428,0.6376009698165266
PRY,PRY.6_1,SOYB,CO2e,2024,579086.78789156,980260.57677461,327217.21312256,0.5907478089111287
PRY,PRY.6_1,SOYB,N2O,2020,2568.134045551,831085.63474427,277475.111492076,0.0030900955788283235
PRY,PRY.6_1,SOYB,N2O,2021,2420.836546584,928081.23351727,309790.28196145,0.0026084317397620915
PRY,PRY.6_1,SOYB,N2O,2022,1896.477043395,886573.9561742999,295783.9756021,0.002139107550123155
PRY,PRY.6_1,SOYB,N2O,2023,1810.8700891,966845.04847913,322548.71777428,0.0018729682609933632
PRY,PRY.6_1,SOYB,N2O,2024,1627.889163283,980260.57677461,327217.21312256,0.0016606698278526185
PRY,PRY.7_1,SOYB,CH4,2020,893.4556330710001,367870.70220195,123210.364351004,0.002428721906156364
PRY,PRY.7_1,SOYB,CH4,2021,1313.991781336,398983.82742637,133516.049239528,0.003293345972973025
PRY,PRY.7_1,SOYB,CH4,2022,1118.322335225,404640.588464996,134839.75367462798,0.0027637423607635493
PRY,PRY.7_1,SOYB,CH4,2023,1106.669248746,421191.5754688,140303.6224895,0.002627472421579755
PRY,PRY.7_1,SOYB,CH4,2024,1361.586054997,440369.679410837,146977.619833368,0.0030919159938954982
PRY,PRY.7_1,SOYB,CO2,2020,226077.84989430002,367870.70220195,123210.364351004,0.6145579099968391
PRY,PRY.7_1,SOYB,CO2,2021,244410.10720589,398983.82742637,133516.049239528,0.6125814892860397
PRY,PRY.7_1,SOYB,CO2,2022,220498.8832094,404640.588464996,134839.75367462798,0.5449252731809788
PRY,PRY.7_1,SOYB,CO2,2023,226107.6992016,421191.5754688,140303.6224895,0.5368286365887892
PRY,PRY.7_1,SOYB,CO2,2024,242901.04975,440369.679410837,146977.619833368,0.5515844098871047
PRY,PRY.7_1,SOYB,CO2e,2020,228019.8753882,367870.70220195,123210.364351004,0.6198370080121898
PRY,PRY.7_1,SOYB,CO2e,2021,246844.94801915,398983.82742637,133516.049239528,0.6186840945694816
PRY,PRY.7_1,SOYB,CO2e,2022,222541.4218065,404640.588464996,134839.75367462798,0.549973057944362
PRY,PRY.7_1,SOYB,CO2e,2023,228054.8186583,421191.5754688,140303.6224895,0.5414515197851894
PRY,PRY.7_1,SOYB,CO2e,2024,245128.36771599998,440369.679410837,146977.619833368,0.5566422466777299
PRY,PRY.7_1,SOYB,N2O,2020,1048.569795438,367870.70220195,123210.364351004,0.002850375931438994
PRY,PRY.7_1,SOYB,N2O,2021,1120.848976443,398983.82742637,133516.049239528,0.0028092591714130215
PRY,PRY.7_1,SOYB,N2O,2022,924.21633034,404640.588464996,134839.75367462798,0.0022840425718191407
PRY,PRY.7_1,SOYB,N2O,2023,840.450253732,421191.5754688,140303.6224895,0.001995410883507229
PRY,PRY.7_1,SOYB,N2O,2024,865.731945139,440369.679410837,146977.619833368,0.001965920874246492
PRY,PRY.8_1,SOYB,CH4,2020,3576.2414397,1458706.7033199999,471017.731716,0.002451652159793682
PRY,PRY.8_1,SOYB,CH4,2021,4021.299339,1628976.02806,529810.48772,0.0024686055962340313
PRY,PRY.8_1,SOYB,CH4,2022,3585.67138176,1514048.77921,493470.938073,0.002368266750052089
PRY,PRY.8_1,SOYB,CH4,2023,3584.34799119,1581256.96293,517088.63599,0.002266771356723932
PRY,PRY.8_1,SOYB,CH4,2024,3283.0477468,1601562.65535,523061.428023,0.0020499027845292347
PRY,PRY.8_1,SOYB,CO2,2020,933111.0468,1458706.7033199999,471017.731716,0.6396837998181882
PRY,PRY.8_1,SOYB,CO2,2021,996779.52764,1628976.02806,529810.48772,0.6119055839189339
PRY,PRY.8_1,SOYB,CO2,2022,840840.01671,1514048.77921,493470.938073,0.5553586041981641
PRY,PRY.8_1,SOYB,CO2,2023,819314.07024,1581256.96293,517088.63599,0.5181410039275633
PRY,PRY.8_1,SOYB,CO2,2024,732463.07209,1601562.65535,523061.428023,0.45734275187000417
PRY,PRY.8_1,SOYB,CO2e,2020,940481.36172,1458706.7033199999,471017.731716,0.6447364364470768
PRY,PRY.8_1,SOYB,CO2e,2021,1004705.30324,1628976.02806,529810.48772,0.616771079459368
PRY,PRY.8_1,SOYB,CO2e,2022,847554.28719,1514048.77921,493470.938073,0.5597932502757518
PRY,PRY.8_1,SOYB,CO2e,2023,825790.26515,1581256.96293,517088.63599,0.5222366032272495
PRY,PRY.8_1,SOYB,CO2e,2024,738208.78839,1601562.65535,523061.428023,0.4609303207239647
PRY,PRY.8_1,SOYB,N2O,2020,3794.07349067,1458706.7033199999,471017.731716,0.002600984476203977
PRY,PRY.8_1,SOYB,N2O,2021,3904.4763353199996,1628976.02806,529810.48772,0.002396889989823832
PRY,PRY.8_1,SOYB,N2O,2022,3128.59906453,1514048.77921,493470.938073,0.0020663793052707585
PRY,PRY.8_1,SOYB,N2O,2023,2891.84681577,1581256.96293,517088.63599,0.0018288278777988964
PRY,PRY.8_1,SOYB,N2O,2024,2462.6686138,1601562.65535,523061.428023,0.0015376661072693512
PRY,PRY.9_1,SOYB,CH4,2022,0.158457564,717.5699163,241.0582727,2.208252609265637e-4
PRY,PRY.9_1,SOYB,CH4,2023,0,335.7373382,112.7865884,0
PRY,PRY.9_1,SOYB,CO2,2022,8.238376089,717.5699163,241.0582727,0.011480938514646034
PRY,PRY.9_1,SOYB,CO2,2023,37.4150744,335.7373382,112.7865884,0.11144150543575139
PRY,PRY.9_1,SOYB,CO2e,2022,8.464306568,717.5699163,241.0582727,0.011795793518831496
PRY,PRY.9_1,SOYB,CO2e,2023,37.42248323,335.7373382,112.7865884,0.11146357277577296
PRY,PRY.9_1,SOYB,N2O,2022,0.067472915,717.5699163,241.0582727,9.402974325890088e-5
PRY,PRY.9_1,SOYB,N2O,2023,0.007408833,335.7373382,112.7865884,2.2067348957137828e-5
URY,URY.10_2,SOYB,CH4,2020,0,35.39596679,13.081751743,0
URY,URY.10_2,SOYB,CH4,2021,0,49.016569998,20.510851906,0
URY,URY.10_2,SOYB,CH4,2022,0,5.867213493,2.793911187,0
URY,URY.10_2,SOYB,CH4,2023,0,350.707244,148.84184441899998,0
URY,URY.10_2,SOYB,CH4,2024,0,183.7506112,87.50029103,0
URY,URY.10_2,SOYB,CO2,2020,0,35.39596679,13.081751743,0
URY,URY.10_2,SOYB,CO2,2021,0,49.016569998,20.510851906,0
URY,URY.10_2,SOYB,CO2,2022,0,5.867213493,2.793911187,0
URY,URY.10_2,SOYB,CO2,2023,10.9681753,350.707244,148.84184441899998,0.03127444752752242
URY,URY.10_2,SOYB,CO2,2024,13.96301304,183.7506112,87.50029103,0.0759889338534075
URY,URY.10_2,SOYB,CO2e,2020,0,35.39596679,13.081751743,0
URY,URY.10_2,SOYB,CO2e,2021,0,49.016569998,20.510851906,0
URY,URY.10_2,SOYB,CO2e,2022,0,5.867213493,2.793911187,0
URY,URY.10_2,SOYB,CO2e,2023,10.97048203,350.707244,148.84184441899998,0.031281024893800025
URY,URY.10_2,SOYB,CO2e,2024,13.96301304,183.7506112,87.50029103,0.0759889338534075
URY,URY.10_2,SOYB,N2O,2020,0,35.39596679,13.081751743,0
URY,URY.10_2,SOYB,N2O,2021,0,49.016569998,20.510851906,0
URY,URY.10_2,SOYB,N2O,2022,0,5.867213493,2.793911187,0
URY,URY.10_2,SOYB,N2O,2023,0.002306725,350.707244,148.84184441899998,6.577352020707049e-6
URY,URY.10_2,SOYB,N2O,2024,0,183.7506112,87.50029103,0
URY,URY.11_2,SOYB,CH4,2020,125.242047103,284374.42985,126209.026992,4.4041247720149056e-4
URY,URY.11_2,SOYB,CH4,2021,114.14951144999999,265268.417568,118330.006419,4.303170068134419e-4
