GID_0,GID_1,GID_2,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
GHA,GHA2_2,GHA2.31_2,COCO,2194.112305,0.940276645,2063.072557,6988.308689,7311.382227,8075.05422,8348.488642,9055.388901,6977.519754,7301.367852,8065.781084,8340.144247,9048.000315,0.024664934,0.01479896,0.004932987,0,0,10.76427,9.999576305,9.268203096,8.344394161,7.38858537,3.387330545,3.382100998,1.20E-05,0.005217592,3.543928788,3.539074681,7.17E-06,0.004846934,3.914091238,3.90959642,2.39E-06,0.004492427,4.04662871,4.042584066,0,0.004044644,4.389273111,4.38569176,0,0.00358135
GHA,GHA2_2,GHA2.32_2,COCO,2832.398371,1.073534736,3040.678037,16601.8267,23170.64224,26240.79364,27409.33088,28399.89204,16580.47919,23148.16779,26218.69561,27388.68017,28381.00893,0.606584801,0.557291876,0.814643435,0.760260741,0.705878047,20.74091739,21.91716087,21.28339155,19.89044869,18.17723505,5.459909433,5.452888794,0.00019949,0.006821149,7.620222187,7.612830924,0.000183279,0.007207985,8.629915211,8.622647741,0.000267915,0.006999554,9.014216745,9.007425263,0.00025003,0.006541452,9.339986575,9.333776409,0.000232145,0.00597802
GHA,GHA2_2,GHA2.33_2,COCO,2186.995362,1.011114003,2211.301635,11842.89798,12743.5653,15383.13337,16923.39992,17909.56467,11827.77398,12729.32916,15369.45805,16910.72936,17898.16328,0.135117211,0.117051013,0.098984814,0.080918616,0.066750837,14.98887451,14.11909263,13.5763336,12.58964067,11.3346407,5.355623035,5.348783628,6.11E-05,0.006778304,5.76292492,5.756487018,5.29E-05,0.006384969,6.956596571,6.950412286,4.48E-05,0.006139521,7.653139512,7.647409602,3.66E-05,0.005693317,8.099105244,8.09394928,3.02E-05,0.005125778
GHA,GHA2_2,GHA2.34_2,COCO,20259.83013,0.848438455,17189.21897,58838.90032,70759.91665,87571.72388,95871.39144,110060.6135,58754.49357,70679.38651,87494.79236,95800.44925,109996.5206,0.465863537,0.371845441,0.285521632,0.20942257,0.506829568,83.94087999,80.15828849,76.64599935,70.73276749,63.58600952,3.423011855,3.418101408,2.71E-05,0.004883345,4.116528899,4.111843978,2.16E-05,0.004663289,5.094572594,5.090097026,1.66E-05,0.004458958,5.577414053,5.57328692,1.22E-05,0.004114949,6.40288623,6.399157565,2.95E-05,0.00369918
GHA,GHA2_2,GHA2.35_2,COCO,1289.151687,0.911457498,1175.006972,3062.098921,3318.313223,3516.88194,3388.908902,3431.232692,3056.475567,3313.007616,3511.967369,3384.472606,3427.291501,0.026827699,0.020865988,0.014904277,0.008942566,0.002980855,5.596526837,5.284740374,4.899666499,4.42735338,3.938210227,2.606026172,2.601240367,2.28E-05,0.004762973,2.824079603,2.81956422,1.78E-05,0.004497625,2.993073253,2.988890664,1.27E-05,0.004169904,2.884160675,2.880385126,7.61E-06,0.003767938,2.920180709,2.916826523,2.54E-06,0.003351648
GHA,GHA2_2,GHA2.38_2,COCO,9.16146646,0.857555387,7.856464917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GHA2_2,GHA2.39_2,COCO,1629.16186,0.917813196,1495.266254,3718.951256,3862.493917,4278.146807,5127.963605,6593.615296,3714.269949,3858.063372,4273.910971,5123.948503,6589.966265,0.016333779,0.005444593,0,0,0,4.66497315,4.425099673,4.235836164,4.015102636,3.649030853,2.487149861,2.48401911,1.09E-05,0.003119828,2.583147922,2.580184875,3.64E-06,0.002959406,2.861127104,2.858294274,0,0.002832831,3.429465216,3.426780006,0,0.002685209,4.409659671,4.407219282,0,0.002440389
GHA,GHA2_2,GHA2.4_2,COCO,38074.5191,0.962426524,36643.92707,154295.2633,176179.767,198619.6024,195244.7919,200050.3918,154102.6314,175992.385,198441.4473,195082.9558,199905.4153,1.718765658,2.358792967,2.149485249,1.945105728,1.763992411,190.9130921,185.0232055,176.0055847,159.8909284,143.2125329,4.210663966,4.205407109,4.69E-05,0.005209952,4.807884447,4.802770858,6.44E-05,0.005049219,5.420259734,5.415397945,5.87E-05,0.004803131,5.328162331,5.323745882,5.31E-05,0.004363368,5.45930548,5.455349121,4.81E-05,0.00390822
GHA,GHA2_2,GHA2.40_2,COCO,12388.64236,0.846962496,10492.71546,73999.77064,93024.33565,94387.22986,101253.4719,109766.5318,73904.22248,92922.91812,94292.20379,101164.7671,109685.6668,0.348689889,3.213464854,3.011315709,2.809166564,2.607017419,95.19946618,98.20407156,92.01475225,85.89555178,78.257956,7.05248998,7.043383838,3.32E-05,0.00907291,8.865611196,8.855945677,0.000306257,0.009359262,8.995500757,8.986444372,0.000286991,0.008769394,9.649882554,9.641428621,0.000267725,0.008186208,10.46121304,10.45350627,0.00024846,0.007458313
GHA,GHA2_2,GHA2.41_2,COCO,7459.206226,1.023470453,7634.277176,31327.36995,34554.40788,37968.3831,43275.79629,50687.76613,31287.66053,34515.81746,37931.57337,43241.21196,50655.87751,0.37680488,0.352494888,0.328184896,0.303874903,0.636766475,39.33261384,38.23792941,36.48154807,34.28046366,31.25185964,4.103514874,4.09831341,4.94E-05,0.005152107,4.526218669,4.52116378,4.62E-05,0.005008716,4.973409037,4.968587397,4.30E-05,0.004778651,5.668617381,5.664087242,3.98E-05,0.004490335,6.63949775,6.635320717,8.34E-05,0.004093624
GHA,GHA2_2,GHA2.42_2,COCO,17887.38651,0.839844945,15022.63115,75450.55866,83578.82563,93428.48346,103925.267,118496.2366,75357.1043,83488.56234,93342.78324,103845.443,118424.0137,0.213368153,0.433964642,0.367112651,0.311292617,0.265756855,93.24099291,89.82932931,85.33311625,79.51277124,71.95722093,5.022459643,5.016238738,1.42E-05,0.006206702,5.563527774,5.557519287,2.89E-05,0.0059796,6.219182415,6.213477674,2.44E-05,0.005680304,6.917913781,6.912600194,2.07E-05,0.005292866,7.887848372,7.88304076,1.77E-05,0.004789921
GHA,GHA2_2,GHA2.43_2,COCO,3.820597511,0.711877357,2.719796857,23.91239795,51.20325675,48.16905931,45.13486186,42.10066442,23.89017949,51.17404453,48.1417641,45.10948368,42.07720325,0,0,0,0,0,0.022218455,0.029212224,0.027295206,0.025378189,0.023461171,8.791979404,8.783810244,0,0.00816916,18.82613278,18.81539219,0,0.01074059,17.71053569,17.70049994,0,0.010035752,16.59493861,16.58560769,0,0.009330913,15.47934152,15.47071545,0,0.008626075
GHA,GHA2_2,GHA2.5_2,COCO,6913.36559,0.74660149,5161.529049,33165.71314,34256.35692,34762.31174,37399.22357,39820.71505,33123.06294,34216.55003,34725.59292,37365.34905,39790.21414,0.121782275,0.10765987,0.097406549,0.087153228,0.076899907,42.52841769,39.69923045,36.6214202,33.78736703,30.42400781,6.425559717,6.417296623,2.36E-05,0.0082395,6.636862177,6.629149949,2.09E-05,0.00769137,6.73488639,6.727772446,1.89E-05,0.007095072,7.245764427,7.239201542,1.69E-05,0.006546,7.714906702,7.708997424,1.49E-05,0.005894379
GHA,GHA2_2,GHA2.6_2,COCO,4444.455116,0.724778439,3221.245239,25279.79592,27049.64909,27492.3553,33959.32406,35737.42927,25241.44893,27013.73234,27459.81454,33929.13313,35710.26876,0.783956915,0.879676585,0.630068724,0.480975446,0.421396907,37.56302862,35.03707359,31.91069978,29.70995014,26.73912115,7.847833381,7.835928983,0.000243371,0.011661027,8.397264749,8.386114791,0.000273086,0.010876872,8.534698002,8.524596079,0.000195598,0.009906324,10.54229701,10.53292457,0.000149314,0.009223126,11.09429013,11.08585845,0.000130818,0.008300865
GHA,GHA2_2,GHA2.7_2,COCO,39779.7973,0.855967044,34050.19551,121285.7685,125800.6773,141518.8178,145268.2375,161563.2851,121102.5904,125628.4933,141355.4854,145118.6885,161429.273,0.391964973,0.345990807,0.300016641,0.254042475,0.208068309,182.7861678,171.8379793,163.0324429,149.29489,133.8040209,3.561969813,3.556590163,1.15E-05,0.005368139,3.69456549,3.689508721,1.02E-05,0.005046608,4.15618224,4.151385425,8.81E-06,0.004788003,4.266296722,4.261904708,7.46E-06,0.004384553,4.744856313,4.740920591,6.11E-06,0.003929611
GHA,GHA2_2,GHA2.8_2,COCO,37536.13672,0.825767679,30996.12848,198558.7261,231728.6225,245532.8172,251022.8917,263971.0544,198233.9282,231423.6129,245254.4442,250771.1682,263748.3002,2.575621342,2.151452822,1.784940043,1.818001416,1.495247452,322.2222627,302.8581629,276.5880829,249.9054777,221.2590269,6.405920218,6.395441558,8.31E-05,0.010395565,7.476050523,7.466210274,6.94E-05,0.009770838,7.921402744,7.912421848,5.76E-05,0.008923311,8.098524042,8.090402915,5.87E-05,0.008062474,8.516258881,8.509072361,4.82E-05,0.007138279
GHA,GHA2_2,GHA2.9_2,COCO,21186.67634,0.93401413,19788.65506,93775.87255,101339.8336,103258.3099,105425.0829,115604.3918,93620.82557,101193.4812,103123.6648,105301.6527,115494.6036,0.060227385,0.048827001,0.039949364,0.946287125,0.890475365,154.9867566,146.3035913,134.6050914,122.4839386,108.897647,4.738870442,4.731035297,3.04E-06,0.007832102,5.121107689,5.113711915,2.47E-06,0.007393306,5.21805598,5.211251826,2.02E-06,0.006802134,5.327551701,5.321314277,4.78E-05,0.006189604,5.841952948,5.836404914,4.50E-05,0.005503034
GHA,GHA3_2,GHA3.10_2,COCO,3835.483931,0.682650167,2618.293748,16045.7712,16001.01917,16029.9172,15426.03976,15727.57,16017.77025,15974.98177,16005.96457,15404.44702,15708.43993,0.08791614,0.06837922,0.0488423,0.02930538,0.00976846,27.91303689,25.96901954,23.90378203,21.56343552,19.12030875,6.128331176,6.117636824,3.36E-05,0.010660774,6.111239117,6.101294703,2.61E-05,0.009918299,6.122276087,6.113127906,1.87E-05,0.009129526,5.891638313,5.883391438,1.12E-05,0.008235682,6.006801192,5.999494877,3.73E-06,0.007302584
GHA,GHA3_2,GHA3.11_2,COCO,45.44829302,0.686543087,31.20221138,140.6567132,140.636332,162.0374444,217.4641785,207.8140194,140.4223187,140.4142536,161.82128,217.2535384,207.6216175,0,0,0,0,0,0.234394522,0.222078393,0.216164412,0.210640135,0.192401884,4.507908477,4.500396365,0,0.007512112,4.507255281,4.500137888,0,0.007117393,5.193139755,5.186211899,0,0.006927855,6.969511738,6.962760931,0,0.006750808,6.660233687,6.654067397,0,0.00616629
GHA,GHA3_2,GHA3.12_2,COCO,775.9711553,0.719933685,558.6477735,550.2035757,549.9925564,567.9193454,535.289685,556.6341332,549.121648,549.0162815,567.0384927,534.5168805,555.9695706,0,0,0,0,0,1.081927718,0.976274859,0.880852759,0.772804519,0.664562609,0.984884576,0.982947886,0,0.00193669,0.984506844,0.982759276,0,0.001747568,1.016596454,1.015019695,0,0.001576759,0.958188165,0.956804817,0,0.001383348,0.99639551,0.995205919,0,0.001189591
GHA,GHA3_2,GHA3.2_2,COCO,2517.817363,0.709847125,1787.265416,9856.55527,9888.527258,10290.74198,10440.08994,10527.32932,9839.47984,9872.483161,10275.72192,10426.30801,10514.92968,0.066232498,0.051514165,0.036795832,0.022077499,0.007359166,17.00919787,15.99258328,14.98326594,13.75985251,12.3922779,5.514880544,5.505326602,3.71E-05,0.009516884,5.532769319,5.523792422,2.88E-05,0.008948074,5.757814082,5.749410148,2.06E-05,0.008383347,5.841376353,5.833665171,1.24E-05,0.00769883,5.890188006,5.883250236,4.12E-06,0.006933653
GHA,GHA3_2,GHA3.3_2,COCO,3365.267938,0.64578645,2173.244436,12844.33489,12721.8442,13752.72599,13689.09743,14089.92203,12824.61081,12703.26267,13734.98849,13672.6796,14074.96808,0,0,0,0,0,19.72407474,18.58153001,17.73749352,16.41782703,14.95394914,5.910211789,5.901135923,0,0.009075866,5.853848739,5.845298606,0,0.008550133,6.328200251,6.320038494,0,0.008161757,6.298922111,6.291367587,0,0.007554524,6.483358149,6.476477216,0,0.006880933
GHA,GHA3_2,GHA3.4_2,COCO,12353.05847,0.746666216,9223.611424,62266.41722,62559.91791,66001.11313,67287.23391,71610.31839,62164.22937,62465.82049,65913.62702,67207.06325,71538.33251,0,0,0,0,0,102.1878465,94.09742673,87.48611654,80.17066167,71.98587706,6.75076327,6.739684329,0,0.011078941,6.782583854,6.772382055,0,0.010201799,7.155669304,7.146184286,0,0.009485018,7.295107179,7.286415284,0,0.008691895,7.763804772,7.75600025,0,0.007804522
GHA,GHA3_2,GHA3.5_2,COCO,10625.47953,0.701503887,7453.815194,62357.08994,62251.47488,62022.57737,60230.39605,58727.17073,62251.41786,62153.99107,61933.386,60149.84662,58655.72859,0.03805036,0.02695296,0.019252114,0.011551269,0.003850423,105.6340348,97.45686257,89.17211622,80.53787553,71.43828924,8.365795009,8.351618096,5.10E-06,0.014171808,8.351625747,8.338547368,3.62E-06,0.013074762,8.320916975,8.308951107,2.58E-06,0.011963285,8.080478853,8.069672384,1.55E-06,0.01080492,7.878806921,7.86922228,5.17E-07,0.009584124
GHA,GHA3_2,GHA3.6_2,COCO,25221.65757,0.713933535,18006.58715,116909.6728,120391.1046,132319.1308,130084.6133,135381.3388,116741.9292,120232.9418,132168.7211,129946.0191,135255.4339,1.116722656,1.046144144,0.975565632,0.90498712,0.834408607,166.6268503,157.1166614,149.4341308,137.6892661,125.07055,6.492605833,6.483290155,6.20E-05,0.009253661,6.685947958,6.67716435,5.81E-05,0.00872551,7.348373666,7.340020628,5.42E-05,0.008298859,7.224279217,7.216582353,5.03E-05,0.007646605,7.518434099,7.511441937,4.63E-05,0.006945822
GHA,GHA3_2,GHA3.7_2,COCO,63.89719271,0.666550866,42.59072916,126.5878088,118.0851995,168.0014136,173.4686005,205.2841847,126.3781627,117.8901861,167.8040446,173.2840602,205.1152855,0,0,0,0,0,0.209646108,0.195013446,0.197369006,0.184540277,0.168899239,2.972191631,2.96726929,0,0.004922341,2.77255642,2.767977643,0,0.004578777,3.94455359,3.939919506,0,0.004634084,4.072919247,4.068586373,0,0.004332874,4.819926514,4.81596088,0,0.003965634
GHA,GHA3_2,GHA3.8_2,COCO,10020.98163,0.667796517,6691.976631,38662.83899,37289.27469,36603.27793,35895.9856,35365.39908,38596.17426,37228.32753,36547.42513,35845.41056,35320.33329,0.763417241,0.66798649,0.591943587,0.515900685,0.439857782,65.90131115,60.27917569,55.26086031,50.05913677,44.62592681,5.777491632,5.767529743,0.000114079,0.00984781,5.572236238,5.563128741,9.98E-05,0.009007679,5.469725905,5.46137967,8.85E-05,0.008257778,5.364033316,5.356475753,7.71E-05,0.007480471,5.284746351,5.27801205,6.57E-05,0.006668572
GHA,GHA3_2,GHA3.9_2,COCO,14268.85091,0.645667873,9212.938609,69198.70035,67686.89376,69225.44723,67183.92374,65655.63829,69065.42667,67564.26144,69112.97173,67083.2181,65567.28907,0,0,0,0,0,133.2736892,122.6323179,112.4755054,100.7056465,88.34921645,7.511034567,7.49656864,0,0.014465926,7.346938542,7.333627662,0,0.01331088,7.513937753,7.501729324,0,0.012208429,7.292344668,7.281413775,0,0.010930893,7.126459979,7.11687029,0,0.009589689
GHA,GHA4_2,GHA4.1_2,COCO,0.381342887,0.68705236,0.262002531,2.043987113,1.89258066,1.741174208,1.589767755,1.438361302,2.043987113,1.89258066,1.741174208,1.589767755,1.438361302,0,0,0,0,0,0,0,0,0,0,7.801402178,7.801402178,0,0,7.223520536,7.223520536,0,0,6.645638893,6.645638893,0,0,6.06775725,6.06775725,0,0,5.489875607,5.489875607,0,0
GHA,GHA4_2,GHA4.10_2,COCO,7756.222487,0.86077536,6676.365206,8692.926525,8952.106045,10013.60929,10603.38718,10590.68766,8678.358644,8938.419078,10000.60541,10591.40361,10579.92449,0,0,0,0,0,14.56788123,13.68696656,13.00388187,11.98357281,10.76316453,1.302044789,1.299862781,0,0.002182008,1.340865242,1.338815179,0,0.002050063,1.499859426,1.497911678,0,0.001947749,1.588197597,1.586402673,0,0.001794925,1.586295437,1.584683307,0,0.001612129
GHA,GHA4_2,GHA4.11_2,COCO,1393.552077,0.883204915,1230.792044,1156.162889,1158.020731,1209.787025,1222.084032,1414.990477,1153.928183,1155.925543,1207.815441,1220.268634,1413.348939,0,0,0,0,0,2.234705641,2.095188261,1.97158371,1.815397587,1.64153828,0.939364935,0.937549271,0,0.001815665,0.940874404,0.939172095,0,0.001702309,0.982933738,0.981331856,0,0.001601882,0.992924871,0.991449888,0,0.001474983,1.149658453,1.148324728,0,0.001333725
GHA,GHA4_2,GHA4.3_2,COCO,5.717816456,0.702834272,4.018677366,2.348788869,1.912915778,1.477042688,1.041169598,0.605296507,2.339240058,1.905133151,1.471026244,1.036919338,0.602812431,0,0,0,0,0,0.009548811,0.007782627,0.006016444,0.00425026,0.002484076,0.584468136,0.582092028,0,0.002376108,0.476006309,0.474069694,0,0.001936614,0.367544481,0.366047361,0,0.00149712,0.259082654,0.258025027,0,0.001057627,0.150620827,0.150002694,0,0.000618133
GHA,GHA4_2,GHA4.4_2,COCO,11.89930515,0.733370735,8.726602161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GHA4_2,GHA4.5_2,COCO,13.12313668,0.830711498,10.90154053,2.893713732,2.707022524,2.520331315,2.333640107,2.146948898,2.889113051,2.702718661,2.51632427,2.32992988,2.14353549,0,0,0,0,0,0.004600681,0.004303863,0.004007045,0.003710227,0.003413409,0.265440808,0.265018787,0,0.000422021,0.248315595,0.247920801,0,0.000394794,0.231190382,0.230822815,0,0.000367567,0.214065168,0.213724828,0,0.00034034,0.196939955,0.196626842,0,0.000313112
GHA,GHA5_2,GHA5.1_2,COCO,3391.195668,1.031783159,3498.978579,15558.61819,15056.58844,17065.42301,18386.1657,17572.67714,15524.51888,15026.5513,17037.9295,18361.46148,17551.13753,0.290993408,0.251457372,0.211921335,0.172385298,0.142477645,33.80832162,29.78567891,27.2815908,24.53183582,21.39713456,4.446617159,4.436871654,8.32E-05,0.00966234,4.303138215,4.29455367,7.19E-05,0.008512678,4.877258499,4.869400917,6.06E-05,0.007797016,5.25472371,5.2476633,4.93E-05,0.007011142,5.022230557,5.016074586,4.07E-05,0.006115252
GHA,GHA5_2,GHA5.11_2,COCO,57.54243138,1.086409509,62.51464461,200.7172788,178.7122015,187.4784339,285.8578953,268.4470291,200.1730763,178.2596317,187.0833618,285.4830307,268.1206945,0,0,0,0,0,0.544202579,0.452569758,0.39507213,0.374864625,0.326334576,3.210724144,3.202018943,0,0.008705202,2.858725384,2.851485965,0,0.00723942,2.998952247,2.992632574,0,0.006319673,4.572654888,4.566658459,0,0.005996429,4.294146288,4.288926158,0,0.00522013
GHA,GHA5_2,GHA5.13_2,COCO,33.17345263,0.833566205,27.65226903,56.48458592,68.10531937,75.07275963,93.67998062,86.94947303,56.32303231,67.94233164,74.91907214,93.53342995,86.81747579,0,0,0,0,0,0.161553618,0.162987734,0.153687489,0.146550665,0.131997245,2.04267454,2.036832213,0,0.005842328,2.462919745,2.457025554,0,0.00589419,2.714886057,2.709328195,0,0.005557862,3.387786388,3.382486618,0,0.00529977,3.144388366,3.139614897,0,0.004773469
GHA,GHA5_2,GHA5.14_2,COCO,17.69512246,0.891987452,15.7838272,39.07526621,36.52670796,33.97814971,31.42959146,55.10477061,38.9548686,36.41425826,33.87364792,31.33303758,55.01616464,0,0,0,0,0,0.120397608,0.1124497,0.104501791,0.096553883,0.088605975,2.47565218,2.46802427,0,0.00762791,2.314185749,2.307061387,0,0.007124362,2.152719318,2.146098503,0,0.006620814,1.991252886,1.98513562,0,0.006117267,3.491217302,3.485603583,0,0.005613719
GHA,GHA5_2,GHA5.15_2,COCO,505.1584273,0.830179153,419.3719952,2156.804718,2084.339085,2000.417719,1944.024929,1899.480481,2151.090162,2079.15104,1995.710348,1939.755772,1895.652185,0.004413501,0,0,0,0,5.710142558,5.188045278,4.707371144,4.269156917,3.828295817,5.142939307,5.129312846,1.05E-05,0.013615937,4.970143712,4.957772725,0,0.012370986,4.770031718,4.758806908,0,0.01122481,4.635562106,4.625382225,0,0.010179881,4.529345074,4.520216434,0,0.00912864
GHA,GHA5_2,GHA5.16_2,COCO,1696.148209,0.888612114,1507.217845,7278.189156,7114.972723,6894.444113,6951.983762,6731.98242,7262.202785,7100.550428,6881.375192,6940.116894,6721.422168,0,0,0,0,0,15.98637122,14.4222946,13.06892083,11.86686846,10.56025281,4.828889986,4.818283443,0,0.010606543,4.72060011,4.711031291,0,0.009568819,4.57428509,4.565614199,0,0.00867089,4.612461156,4.604587796,0,0.00787336,4.466495964,4.45948951,0,0.007006454
GHA,GHA5_2,GHA5.17_2,COCO,1829.752509,1.002062851,1833.527016,9615.44758,9134.643882,8827.087277,10358.41206,10211.33742,9592.194196,9114.704019,8809.725461,10342.545,10197.43053,0.149111482,0.119157031,0.0941019,0.069046769,0.043991639,23.10427309,19.82070618,17.26771399,15.798013,13.86289942,5.244235562,5.231553237,8.13E-05,0.012601,4.982006702,4.971131562,6.50E-05,0.010810152,4.814266275,4.804797194,5.13E-05,0.009417758,5.649446108,5.640792263,3.77E-05,0.008616188,5.569232048,5.561647273,2.40E-05,0.007560783
GHA,GHA5_2,GHA5.18_2,COCO,720.4675723,0.955178268,688.174968,4336.036357,4071.742783,4019.255982,3984.332859,3790.966577,4325.692712,4062.677313,4011.193951,3977.224932,3784.847891,0.188849867,0.16522911,0.146499371,0.132660652,0.118821933,10.15479544,8.900240869,7.915531226,6.975266265,5.99986445,6.30077605,6.285745505,0.000274421,0.014756124,5.916726083,5.903552878,0.000240098,0.012933108,5.840456524,5.828741436,0.000212881,0.011502207,5.789709077,5.779380414,0.000192772,0.010135891,5.508724893,5.499833714,0.000172662,0.008718516
GHA,GHA5_2,GHA5.19_2,COCO,43931.99681,1.081458275,47510.62148,284667.7076,299975.8946,297531.7159,304020.5982,311186.1308,284246.1,299585.4989,297180.1529,303705.5606,310910.3642,5.238493416,4.591429786,4.019168711,3.481807678,2.949208598,416.3690939,385.8042526,347.543809,311.5557862,272.8173822,5.991664573,5.982790608,0.000110259,0.008763705,6.313870146,6.305653127,9.66E-05,0.008120379,6.262425256,6.255025585,8.46E-05,0.007315076,6.399002763,6.392371876,7.33E-05,0.006557603,6.549822356,6.544018042,6.21E-05,0.00574224
GHA,GHA5_2,GHA5.2_2,COCO,10947.63337,0.938891258,10278.63726,53183.9485,51603.28838,50471.82002,51206.02546,51285.84746,53081.62079,51509.93199,50387.21595,51129.80293,51218.48531,1.01497503,0.900222733,0.785470436,0.670718139,0.555965842,101.3127395,92.45616785,83.81859742,75.55180531,66.80618633,5.174221751,5.164266374,9.87E-05,0.009856631,5.020440654,5.011358089,8.76E-05,0.008994983,4.910361045,4.902129987,7.64E-05,0.008154641,4.981791277,4.974375651,6.53E-05,0.007350372,4.989557093,4.983003485,5.41E-05,0.006499518
GHA,GHA5_2,GHA5.20_2,COCO,23323.37717,0.903281812,21067.5824,223297.5223,220876.7848,215360.0689,232610.1526,226778.6802,222950.6411,220562.1423,215077.3974,232354.5317,226553.918,4.829916035,4.158649253,3.557829551,3.046845007,2.60517677,342.0512978,310.483859,279.1137332,252.5741023,222.1569704,10.59910521,10.58264004,0.000229258,0.016235906,10.48420177,10.46926686,0.000197396,0.014737517,10.22234373,10.20892636,0.000168877,0.013248494,11.04114123,11.02900785,0.000144622,0.011988756,10.76434286,10.75367424,0.000123658,0.010544967
GHA,GHA5_2,GHA5.21_2,COCO,32969.58006,0.978520657,32261.41514,286854.875,314574.0535,338620.7859,339440.1884,344884.1648,286506.663,314236.6454,338300.5622,339144.7108,344616.2579,4.46818832,4.295829332,3.775237553,3.294791225,2.824337771,343.7438093,333.1122828,316.448428,292.1827537,265.0825458,8.891577561,8.88078411,0.000138499,0.010654951,9.750782851,9.740324286,0.000133157,0.010325408,10.49615413,10.48622823,0.00011702,0.009808882,10.52155297,10.51239412,0.000102128,0.009056725,10.69029871,10.68199446,8.75E-05,0.008216705
GHA,GHA5_2,GHA5.22_2,COCO,36920.75599,0.857120602,31645.54059,262675.7109,278371.1036,325905.4334,328881.6253,334494.3265,262266.5134,277991.4951,325546.495,328554.1523,334201.0029,5.401566852,5.047000632,4.49338315,3.983066064,3.492078412,403.7959386,374.5614768,354.4450061,323.4899325,289.8315977,8.300560077,8.287629424,0.00017069,0.012759963,8.796534943,8.784539304,0.000159485,0.011836154,10.29862114,10.28727868,0.000141991,0.011200472,10.39266889,10.38232074,0.000125865,0.010222291,10.57003041,10.56076138,0.00011035,0.009158687
GHA,GHA5_2,GHA5.3_2,COCO,20905.73529,1.001347128,20933.898,106168.9112,106358.459,106889.572,106825.9744,109789.8678,105981.7916,106187.7121,106734.0697,106686.0791,109666.485,0.240569737,0.174025592,0.141758827,0.119949776,0.098140726,186.8790402,170.5729206,155.3604895,139.7752692,123.2847188,5.071626469,5.062687875,1.15E-05,0.008927102,5.080681058,5.072524576,8.31E-06,0.008148168,5.106052009,5.098623758,6.77E-06,0.007421479,5.103013989,5.096331277,5.73E-06,0.006676982,5.244597438,5.238703511,4.69E-06,0.005889239
GHA,GHA5_2,GHA5.4_2,COCO,11564.85676,0.922691115,10670.79058,61167.07641,58655.40418,57128.42788,57705.81136,53909.36724,61042.03003,58547.377,57034.11531,57623.10882,53838.38172,1.48742012,1.304616828,1.142014874,0.984586404,0.840911117,123.558963,106.7225621,93.17055777,81.71795818,70.144609,5.732197249,5.720478681,0.000139392,0.011579176,5.496818978,5.486695344,0.000122261,0.010001373,5.353720275,5.344881888,0.000107023,0.008731364,5.407829056,5.400078689,9.23E-05,0.007658098,5.05204997,5.04539765,7.88E-05,0.006573516
GHA,GHA5_2,GHA5.5_2,COCO,50010.21464,1.125308071,56276.89819,277813.8139,275689.4906,283942.7117,288316.7538,278628.4889,277321.4787,275247.413,283543.5217,287960.7593,278317.525,4.030740095,4.00472912,3.514211269,3.041582065,2.594888491,488.3045317,438.0728662,395.6757334,352.9528862,308.3690469,4.936551638,4.927803195,7.16E-05,0.00867682,4.89880394,4.890948539,7.12E-05,0.00778424,5.045457742,5.038364424,6.24E-05,0.007030873,5.123181324,5.116855559,5.40E-05,0.006271719,4.951027826,4.945502221,4.61E-05,0.005479496
GHA,GHA5_2,GHA5.6_2,COCO,7332.979219,1.376147816,10091.26334,61260.33622,62160.98579,66647.22554,70219.83579,71661.5987,61171.46906,62078.62771,66570.32369,70149.3773,71598.70758,1.128280583,0.959684234,0.827104256,0.717718031,0.614011585,87.73887947,81.39839103,76.07474451,69.74077439,62.2771097,6.070631016,6.061824669,0.000111808,0.008694539,6.159881444,6.151720119,9.51E-05,0.008066224,6.604448154,6.596827518,8.20E-05,0.007538674,6.958478183,6.951496055,7.11E-05,0.006911005,7.101350573,7.095118338,6.08E-05,0.006171389
