GID_0,GID_1,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
PHL,PHL.15_1,OILP,3484.56325,2.551451993,8890.695849,467.5740965,468.821387,3940.605059,4138.123312,4608.721758,467.1754239,468.5030043,3937.487376,4135.200918,4605.978288,0.039752389,0.020148235,2.305212177,2.182088375,2.064137652,0.35892017,0.298234438,0.81247049,0.740306481,0.679332343,0.052591395,0.052546553,4.47123483799417e-06,4.03703125426297e-05,0.052731687,0.052695876,2.26621573202137e-06,3.35445552243257e-05,0.443227968,0.4428773,0.000259284,9.13843532107432e-05,0.465444256,0.465115553,0.000245435,8.3267552201608e-05,0.518375821,0.518067243,0.000232168,7.64093559085949e-05
PHL,PHL.2_1,OILP,246.4588336,5.814095133,1432.935105,845.8532396,823.3103116,751.3992607,673.5648011,624.4693739,843.1662653,820.7932805,749.0521727,671.3876562,622.4616451,1.945703166,1.824990841,1.704278515,1.58356619,1.462853864,0.741271084,0.692040282,0.64280948,0.593578679,0.544874909,0.590294171,0.588419017,0.001357845,0.00051731,0.574562176,0.572805619,0.001273603,0.000482953,0.524377732,0.522739774,0.001189362,0.000448596,0.470059529,0.468540169,0.001105121,0.00041424,0.435797387,0.434396256,0.001020879,0.000380251
PHL,PHL.53_1,OILP,12818.57745,6.397867392,82011.55866,28400.35749,28930.28494,27972.4709,28020.07395,28002.8329,28105.48957,28645.95264,27711.70657,27766.50074,27766.91598,176.2012531,170.5290624,157.4683466,156.1733063,147.9692453,118.6666607,113.8032385,103.2959814,97.3999033,87.94767175,0.346297009,0.342701566,0.002148493,0.00144695,0.352758628,0.34929165,0.00207933,0.001387649,0.341079616,0.337900011,0.001920075,0.00125953,0.341660059,0.338568138,0.001904284,0.001187636,0.341449832,0.338573202,0.001804249,0.001072381
PHL,PHL.72_1,OILP,12242.74012,8.16088593,99911.60556,26653.4063,26392.89786,25303.37569,23259.8652,22688.30124,26632.42446,26368.62889,25281.14237,23239.77344,22670.29407,7.451595464,10.73214255,9.865947833,8.968713066,8.104529882,13.53024371,13.53683525,12.36737204,11.12304993,9.902645232,0.266769873,0.266559869,7.4581880869067e-05,0.000135422,0.264162484,0.263919579,0.000107416,0.000135488,0.253257623,0.253035093,9.8746764977619e-05,0.000123783,0.232804438,0.232603343,8.97664792377393e-05,0.000111329,0.227083742,0.226903511,8.11170017316222e-05,9.91140636364834e-05
PHL,PHL.27_1,OILP,224.1460594,3.02882886,678.9000534,118.813333,110.6464666,114.8345798,124.1469669,140.8495584,118.6997956,110.5475969,114.7503777,123.7246844,140.4600332,0.074588789,0.064643617,0.054698445,0.316644755,0.29275643,0.038948618,0.034226121,0.029503624,0.105637746,0.096768756,0.175008578,0.174841341,0.000109867,5.73701798027519e-05,0.162979022,0.16283339,9.52181650938352e-05,5.041407954237e-05,0.16914799,0.169023963,8.05692166178606e-05,4.34579792819881e-05,0.182864865,0.182242856,0.000466408,0.000155601,0.207467296,0.206893537,0.000431222,0.000142538
PHL,PHL.16_1,OILP,1758.732146,9.690547435,17043.07729,3030.714506,2842.273601,2758.336558,2647.102379,2662.238891,3025.461764,2837.474454,2754.000916,2643.29578,2658.956015,1.209682829,1.076287026,0.942891224,0.809495421,0.680812324,4.043059686,3.722860928,3.392750971,2.997103603,2.602063788,0.177826718,0.177518515,7.09779583133181e-05,0.000237226,0.166769977,0.166488387,6.31509796142359e-05,0.000218438,0.161844983,0.16159059,5.53240009151536e-05,0.000199069,0.155318334,0.155094983,4.74970222160716e-05,0.000175855,0.156206467,0.156013845,3.99465608613981e-05,0.000152676
PHL,PHL.70_1,OILP,2668.812848,8.113529646,21653.49216,3737.548814,3481.73313,3436.676565,3352.921479,3095.062004,3735.606133,3479.987666,3435.07801,3351.51628,3093.851752,0.590913335,0.521761559,0.452609783,0.383458008,0.314306232,1.351767349,1.223703002,1.145945235,1.021740678,0.895946081,0.172607207,0.172517491,2.72895166428219e-05,6.24272214082644e-05,0.160793146,0.160712537,2.40959543716793e-05,5.65129630263559e-05,0.158712347,0.158638523,2.09023921005367e-05,5.29219594902549e-05,0.154844376,0.154779481,1.77088298293941e-05,4.71859536539363e-05,0.142935928,0.142880037,1.45152675582515e-05,4.1376516729605e-05
PHL,PHL.44_1,OILP,6844.458758,5.455351018,37338.92506,3616.14552,3350.199038,3154.157296,2932.516721,3007.533429,3607.952176,3342.987972,3147.644458,2926.438121,3002.102543,2.931447787,2.574627582,2.332316903,2.189327837,1.964895108,5.261895472,4.636438146,4.180521231,3.889271469,3.465991596,0.096846535,0.096627104,7.85091638850818e-05,0.000140923,0.089724036,0.089530911,6.89529111651054e-05,0.000124172,0.084473704,0.084299279,6.24634185202876e-05,0.000111961,0.078537792,0.078374997,5.86339278204069e-05,0.000104161,0.080546867,0.080401419,5.26232371339506e-05,9.2825157408471e-05
PNG,PNG.18_1,OILP,12481.2598,14.18868514,177092.6655,783804.8161,725666.6767,667631.8064,609946.6168,552967.4989,781629.5274,723659.5549,665791.9377,608273.3555,551459.0875,937.5822056,863.6395441,790.1722467,717.0106221,644.5299943,1237.70644,1143.482313,1049.696454,956.2506187,863.8814789,4.425958658,4.413675323,0.005294303,0.006989033,4.097666466,4.086332728,0.004876766,0.006456972,3.76995741,3.75956811,0.004461914,0.005927385,3.444222917,3.43477441,0.004048788,0.005399719,3.122475442,3.113957803,0.003639507,0.004878132
SGP,SGP.4_1,OILP,74.60156171,20.16596709,1504.412638,3.729481518,2.391206437,1.435057413,0.861034448,6.047282463,3.706765204,2.377240111,1.427064637,0.856238782,6.045683907,0,0,0,0,0,0.022716314,0.013966326,0.007992777,0.004795666,0.001598555,0.002479028,0.002463929,0,1.5099789214036e-05,0.001589462,0.001580178,0,9.28357385792848e-06,0.000953899,0.000948586,0,5.31288848322896e-06,0.000572339,0.000569152,0,3.18773308993737e-06,0.004019697,0.004018634,0,1.06257769664579e-06
SLE,SLE.1_1,OILP,4393.500438,6.78547122,29811.97078,39542.7416,37727.13531,35273.45044,33054.35862,31072.48603,39473.80128,37663.69984,35216.07975,33002.99228,31027.22693,3.857341086,3.451312076,3.089821534,2.728330993,2.366840452,65.08298414,59.98415392,54.28086851,48.63800604,42.89225175,1.326404816,1.324092311,0.000129389,0.002183116,1.265502895,1.263375042,0.000115769,0.002012083,1.183197539,1.181273121,0.000103644,0.001820774,1.108761271,1.107038261,9.15179681937723e-05,0.001631492,1.042282185,1.040764033,7.93922840553371e-05,0.001438759
SLE,SLE.2_1,OILP,3.723952564,7.467009565,27.80678942,1.620635109,1.4909843,1.361333492,1.231682683,1.102031874,1.605363078,1.476934032,1.348504986,1.220075939,1.091646893,0,0,0,0,0,0.015272031,0.014050268,0.012828506,0.011606743,0.010384981,0.058281993,0.057732774,0,0.000549219,0.053619434,0.053114152,0,0.000505282,0.048956874,0.04849553,0,0.000461344,0.044294315,0.043876908,0,0.000417407,0.039631755,0.039258286,0,0.000373469
TGO,TGO.4_1,OILP,1425.716916,12.3125341,17554.18814,924.5956672,1085.956697,1513.822118,2479.579546,3832.134139,923.9573685,1085.331214,1513.191445,2478.980763,3831.593414,0,0,0,0,0,0.638298652,0.625483626,0.63067281,0.598782726,0.540724705,0.052670944,0.052634583,0,3.63616162070612e-05,0.061863111,0.06182748,0,3.56315894999041e-05,0.086237091,0.086201164,0,3.59271989579645e-05,0.141252875,0.141218765,0,3.41105336660234e-05,0.218303126,0.218272322,0,3.08031736130898e-05
TGO,TGO.3_1,OILP,1470.001529,17.2876561,25412.8809,2629.861932,3079.448123,3633.736326,4364.747603,4741.157192,2628.165708,3077.752033,3632.108811,4363.180527,4739.731512,0,0,0,0,0,1.69622452,1.696089822,1.62751531,1.567075421,1.425680114,0.103485392,0.103418645,0,6.67466442065658e-05,0.121176664,0.121109922,0,6.6741343824572e-05,0.142987973,0.14292393,0,6.40429283478955e-05,0.171753357,0.171691692,0,6.16646112258434e-05,0.186565121,0.18650902,0,5.61006884504569e-05
THA,THA.28_1,OILP,71.5449919,4.905600917,350.9711779,272.0868184,245.2376674,402.3656562,386.8203264,380.7161596,271.8624466,245.035025,402.1847431,386.6611426,380.5787052,0.071427669,0.063908967,0.056390265,0.048871563,0.041352861,0.152944122,0.138733478,0.124522835,0.110312191,0.096101548,0.775239779,0.774600491,0.000203514,0.000435774,0.69874019,0.698162813,0.000182092,0.000395285,1.14643504,1.145919575,0.000160669,0.000354795,1.102142714,1.101689161,0.000139247,0.000314306,1.084750497,1.084358857,0.000117824,0.000273816
THA,THA.1_1,OILP,58.6281236,6.889677355,403.9288555,694.3438074,629.1617396,545.8784447,458.190553,389.6334765,693.683412,628.5805734,545.3765078,457.7666169,389.2863127,0.110601481,0.100983961,0.091366441,0.081748921,0.072131401,0.549793914,0.48018218,0.410570447,0.342187188,0.275032405,1.718975503,1.717340573,0.000273814,0.001361116,1.557605333,1.55616655,0.000250004,0.001188779,1.351422255,1.350179618,0.000226194,0.001016442,1.134334789,1.133285257,0.000202384,0.000847147,0.964609166,0.963749698,0.000178575,0.000680893
THA,THA.61_1,OILP,40939.66157,16.09399424,658882.6775,521047.9425,511969.4254,513371.8785,523703.0054,546047.204,520277.8039,511264.347,512715.2871,523111.706,545527.8114,44.64076991,40.51611957,45.51594713,42.50062707,37.69583044,725.4977913,664.5623555,611.0753937,548.798801,481.6967366,0.790805344,0.789636489,6.77522287931135e-05,0.001101103,0.777026689,0.775956577,6.14921608327571e-05,0.00100862,0.779155221,0.778158699,6.90805035403638e-05,0.000927442,0.794834989,0.793937561,6.45040892993926e-05,0.000832923,0.828747245,0.827958952,5.7211749118299e-05,0.000731081
THA,THA.70_1,OILP,77172.75381,16.84978575,1300344.367,1052417.31,1033849.636,1001677.003,1028499.451,1047755.675,1050658.283,1032237.592,1000225.384,1027197.186,1046606.898,119.5255204,106.0377335,92.41753343,82.80002129,79.56607392,1639.501911,1506.00696,1359.200987,1219.464899,1069.210331,0.809337385,0.807984646,9.19183590299202e-05,0.001260821,0.795058342,0.793818636,8.15458859300791e-05,0.00115816,0.770316716,0.769200382,7.10715836102925e-05,0.001045262,0.790943904,0.789942427,6.36754565662563e-05,0.000937802,0.805752461,0.804869021,6.11884635418782e-05,0.000822252
THA,THA.67_1,OILP,355768.4722,18.7340893,6664998.328,4034882.349,4193041.115,4226271.041,4448980.778,4719960.165,4028183.563,4186805.238,4220606.414,4443846.585,4715424.023,1266.143381,1148.175327,1007.377662,898.4095594,785.3542667,5432.642553,5087.700812,4657.249772,4235.782998,3750.787765,0.60538385,0.604378781,0.000189969,0.0008151,0.629113603,0.628177988,0.000172269,0.000763346,0.63409934,0.633249433,0.000151144,0.000698762,0.667514163,0.666743841,0.000134795,0.000635526,0.708171245,0.707490654,0.000117833,0.000562759
THA,THA.18_1,OILP,299861.1119,19.18384605,5752489.407,3729853.66,3745981.208,3693074.777,3836655.084,4022861.062,3724766.175,3741272.404,3688781.218,3832781.362,4019423.704,328.0728803,295.4326573,273.1496837,245.1521629,228.9836846,4759.41145,4413.371368,4020.409103,3628.569442,3208.374482,0.648389488,0.647505091,5.70314618731828e-05,0.000827366,0.651193065,0.650374497,5.13573578991423e-05,0.000767211,0.641995928,0.641249546,4.74837351886999e-05,0.000698899,0.66695561,0.666282211,4.26167082726667e-05,0.000630782,0.699325245,0.698727702,3.98060158679227e-05,0.000557737
THA,THA.64_1,OILP,12484.19491,15.54611619,194080.7447,121604.5858,123034.2894,119438.0305,120165.7593,134134.7264,121455.4637,122896.2647,119314.7716,120054.804,134037.4584,24.76544652,21.83822214,17.87737277,15.05516283,11.99111974,124.3566355,116.186482,105.381475,95.90010763,85.27693098,0.626566979,0.625798628,0.000127604,0.000640747,0.633933519,0.633222347,0.000112521,0.00059865,0.615403814,0.614768723,9.21130676758797e-05,0.000542977,0.619153433,0.618581736,7.7571646078572e-05,0.000494125,0.691128461,0.690627288,6.17841804208149e-05,0.000439389
THA,THA.76_1,OILP,1302.910959,11.05724853,14406.61028,9061.207041,9052.338535,8437.051528,8660.561714,9280.48139,9044.373702,9036.919934,8423.334755,8648.417887,9270.037263,1.676828716,1.575986117,1.390514192,1.205042267,1.019570342,15.15651091,13.84261491,12.32625878,10.93878406,9.42455582,0.628961766,0.62779332,0.000116393,0.001052053,0.62834618,0.627275935,0.000109393,0.000960852,0.585637521,0.584685404,9.65191786665414e-05,0.000855597,0.601151939,0.600309005,8.36450936971323e-05,0.000759289,0.644182164,0.64345721,7.07710087277239e-05,0.000654183
THA,THA.48_1,OILP,267.5293822,17.29934496,4628.083068,3754.448729,3527.487891,3224.380299,2992.806134,2871.524976,3749.425117,3522.926405,3220.332777,2989.27062,2868.491392,0,0,0,0,0,5.023612293,4.561486708,4.047521452,3.535513956,3.033584575,0.811231923,0.81014646,0,0.001085463,0.762192,0.76120639,0,0.00098561,0.696698882,0.695824325,0,0.000874557,0.646662147,0.645898221,0,0.000763926,0.620456663,0.61980119,0,0.000655473
THA,THA.39_1,OILP,51224.80139,18.5315293,949273.9076,550424.3426,543710.5468,529707.6499,531223.6131,538588.7983,549516.2923,542879.8865,528960.5839,530557.3179,538008.9102,81.31596589,73.39330612,65.82862022,61.43336819,54.79844924,826.7342955,757.2670191,681.237452,604.8617673,525.0896201,0.579837219,0.578880645,8.56612251029065e-05,0.000870912,0.57276466,0.571889612,7.73152043139634e-05,0.000797733,0.558013494,0.557226507,6.93462863428578e-05,0.000717641,0.559610465,0.558908565,6.47161664242842e-05,0.000637184,0.567369222,0.566758346,5.77266991078709e-05,0.000553149
THA,THA.51_1,OILP,26199.12265,17.76236259,465358.3161,187377.722,190565.7765,192646.1589,200261.8413,209717.0346,187139.9559,190347.8324,192449.3204,200087.281,209565.7811,26.05460319,23.70988853,21.24264029,18.72966204,16.26459957,211.711462,194.2342337,175.5958437,155.8305757,134.9888562,0.40265257,0.402141639,5.5988261709548e-05,0.000454943,0.409503322,0.409034986,5.09497471241924e-05,0.000417386,0.413973818,0.413550835,4.56479223847382e-05,0.000377335,0.430339019,0.42996391,4.02478292339509e-05,0.000334861,0.450657112,0.450332086,3.49507014406439e-05,0.000290075
THA,THA.13_1,OILP,244651.3323,17.95244551,4392089.712,1616115.744,1742756.662,1772295.457,1904755.47,1955002.069,1613531.623,1740315.555,1770058.203,1902720.973,1953198.028,541.4290249,495.6718214,439.8353558,388.974202,339.9628614,2042.691307,1945.43529,1797.418359,1645.522695,1464.07816,0.367960549,0.367372192,0.000123274,0.000465084,0.396794414,0.396238617,0.000112856,0.000442941,0.403519867,0.403010484,0.000100143,0.00040924,0.433678635,0.433215416,8.85624446471928e-05,0.000374656,0.445118884,0.444708136,7.7403442012234e-05,0.000333344
THA,THA.74_1,OILP,31.19452127,5.423797226,169.1927579,19.75316424,18.64438911,36.31851225,73.88971107,69.78472579,19.73238373,18.62467426,36.28957837,73.85030689,69.74753333,0,0,0,0,0,0.020780515,0.019714848,0.028933881,0.03940418,0.037192457,0.116749467,0.116626645,0,0.000122822,0.110196142,0.110079619,0,0.000116523,0.214657605,0.214486594,0,0.000171011,0.436719112,0.436486217,0,0.000232895,0.412456932,0.412237109,0,0.000219823
THA,THA.33_1,OILP,18983.90287,14.38205945,273027.6197,130510.985,120004.756,108204.5568,101318.5565,105756.0661,127563.9266,117543.9365,106154.0122,99584.3136,104101.5932,2278.665309,1907.165247,1593.979435,1350.70804,1314.951493,668.3930295,553.6542752,456.5651374,383.5348378,339.5214315,0.478013855,0.467219861,0.008345915,0.002448078,0.439533393,0.430520314,0.006985247,0.002027832,0.396313592,0.3888032,0.005838162,0.001672231,0.3710927,0.364740804,0.004947148,0.001404747,0.387345669,0.381285942,0.004816185,0.001243542
THA,THA.9_1,OILP,2045.238676,13.18433819,26965.11838,5747.456746,6256.164596,6703.203622,7926.589555,9173.905529,5736.094902,6244.687201,6691.307655,7915.648107,9164.084312,3.924616553,4.134299737,4.547320459,4.194387718,3.775134419,7.437227652,7.343095946,7.348646638,6.747059884,6.046082747,0.213144132,0.212722778,0.000145544,0.000275809,0.232009536,0.231583897,0.00015332,0.000272318,0.248587954,0.248146793,0.000168637,0.000272524,0.293957158,0.293551395,0.000155549,0.000250214,0.340213805,0.339849586,0.000140001,0.000224219
THA,THA.53_1,OILP,5482.621576,15.76186442,86416.33793,20967.27968,21708.4952,24654.48504,26516.71585,29017.74216,20950.30175,21692.14882,24638.71191,26501.8535,29004.31664,0.563832585,0.685343677,0.852212194,1.009834349,0.928148832,16.4140965,15.6610394,14.92091479,13.85251863,12.49737237,0.242630967,0.242434501,6.52460632673383e-06,0.000189942,0.251208229,0.25101907,7.93071881812059e-06,0.000181228,0.285298887,0.285116362,9.86170224908683e-06,0.000172663,0.30684841,0.306676424,1.16856878404848e-05,0.0001603,0.335790001,0.335634642,1.07404323522171e-05,0.000144618
THA,THA.52_1,OILP,312.9549987,7.028633043,2199.645844,1132.034172,1004.157549,892.2936127,770.4179959,676.0756579,1129.930893,1002.302875,890.6754395,769.0327199,674.924183,0,0,0,0,0,2.103278802,1.854673859,1.618173201,1.385275961,1.151474846,0.514643835,0.513687645,0,0.00095619,0.456508738,0.455665569,0,0.000843169,0.405653308,0.404917656,0,0.000735652,0.350246381,0.349616608,0,0.000629772,0.307356595,0.306833113,0,0.000523482
THA,THA.31_1,OILP,117540.5313,18.46559472,2170455.814,548250.1929,554953.3868,552132.8631,590810.9966,620576.2054,547238.0076,554019.1001,551283.6364,590029.995,619885.5038,185.8436996,166.5120424,150.0428371,144.8760377,130.0635237,826.3416394,767.7747311,699.1839524,636.1255861,560.6381113,0.2525968,0.252130453,8.56242722508082e-05,0.000380723,0.255685181,0.255254724,7.6717545373555e-05,0.000353739,0.254385673,0.253994406,6.91296437093087e-05,0.000322137,0.272205954,0.271846121,6.67491301720232e-05,0.000293084,0.28591976,0.285601531,5.99245204031172e-05,0.000258304
THA,THA.68_1,OILP,61.14109168,4.788396631,292.7677974,88.38113137,81.11027106,99.00889248,90.50210994,82.05014783,87.9315998,80.69695661,98.63179515,90.16122974,81.74548475,0,0,0,0,0,0.449531574,0.41331445,0.377097326,0.340880202,0.304663078,0.301881328,0.300345873,0,0.001535454,0.277046423,0.275634675,0,0.001411748,0.338182318,0.336894276,0,0.001288042,0.309125904,0.307961567,0,0.001164336,0.280256738,0.279216107,0,0.00104063
THA,THA.72_1,OILP,247.8141059,6.321705903,1566.607896,497.5235547,494.154542,486.5870361,504.3781231,431.0900572,496.9254444,493.628841,486.1285351,503.985534,430.7619065,0.061792014,0.054522365,0.047252716,0.039983068,0.032713419,0.536318275,0.471178685,0.411248352,0.352606076,0.29543733,0.31758014,0.317198353,3.94431905170147e-05,0.000342344,0.315429626,0.315094059,3.48028151620718e-05,0.000300764,0.310599121,0.31030645,3.01624398071289e-05,0.000262509,0.32195556,0.321704962,2.55220644521859e-05,0.000225076,0.275174189,0.274964723,2.08816890972431e-05,0.000188584
THA,THA.50_1,OILP,50494.71799,14.90337931,752541.935,163930.4345,171073.6,173533.0065,193430.5108,201347.5519,163697.5876,170849.5792,173316.1842,193228.8644,201162.6201,16.83980444,16.78271994,21.51225155,19.72801742,20.64979205,216.0071407,207.2380925,195.3099999,181.9183876,164.2820346,0.217835614,0.2175262,2.23772306344699e-05,0.000287037,0.227327664,0.227029978,2.23013750547909e-05,0.000275384,0.230595796,0.230307676,2.85861166702087e-05,0.000259534,0.257036189,0.256768235,2.62151735421495e-05,0.000241739,0.267556587,0.267310844,2.7440054955508e-05,0.000218303
THA,THA.16_1,OILP,1525.164911,8.280102879,12628.52237,2668.18461,2425.947762,3053.753261,3029.348477,3162.76238,2660.710412,2419.353058,3047.734059,3023.645348,3157.809521,2.456465625,2.211237427,1.971156357,2.047765095,1.806933474,5.017732741,4.383466441,4.048046005,3.655363484,3.145925029,0.211282408,0.210690557,0.000194517,0.000397333,0.192100682,0.191578475,0.000175099,0.000347108,0.24181398,0.241337345,0.000156088,0.000320548,0.239881467,0.23942986,0.000162154,0.000289453,0.250445958,0.250053762,0.000143084,0.000249113
THA,THA.40_1,OILP,9589.00938,16.55623283,158757.8719,37153.49016,36386.31826,34963.86128,34984.34693,38848.99781,37100.05471,36335.88076,34917.58228,34942.32907,38811.6772,5.067207791,5.177089147,4.590596209,3.94799481,3.298129347,48.36824128,45.26041073,41.68841343,38.06986176,34.02248589,0.234026129,0.233689544,3.19178364467598e-05,0.000304667,0.229193789,0.228876089,3.26099681491709e-05,0.000285091,0.220233875,0.219942368,2.89157076304427e-05,0.000262591,0.220362912,0.220098246,2.48680255190215e-05,0.000239798,0.244705962,0.244470883,2.07745877885642e-05,0.000214304
THA,THA.71_1,OILP,9910.621785,17.21682694,170629.4601,22002.5448,27376.8931,32991.64429,36538.90077,38424.54817,21902.77143,27279.68003,32895.19662,36447.39369,38342.05544,46.21085706,44.09337075,45.42880076,44.2315589,40.3796187,53.56251366,53.1197016,51.01886071,47.27552116,42.11310481,0.128949273,0.128364536,0.000270826,0.000313911,0.160446461,0.159876729,0.000258416,0.000311316,0.193352568,0.192787322,0.000266242,0.000299004,0.214141806,0.213605515,0.000259226,0.000277065,0.225192931,0.224709469,0.000236651,0.00024681
THA,THA.12_1,OILP,21106.25132,17.25186945,364122.2923,55968.62475,60725.1173,68261.91401,74514.18023,79535.1878,55929.99196,60689.42316,68228.52886,74483.42834,79507.73812,1.013744843,0.938368338,1.196890124,1.403758494,1.305038729,37.61903573,34.75576992,32.18826244,29.34813409,26.14464185,0.153708317,0.153602219,2.78407794501951e-06,0.000103314,0.166771216,0.166673188,2.57706918263993e-06,9.54508159867528e-05,0.187469747,0.18737806,3.28705533488637e-06,8.83995929988807e-05,0.204640534,0.204556079,3.85518416152105e-06,8.05996630965969e-05,0.218429878,0.218354492,3.58406710222616e-06,7.18018160515077e-05
THA,THA.43_1,OILP,265.900389,10.90643135,2900.024338,452.8277103,466.7215685,498.4889302,582.6724382,610.15778,452.6358002,466.5486612,498.3278109,582.5231326,610.0272715,0,0,0,0,0,0.191910091,0.17290722,0.161119272,0.149305614,0.130508479,0.156146176,0.156080001,0,6.61753380596039e-05,0.160937121,0.160877499,0,5.96226789904154e-05,0.171891292,0.171835734,0,5.55579034439972e-05,0.200919844,0.20086836,0,5.14842623997873e-05,0.210397469,0.210352466,0,4.50025462713424e-05
THA,THA.56_1,OILP,145.6723904,5.267368407,767.3101469,159.6044032,216.1754701,197.4896168,178.8037635,160.4381232,159.4120582,216.0044281,197.3398777,178.6753273,160.3309899,0.058115021,0.051277959,0.044440898,0.037603837,0.030766776,0.13422992,0.119764075,0.10529823,0.090832385,0.07636654,0.208005073,0.207754399,7.57386318351514e-05,0.000174936,0.281731541,0.28150863,6.68282045604277e-05,0.000156083,0.257379128,0.25718398,5.7917777285704e-05,0.00013723,0.233026716,0.232859331,4.90073500109803e-05,0.000118378,0.209091622,0.208952,4.00969227362567e-05,9.95249963700304e-05
THA,THA.21_1,OILP,119.3688358,8.515809382,1016.522252,28.84059041,68.07096896,71.51745121,107.5465295,178.0247244,28.79243092,67.97817196,71.42811798,107.4526262,177.9367011,0,0,0,0,0,0.048159496,0.092796995,0.089333231,0.093903275,0.088023264,0.028371824,0.028324447,0,4.7376725437676e-05,0.066964564,0.066873275,0,9.12887004029143e-05,0.070355028,0.070267146,0,8.78812349402196e-05,0.1057985,0.105706123,0,9.23769988582596e-05,0.175131163,0.175044571,0,8.65925601703187e-05
THA,THA.35_1,OILP,447.3603195,8.703226832,3893.478336,864.0642081,786.6480713,701.8690397,669.8603185,641.902834,862.8686759,785.6183823,700.9922332,669.1371921,641.3395489,0.332711558,0.272218548,0.211725537,0.151232527,0.090739516,0.862820617,0.75747039,0.665080902,0.571893868,0.47254558,0.221926035,0.221618974,8.54535532662007e-05,0.000221607,0.202042493,0.201778028,6.9916543581437e-05,0.000194549,0.180267868,0.180042669,5.43795338966733e-05,0.000170819,0.172046756,0.171861029,3.88425242119096e-05,0.000146885,0.164866163,0.164721489,2.33055145271457e-05,0.000121368
THA,THA.42_1,OILP,60.19823734,5.104868477,307.3040842,0,0,0,45.3726233,43.0458221,0,0,0,45.3726233,43.0458221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147647316,0.147647316,0,0,0.140075659,0.140075659,0,0
THA,THA.66_1,OILP,7.811913364,5.954189225,46.51361038,0.712746455,0.305967701,7.056988839,6.646433027,6.287166377,0.706922324,0.303443766,7.051683417,6.64181419,6.282797207,0,0,0,0,0,0.005824131,0.002523934,0.005305422,0.004618837,0.00436917,0.015323396,0.015198182,0,0.000125213,0.006578025,0.006523763,0,5.42622762075552e-05,0.151718793,0.151604732,0,0.000114062,0.14289222,0.142792919,0,9.93007674651298e-05,0.135168316,0.135074383,0,9.39331584129607e-05
THA,THA.65_1,OILP,7.203358688,4.35238231,31.35177093,6.240379624,5.715373331,5.190367038,4.665360745,4.140354453,6.21884271,5.695714163,5.172585617,4.649457071,4.126328525,0,0,0,0,0,0.021536915,0.019659168,0.017781421,0.015903675,0.014025928,0.199043928,0.198356984,0,0.000686944,0.182298261,0.18167121,0,0.000627051,0.165552595,0.164985437,0,0.000567158,0.148806929,0.148299663,0,0.000507266,0.132061263,0.13161389,0,0.000447373
THA,THA.4_1,OILP,412.3764409,9.726340686,4010.913755,495.9320493,450.9743419,487.8756527,491.601582,490.2536339,495.5674117,450.6676913,487.6303643,491.4136398,490.1200502,0.116275485,0.097069804,0.077864123,0.058658442,0.03945276,0.248362052,0.209580808,0.167424243,0.129283706,0.094130949,0.123645653,0.123554741,2.89897744268204e-05,6.19215638359834e-05,0.112436809,0.112360354,2.42014188776696e-05,5.22526339197791e-05,0.121637034,0.121575879,1.94130633285189e-05,4.17421699187221e-05,0.122565982,0.122519124,1.46247077793681e-05,3.22329808226063e-05,0.122229912,0.122196607,9.8363522302174e-06,2.34687043464153e-05
THA,THA.45_1,OILP,247.3194759,5.772382317,1427.622569,183.9358965,190.9523222,170.8327803,171.666418,150.4723541,182.6661377,189.7877496,169.7964766,170.7518331,149.686374,0.316721395,0.287415214,0.258109033,0.228802852,0.199496671,0.953037423,0.877157363,0.778194714,0.685782012,0.586483469,0.128840704,0.127951282,0.000221852,0.00066757,0.133755466,0.132939724,0.000201324,0.000614418,0.119662426,0.118936531,0.000180796,0.000545098,0.12024636,0.119605726,0.000160268,0.000480366,0.105400655,0.104850103,0.00013974,0.000410811
THA,THA.73_1,OILP,229.3206277,5.843084268,1339.939752,144.3002352,134.8726817,135.9284893,135.0450418,133.149389,144.1997709,134.7808544,135.845299,134.9704886,133.0834729,0.037659566,0.034384821,0.031110076,0.027835331,0.024560587,0.062804772,0.057442471,0.05208017,0.046717869,0.041355568,0.107691585,0.107616608,2.81054173577027e-05,4.68713401326141e-05,0.100655781,0.10058725,2.56614680222503e-05,4.28694430823474e-05,0.101443732,0.101381647,2.32175186867979e-05,3.88675460320808e-05,0.100784413,0.100728774,2.07735693513455e-05,3.48656489818142e-05,0.099369683,0.09932049,1.83296200158931e-05,3.08637519315476e-05
