GID_0,GID_1,crop_type,SOYB_LD_2020,SOYB_LD_2021,SOYB_LD_2022,SOYB_LD_2023,SOYB_LD_2024,SOYB_production_2020,SOYB_production_2021,SOYB_production_2022,SOYB_production_2023,SOYB_production_2024,SOYB_EF_2020,SOYB_EF_2021,SOYB_EF_2022,SOYB_EF_2023,SOYB_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
MKD,MKD.69_1,SOYB,0.3044949820718611,0.26389565112894625,0.22329632018603143,0.1826969892431166,0.1420976583002018,0.00471380529396792,0.00471380529396792,0.00693023654319164,0.00825293030867905,0.00743165501119007,64.6,55.98,32.22,22.14,19.12,Soy lecithin,1 kg soy lecithin,1.4,90.43999999999998,78.37199999999999,45.108,30.996,26.768
MKD,MKD.69_1,SOYB,0.3044949820718611,0.26389565112894625,0.22329632018603143,0.1826969892431166,0.1420976583002018,0.00471380529396792,0.00471380529396792,0.00693023654319164,0.00825293030867905,0.00743165501119007,64.6,55.98,32.22,22.14,19.12,Ground soybeans,1 kg ground soybean,0.8,51.68,44.784,25.776,17.712,15.296000000000001
MKD,MKD.6_1,SOYB,0.00591954671825275,0.00512872329335345,0.00433789986845416,0.00354707644355486,0.00275625301865556,0.00428136703633495,0.00428136703633495,0.00629446581681965,0.00749581740721524,0.00674988481833105,1.383,1.198,0.6892,0.4732,0.4083,Soybean oil,1 kg soybean oil,2.1,2.9043,2.5158,1.4473200000000002,0.99372,0.85743
MKD,MKD.6_1,SOYB,0.00591954671825275,0.00512872329335345,0.00433789986845416,0.00354707644355486,0.00275625301865556,0.00428136703633495,0.00428136703633495,0.00629446581681965,0.00749581740721524,0.00674988481833105,1.383,1.198,0.6892,0.4732,0.4083,Soybean,1 kg soybean,1,1.383,1.198,0.6892,0.4732,0.4083
MKD,MKD.6_1,SOYB,0.00591954671825275,0.00512872329335345,0.00433789986845416,0.00354707644355486,0.00275625301865556,0.00428136703633495,0.00428136703633495,0.00629446581681965,0.00749581740721524,0.00674988481833105,1.383,1.198,0.6892,0.4732,0.4083,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.6277,2.2762,1.30948,0.89908,0.77577
MKD,MKD.6_1,SOYB,0.00591954671825275,0.00512872329335345,0.00433789986845416,0.00354707644355486,0.00275625301865556,0.00428136703633495,0.00428136703633495,0.00629446581681965,0.00749581740721524,0.00674988481833105,1.383,1.198,0.6892,0.4732,0.4083,Soy lecithin,1 kg soy lecithin,1.4,1.9362,1.6771999999999998,0.96488,0.66248,0.5716199999999999
MKD,MKD.6_1,SOYB,0.00591954671825275,0.00512872329335345,0.00433789986845416,0.00354707644355486,0.00275625301865556,0.00428136703633495,0.00428136703633495,0.00629446581681965,0.00749581740721524,0.00674988481833105,1.383,1.198,0.6892,0.4732,0.4083,Ground soybeans,1 kg ground soybean,0.8,1.1064,0.9584,0.5513600000000001,0.37856,0.32664000000000004
MKD,MKD.72_1,SOYB,0.01121984315806967,0.01031729799163704,0.00941475282520442,0.00851220765877179,0.00760966249233916,0.00719533491019493,0.00719533491019493,0.01057858138496859,0.01259759236076929,0.01134396594848088,1.559,1.434,0.89,0.6757,0.6708,Soybean oil,1 kg soybean oil,2.1,3.2739,3.0114,1.8690000000000002,1.41897,1.40868
MKD,MKD.72_1,SOYB,0.01121984315806967,0.01031729799163704,0.00941475282520442,0.00851220765877179,0.00760966249233916,0.00719533491019493,0.00719533491019493,0.01057858138496859,0.01259759236076929,0.01134396594848088,1.559,1.434,0.89,0.6757,0.6708,Soybean,1 kg soybean,1,1.559,1.434,0.89,0.6757,0.6708
MKD,MKD.72_1,SOYB,0.01121984315806967,0.01031729799163704,0.00941475282520442,0.00851220765877179,0.00760966249233916,0.00719533491019493,0.00719533491019493,0.01057858138496859,0.01259759236076929,0.01134396594848088,1.559,1.434,0.89,0.6757,0.6708,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.9621,2.7245999999999997,1.6909999999999998,1.2838299999999998,1.2745199999999999
MKD,MKD.72_1,SOYB,0.01121984315806967,0.01031729799163704,0.00941475282520442,0.00851220765877179,0.00760966249233916,0.00719533491019493,0.00719533491019493,0.01057858138496859,0.01259759236076929,0.01134396594848088,1.559,1.434,0.89,0.6757,0.6708,Soy lecithin,1 kg soy lecithin,1.4,2.1826,2.0075999999999996,1.246,0.9459799999999999,0.9391199999999998
MKD,MKD.72_1,SOYB,0.01121984315806967,0.01031729799163704,0.00941475282520442,0.00851220765877179,0.00760966249233916,0.00719533491019493,0.00719533491019493,0.01057858138496859,0.01259759236076929,0.01134396594848088,1.559,1.434,0.89,0.6757,0.6708,Ground soybeans,1 kg ground soybean,0.8,1.2472,1.1472,0.7120000000000001,0.54056,0.53664
MKD,MKD.73_1,SOYB,0.00652154017775534,0.006071778786186,0.00562201739461667,0.00517225600304733,0.004722494611478,0.01797800580672578,0.01797800580672578,0.02643126413704824,0.0314758925664155,0.02834362656339003,0.3628,0.3377,0.2127,0.1643,0.1666,Soybean oil,1 kg soybean oil,2.1,0.76188,0.7091700000000001,0.44667,0.34503,0.34986
MKD,MKD.73_1,SOYB,0.00652154017775534,0.006071778786186,0.00562201739461667,0.00517225600304733,0.004722494611478,0.01797800580672578,0.01797800580672578,0.02643126413704824,0.0314758925664155,0.02834362656339003,0.3628,0.3377,0.2127,0.1643,0.1666,Soybean,1 kg soybean,1,0.3628,0.3377,0.2127,0.1643,0.1666
MKD,MKD.73_1,SOYB,0.00652154017775534,0.006071778786186,0.00562201739461667,0.00517225600304733,0.004722494611478,0.01797800580672578,0.01797800580672578,0.02643126413704824,0.0314758925664155,0.02834362656339003,0.3628,0.3377,0.2127,0.1643,0.1666,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.68932,0.6416299999999999,0.40413,0.31217,0.31654
MKD,MKD.73_1,SOYB,0.00652154017775534,0.006071778786186,0.00562201739461667,0.00517225600304733,0.004722494611478,0.01797800580672578,0.01797800580672578,0.02643126413704824,0.0314758925664155,0.02834362656339003,0.3628,0.3377,0.2127,0.1643,0.1666,Soy lecithin,1 kg soy lecithin,1.4,0.50792,0.47278,0.29778,0.23001999999999997,0.23323999999999998
MKD,MKD.73_1,SOYB,0.00652154017775534,0.006071778786186,0.00562201739461667,0.00517225600304733,0.004722494611478,0.01797800580672578,0.01797800580672578,0.02643126413704824,0.0314758925664155,0.02834362656339003,0.3628,0.3377,0.2127,0.1643,0.1666,Ground soybeans,1 kg ground soybean,0.8,0.29024,0.27016,0.17016,0.13144,0.13328
MKD,MKD.75_1,SOYB,0.0947865582548982,0.08878104900882983,0.990663170348403,1.0525554599534233,0.9941220650936746,0.01219075133916075,0.01219075133916075,0.01792284261883414,0.02134356744460265,0.01921960128386723,7.775,7.283,55.27,49.31,51.72,Soybean oil,1 kg soybean oil,2.1,16.3275,15.294300000000002,116.06700000000001,103.55100000000002,108.61200000000001
MKD,MKD.75_1,SOYB,0.0947865582548982,0.08878104900882983,0.990663170348403,1.0525554599534233,0.9941220650936746,0.01219075133916075,0.01219075133916075,0.01792284261883414,0.02134356744460265,0.01921960128386723,7.775,7.283,55.27,49.31,51.72,Soybean,1 kg soybean,1,7.775,7.283,55.27,49.31,51.72
MKD,MKD.75_1,SOYB,0.0947865582548982,0.08878104900882983,0.990663170348403,1.0525554599534233,0.9941220650936746,0.01219075133916075,0.01219075133916075,0.01792284261883414,0.02134356744460265,0.01921960128386723,7.775,7.283,55.27,49.31,51.72,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,14.7725,13.8377,105.013,93.689,98.26799999999999
MKD,MKD.75_1,SOYB,0.0947865582548982,0.08878104900882983,0.990663170348403,1.0525554599534233,0.9941220650936746,0.01219075133916075,0.01219075133916075,0.01792284261883414,0.02134356744460265,0.01921960128386723,7.775,7.283,55.27,49.31,51.72,Soy lecithin,1 kg soy lecithin,1.4,10.885,10.1962,77.378,69.03399999999999,72.40799999999999
MKD,MKD.75_1,SOYB,0.0947865582548982,0.08878104900882983,0.990663170348403,1.0525554599534233,0.9941220650936746,0.01219075133916075,0.01219075133916075,0.01792284261883414,0.02134356744460265,0.01921960128386723,7.775,7.283,55.27,49.31,51.72,Ground soybeans,1 kg ground soybean,0.8,6.220000000000001,5.8264000000000005,44.21600000000001,39.44800000000001,41.376000000000005
MKD,MKD.76_1,SOYB,0.00833477383576081,0.006111796969281,0.00440089677117275,0.00336217073021645,0.00262644079586396,0.02253650170655749,0.02253650170655749,0.03313316480898082,0.03945690718784085,0.03553042508067818,0.3698,0.2712,0.1328,0.08521,0.07392,Soybean oil,1 kg soybean oil,2.1,0.77658,0.56952,0.27888,0.178941,0.155232
MKD,MKD.76_1,SOYB,0.00833477383576081,0.006111796969281,0.00440089677117275,0.00336217073021645,0.00262644079586396,0.02253650170655749,0.02253650170655749,0.03313316480898082,0.03945690718784085,0.03553042508067818,0.3698,0.2712,0.1328,0.08521,0.07392,Soybean,1 kg soybean,1,0.3698,0.2712,0.1328,0.08521,0.07392
MKD,MKD.76_1,SOYB,0.00833477383576081,0.006111796969281,0.00440089677117275,0.00336217073021645,0.00262644079586396,0.02253650170655749,0.02253650170655749,0.03313316480898082,0.03945690718784085,0.03553042508067818,0.3698,0.2712,0.1328,0.08521,0.07392,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.70262,0.51528,0.25232,0.161899,0.140448
MKD,MKD.76_1,SOYB,0.00833477383576081,0.006111796969281,0.00440089677117275,0.00336217073021645,0.00262644079586396,0.02253650170655749,0.02253650170655749,0.03313316480898082,0.03945690718784085,0.03553042508067818,0.3698,0.2712,0.1328,0.08521,0.07392,Soy lecithin,1 kg soy lecithin,1.4,0.51772,0.37967999999999996,0.18592,0.11929399999999998,0.103488
MKD,MKD.76_1,SOYB,0.00833477383576081,0.006111796969281,0.00440089677117275,0.00336217073021645,0.00262644079586396,0.02253650170655749,0.02253650170655749,0.03313316480898082,0.03945690718784085,0.03553042508067818,0.3698,0.2712,0.1328,0.08521,0.07392,Ground soybeans,1 kg ground soybean,0.8,0.29584000000000005,0.21696000000000001,0.10624,0.06816799999999999,0.059136
MKD,MKD.77_1,SOYB,0.3005540642507274,0.197868006680362,0.09834576792731713,0.03177933053275884,0.0123743724727284,0.0203452514678944,0.0203452514678944,0.02991158870809835,0.03562046626998952,0.03207576057899187,14.77,9.726,3.288,0.8922,0.3858,Soybean oil,1 kg soybean oil,2.1,31.017,20.4246,6.9048,1.87362,0.81018
MKD,MKD.77_1,SOYB,0.3005540642507274,0.197868006680362,0.09834576792731713,0.03177933053275884,0.0123743724727284,0.0203452514678944,0.0203452514678944,0.02991158870809835,0.03562046626998952,0.03207576057899187,14.77,9.726,3.288,0.8922,0.3858,Soybean,1 kg soybean,1,14.77,9.726,3.288,0.8922,0.3858
MKD,MKD.77_1,SOYB,0.3005540642507274,0.197868006680362,0.09834576792731713,0.03177933053275884,0.0123743724727284,0.0203452514678944,0.0203452514678944,0.02991158870809835,0.03562046626998952,0.03207576057899187,14.77,9.726,3.288,0.8922,0.3858,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,28.063,18.479400000000002,6.247199999999999,1.69518,0.7330199999999999
MKD,MKD.77_1,SOYB,0.3005540642507274,0.197868006680362,0.09834576792731713,0.03177933053275884,0.0123743724727284,0.0203452514678944,0.0203452514678944,0.02991158870809835,0.03562046626998952,0.03207576057899187,14.77,9.726,3.288,0.8922,0.3858,Soy lecithin,1 kg soy lecithin,1.4,20.677999999999997,13.6164,4.603199999999999,1.24908,0.5401199999999999
MKD,MKD.77_1,SOYB,0.3005540642507274,0.197868006680362,0.09834576792731713,0.03177933053275884,0.0123743724727284,0.0203452514678944,0.0203452514678944,0.02991158870809835,0.03562046626998952,0.03207576057899187,14.77,9.726,3.288,0.8922,0.3858,Ground soybeans,1 kg ground soybean,0.8,11.816,7.780800000000001,2.6304,0.7137600000000001,0.30864
MKD,MKD.79_1,SOYB,0.06953393977753287,0.05562972060551527,0.04760042980311901,0.03766136537676113,0.02787798740864781,0.28980092883715847,0.28980092883715847,0.4260653255763904,0.507383466208097,0.4568921265789686,0.2399,0.192,0.1117,0.07423,0.06102,Soybean oil,1 kg soybean oil,2.1,0.5037900000000001,0.4032,0.23457,0.15588300000000002,0.128142
MKD,MKD.79_1,SOYB,0.06953393977753287,0.05562972060551527,0.04760042980311901,0.03766136537676113,0.02787798740864781,0.28980092883715847,0.28980092883715847,0.4260653255763904,0.507383466208097,0.4568921265789686,0.2399,0.192,0.1117,0.07423,0.06102,Soybean,1 kg soybean,1,0.2399,0.192,0.1117,0.07423,0.06102
MKD,MKD.79_1,SOYB,0.06953393977753287,0.05562972060551527,0.04760042980311901,0.03766136537676113,0.02787798740864781,0.28980092883715847,0.28980092883715847,0.4260653255763904,0.507383466208097,0.4568921265789686,0.2399,0.192,0.1117,0.07423,0.06102,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.45581,0.3648,0.21222999999999997,0.141037,0.11593799999999999
MKD,MKD.79_1,SOYB,0.06953393977753287,0.05562972060551527,0.04760042980311901,0.03766136537676113,0.02787798740864781,0.28980092883715847,0.28980092883715847,0.4260653255763904,0.507383466208097,0.4568921265789686,0.2399,0.192,0.1117,0.07423,0.06102,Soy lecithin,1 kg soy lecithin,1.4,0.33586,0.2688,0.15638,0.103922,0.08542799999999999
MKD,MKD.79_1,SOYB,0.06953393977753287,0.05562972060551527,0.04760042980311901,0.03766136537676113,0.02787798740864781,0.28980092883715847,0.28980092883715847,0.4260653255763904,0.507383466208097,0.4568921265789686,0.2399,0.192,0.1117,0.07423,0.06102,Ground soybeans,1 kg ground soybean,0.8,0.19192,0.15360000000000001,0.08936,0.059384000000000006,0.048816
MKD,MKD.7_1,SOYB,0,0,0,0,0,3.3439644771356776e-4,3.3439644771356776e-4,4.916296574284873e-4,5.854613006569144e-4,5.272001878301603e-4,0,0,0,0,0,Soybean oil,1 kg soybean oil,2.1,0,0,0,0,0
MKD,MKD.7_1,SOYB,0,0,0,0,0,3.3439644771356776e-4,3.3439644771356776e-4,4.916296574284873e-4,5.854613006569144e-4,5.272001878301603e-4,0,0,0,0,0,Soybean,1 kg soybean,1,0,0,0,0,0
MKD,MKD.7_1,SOYB,0,0,0,0,0,3.3439644771356776e-4,3.3439644771356776e-4,4.916296574284873e-4,5.854613006569144e-4,5.272001878301603e-4,0,0,0,0,0,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0,0,0,0,0
MKD,MKD.7_1,SOYB,0,0,0,0,0,3.3439644771356776e-4,3.3439644771356776e-4,4.916296574284873e-4,5.854613006569144e-4,5.272001878301603e-4,0,0,0,0,0,Soy lecithin,1 kg soy lecithin,1.4,0,0,0,0,0
MKD,MKD.7_1,SOYB,0,0,0,0,0,3.3439644771356776e-4,3.3439644771356776e-4,4.916296574284873e-4,5.854613006569144e-4,5.272001878301603e-4,0,0,0,0,0,Ground soybeans,1 kg ground soybean,0.8,0,0,0,0,0
MKD,MKD.83_1,SOYB,0.00201369237016036,0.00146884669982253,9.24001029484698e-4,3.7915535914685814e-4,1.0262742690186376e-4,0.0046784871864945,0.0046784871864945,0.00687831186158421,0.00819109536611457,0.00737597346008177,0.4304,0.314,0.1343,0.04629,0.01391,Soybean oil,1 kg soybean oil,2.1,0.9038400000000001,0.6594,0.28203,0.097209,0.029211
MKD,MKD.83_1,SOYB,0.00201369237016036,0.00146884669982253,9.24001029484698e-4,3.7915535914685814e-4,1.0262742690186376e-4,0.0046784871864945,0.0046784871864945,0.00687831186158421,0.00819109536611457,0.00737597346008177,0.4304,0.314,0.1343,0.04629,0.01391,Soybean,1 kg soybean,1,0.4304,0.314,0.1343,0.04629,0.01391
MKD,MKD.83_1,SOYB,0.00201369237016036,0.00146884669982253,9.24001029484698e-4,3.7915535914685814e-4,1.0262742690186376e-4,0.0046784871864945,0.0046784871864945,0.00687831186158421,0.00819109536611457,0.00737597346008177,0.4304,0.314,0.1343,0.04629,0.01391,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.8177599999999999,0.5966,0.25517,0.08795099999999999,0.026429
MKD,MKD.83_1,SOYB,0.00201369237016036,0.00146884669982253,9.24001029484698e-4,3.7915535914685814e-4,1.0262742690186376e-4,0.0046784871864945,0.0046784871864945,0.00687831186158421,0.00819109536611457,0.00737597346008177,0.4304,0.314,0.1343,0.04629,0.01391,Soy lecithin,1 kg soy lecithin,1.4,0.60256,0.4396,0.18802,0.06480599999999999,0.019473999999999998
MKD,MKD.83_1,SOYB,0.00201369237016036,0.00146884669982253,9.24001029484698e-4,3.7915535914685814e-4,1.0262742690186376e-4,0.0046784871864945,0.0046784871864945,0.00687831186158421,0.00819109536611457,0.00737597346008177,0.4304,0.314,0.1343,0.04629,0.01391,Ground soybeans,1 kg ground soybean,0.8,0.34432,0.25120000000000003,0.10744000000000001,0.037032,0.011128
MKD,MKD.85_1,SOYB,0,0,0,0,0,0.04770731709540243,0.04770731709540243,0.07013929759366067,0.08352597077063059,0.07521403623017224,0,0,0,0,0,Soybean oil,1 kg soybean oil,2.1,0,0,0,0,0
MKD,MKD.85_1,SOYB,0,0,0,0,0,0.04770731709540243,0.04770731709540243,0.07013929759366067,0.08352597077063059,0.07521403623017224,0,0,0,0,0,Soybean,1 kg soybean,1,0,0,0,0,0
MKD,MKD.85_1,SOYB,0,0,0,0,0,0.04770731709540243,0.04770731709540243,0.07013929759366067,0.08352597077063059,0.07521403623017224,0,0,0,0,0,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0,0,0,0,0
MKD,MKD.85_1,SOYB,0,0,0,0,0,0.04770731709540243,0.04770731709540243,0.07013929759366067,0.08352597077063059,0.07521403623017224,0,0,0,0,0,Soy lecithin,1 kg soy lecithin,1.4,0,0,0,0,0
MKD,MKD.85_1,SOYB,0,0,0,0,0,0.04770731709540243,0.04770731709540243,0.07013929759366067,0.08352597077063059,0.07521403623017224,0,0,0,0,0,Ground soybeans,1 kg ground soybean,0.8,0,0,0,0,0
MLI,MLI.1_1,SOYB,0,0,0,0.00357808474387538,0.00400591894532568,0.05357466044203828,0.05802188625605562,0.0732205267328368,0.0865585559174532,0.0787626651362599,0,0,0,0.04134,0.05086,Soybean oil,1 kg soybean oil,2.1,0,0,0,0.086814,0.10680600000000001
MLI,MLI.1_1,SOYB,0,0,0,0.00357808474387538,0.00400591894532568,0.05357466044203828,0.05802188625605562,0.0732205267328368,0.0865585559174532,0.0787626651362599,0,0,0,0.04134,0.05086,Soybean,1 kg soybean,1,0,0,0,0.04134,0.05086
MLI,MLI.1_1,SOYB,0,0,0,0.00357808474387538,0.00400591894532568,0.05357466044203828,0.05802188625605562,0.0732205267328368,0.0865585559174532,0.0787626651362599,0,0,0,0.04134,0.05086,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0,0,0,0.078546,0.096634
MLI,MLI.1_1,SOYB,0,0,0,0.00357808474387538,0.00400591894532568,0.05357466044203828,0.05802188625605562,0.0732205267328368,0.0865585559174532,0.0787626651362599,0,0,0,0.04134,0.05086,Soy lecithin,1 kg soy lecithin,1.4,0,0,0,0.057876,0.071204
MLI,MLI.1_1,SOYB,0,0,0,0.00357808474387538,0.00400591894532568,0.05357466044203828,0.05802188625605562,0.0732205267328368,0.0865585559174532,0.0787626651362599,0,0,0,0.04134,0.05086,Ground soybeans,1 kg ground soybean,0.8,0,0,0,0.033072000000000004,0.040688
MLI,MLI.3_1,SOYB,130.9804617911703,117.27598008331071,108.4196029181667,154.54252760473636,203.26084720421863,104.70406507571911,113.39553632715268,143.09912060399614,169.16640435727015,153.93044301020078,1.251,1.034,0.7577,0.9136,1.32,Soybean oil,1 kg soybean oil,2.1,2.6271,2.1714,1.5911700000000002,1.91856,2.7720000000000002
MLI,MLI.3_1,SOYB,130.9804617911703,117.27598008331071,108.4196029181667,154.54252760473636,203.26084720421863,104.70406507571911,113.39553632715268,143.09912060399614,169.16640435727015,153.93044301020078,1.251,1.034,0.7577,0.9136,1.32,Soybean,1 kg soybean,1,1.251,1.034,0.7577,0.9136,1.32
MLI,MLI.3_1,SOYB,130.9804617911703,117.27598008331071,108.4196029181667,154.54252760473636,203.26084720421863,104.70406507571911,113.39553632715268,143.09912060399614,169.16640435727015,153.93044301020078,1.251,1.034,0.7577,0.9136,1.32,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.3768999999999996,1.9646,1.43963,1.7358399999999998,2.508
MLI,MLI.3_1,SOYB,130.9804617911703,117.27598008331071,108.4196029181667,154.54252760473636,203.26084720421863,104.70406507571911,113.39553632715268,143.09912060399614,169.16640435727015,153.93044301020078,1.251,1.034,0.7577,0.9136,1.32,Soy lecithin,1 kg soy lecithin,1.4,1.7513999999999996,1.4476,1.06078,1.27904,1.8479999999999999
MLI,MLI.3_1,SOYB,130.9804617911703,117.27598008331071,108.4196029181667,154.54252760473636,203.26084720421863,104.70406507571911,113.39553632715268,143.09912060399614,169.16640435727015,153.93044301020078,1.251,1.034,0.7577,0.9136,1.32,Ground soybeans,1 kg ground soybean,0.8,1.0008,0.8272,0.60616,0.73088,1.056
MLI,MLI.5_1,SOYB,33.21800404491189,30.632295131462858,29.438765111640244,29.098126526461577,31.010104682562677,83.0149212403269,89.90597939435881,113.45655221609542,134.12407363622717,122.0441975556476,0.4001,0.3407,0.2595,0.2169,0.2541,Soybean oil,1 kg soybean oil,2.1,0.84021,0.71547,0.54495,0.45549000000000006,0.53361
MLI,MLI.5_1,SOYB,33.21800404491189,30.632295131462858,29.438765111640244,29.098126526461577,31.010104682562677,83.0149212403269,89.90597939435881,113.45655221609542,134.12407363622717,122.0441975556476,0.4001,0.3407,0.2595,0.2169,0.2541,Soybean,1 kg soybean,1,0.4001,0.3407,0.2595,0.2169,0.2541
MLI,MLI.5_1,SOYB,33.21800404491189,30.632295131462858,29.438765111640244,29.098126526461577,31.010104682562677,83.0149212403269,89.90597939435881,113.45655221609542,134.12407363622717,122.0441975556476,0.4001,0.3407,0.2595,0.2169,0.2541,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.76019,0.64733,0.49305,0.41211,0.48278999999999994
MLI,MLI.5_1,SOYB,33.21800404491189,30.632295131462858,29.438765111640244,29.098126526461577,31.010104682562677,83.0149212403269,89.90597939435881,113.45655221609542,134.12407363622717,122.0441975556476,0.4001,0.3407,0.2595,0.2169,0.2541,Soy lecithin,1 kg soy lecithin,1.4,0.56014,0.47697999999999996,0.3633,0.30366,0.35573999999999995
MLI,MLI.5_1,SOYB,33.21800404491189,30.632295131462858,29.438765111640244,29.098126526461577,31.010104682562677,83.0149212403269,89.90597939435881,113.45655221609542,134.12407363622717,122.0441975556476,0.4001,0.3407,0.2595,0.2169,0.2541,Ground soybeans,1 kg ground soybean,0.8,0.32008000000000003,0.27256,0.2076,0.17352,0.20328000000000002
MLI,MLI.6_1,SOYB,0.37323686543827655,0.3276760365564865,0.2917629327836702,0.2489463958880572,0.20983346007087503,2.286757846081018,2.476577259875473,3.1299953084596384,3.6867989516471127,3.3601399672355616,0.1632,0.1323,0.09322,0.06752,0.06245,Soybean oil,1 kg soybean oil,2.1,0.34272,0.27783,0.195762,0.141792,0.131145
MLI,MLI.6_1,SOYB,0.37323686543827655,0.3276760365564865,0.2917629327836702,0.2489463958880572,0.20983346007087503,2.286757846081018,2.476577259875473,3.1299953084596384,3.6867989516471127,3.3601399672355616,0.1632,0.1323,0.09322,0.06752,0.06245,Soybean,1 kg soybean,1,0.1632,0.1323,0.09322,0.06752,0.06245
MLI,MLI.6_1,SOYB,0.37323686543827655,0.3276760365564865,0.2917629327836702,0.2489463958880572,0.20983346007087503,2.286757846081018,2.476577259875473,3.1299953084596384,3.6867989516471127,3.3601399672355616,0.1632,0.1323,0.09322,0.06752,0.06245,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.31008,0.25137,0.177118,0.12828799999999999,0.118655
MLI,MLI.6_1,SOYB,0.37323686543827655,0.3276760365564865,0.2917629327836702,0.2489463958880572,0.20983346007087503,2.286757846081018,2.476577259875473,3.1299953084596384,3.6867989516471127,3.3601399672355616,0.1632,0.1323,0.09322,0.06752,0.06245,Soy lecithin,1 kg soy lecithin,1.4,0.22848,0.18522,0.13050799999999999,0.09452799999999999,0.08743
MLI,MLI.6_1,SOYB,0.37323686543827655,0.3276760365564865,0.2917629327836702,0.2489463958880572,0.20983346007087503,2.286757846081018,2.476577259875473,3.1299953084596384,3.6867989516471127,3.3601399672355616,0.1632,0.1323,0.09322,0.06752,0.06245,Ground soybeans,1 kg ground soybean,0.8,0.13056,0.10584,0.074576,0.054016,0.049960000000000004
MLI,MLI.7_1,SOYB,12.705108733353828,13.186080225102224,13.532138253695368,13.53463565473393,13.55956347000844,21.515881567265552,23.30188353191568,29.43875602164053,34.707235366383685,31.619322313550583,0.5905,0.5659,0.4597,0.39,0.4288,Soybean oil,1 kg soybean oil,2.1,1.24005,1.18839,0.9653700000000001,0.8190000000000001,0.9004800000000001
MLI,MLI.7_1,SOYB,12.705108733353828,13.186080225102224,13.532138253695368,13.53463565473393,13.55956347000844,21.515881567265552,23.30188353191568,29.43875602164053,34.707235366383685,31.619322313550583,0.5905,0.5659,0.4597,0.39,0.4288,Soybean,1 kg soybean,1,0.5905,0.5659,0.4597,0.39,0.4288
MLI,MLI.7_1,SOYB,12.705108733353828,13.186080225102224,13.532138253695368,13.53463565473393,13.55956347000844,21.515881567265552,23.30188353191568,29.43875602164053,34.707235366383685,31.619322313550583,0.5905,0.5659,0.4597,0.39,0.4288,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1.12195,1.0752099999999998,0.8734299999999999,0.741,0.81472
MLI,MLI.7_1,SOYB,12.705108733353828,13.186080225102224,13.532138253695368,13.53463565473393,13.55956347000844,21.515881567265552,23.30188353191568,29.43875602164053,34.707235366383685,31.619322313550583,0.5905,0.5659,0.4597,0.39,0.4288,Soy lecithin,1 kg soy lecithin,1.4,0.8267,0.7922599999999999,0.6435799999999999,0.5459999999999999,0.60032
MLI,MLI.7_1,SOYB,12.705108733353828,13.186080225102224,13.532138253695368,13.53463565473393,13.55956347000844,21.515881567265552,23.30188353191568,29.43875602164053,34.707235366383685,31.619322313550583,0.5905,0.5659,0.4597,0.39,0.4288,Ground soybeans,1 kg ground soybean,0.8,0.47240000000000004,0.45272,0.36776000000000003,0.31200000000000006,0.34304
MLI,MLI.8_1,SOYB,956.7418778783745,953.465120766758,953.4091970379412,978.2420869941632,1003.639464247646,463.7225300966446,502.1056516692396,646.36869660636,726.682610608363,676.3568042419953,2.063,1.899,1.475,1.346,1.484,Soybean oil,1 kg soybean oil,2.1,4.332300000000001,3.9879000000000002,3.0975,2.8266000000000004,3.1164
MLI,MLI.8_1,SOYB,956.7418778783745,953.465120766758,953.4091970379412,978.2420869941632,1003.639464247646,463.7225300966446,502.1056516692396,646.36869660636,726.682610608363,676.3568042419953,2.063,1.899,1.475,1.346,1.484,Soybean,1 kg soybean,1,2.063,1.899,1.475,1.346,1.484
MLI,MLI.8_1,SOYB,956.7418778783745,953.465120766758,953.4091970379412,978.2420869941632,1003.639464247646,463.7225300966446,502.1056516692396,646.36869660636,726.682610608363,676.3568042419953,2.063,1.899,1.475,1.346,1.484,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,3.9197,3.6081,2.8025,2.5574,2.8196
