GID_0,crop_type,COCO_LD_2020,COCO_LD_2021,COCO_LD_2022,COCO_LD_2023,COCO_LD_2024,COCO_production_2020,COCO_production_2021,COCO_production_2022,COCO_production_2023,COCO_production_2024,COCO_EF_2020,COCO_EF_2021,COCO_EF_2022,COCO_EF_2023,COCO_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
PNG,COCO,1665700.0638840469,1630680.6788489076,1694069.0740988457,1716207.097209479,1697345.0062089465,18594.942990330925,19049.58329660985,19095.047628994784,19640.619235479553,19462.77812844713,89.58,85.6,88.72,87.38,87.21,Cocoa powder,1 kg cocoa powder,0.8,71.664,68.48,70.976,69.904,69.768
PNG,COCO,1665700.0638840469,1630680.6788489076,1694069.0740988457,1716207.097209479,1697345.0062089465,18594.942990330925,19049.58329660985,19095.047628994784,19640.619235479553,19462.77812844713,89.58,85.6,88.72,87.38,87.21,Cocoa beans,1 kg cocoa bean,1,89.58,85.6,88.72,87.38,87.21
SGP,COCO,0.09772413597347249,0.05251490039912156,0.03304251180253102,0.02238873791531828,0.01438288603340973,0.04524669824544582,0.03441568974193258,0.03159578220255635,0.01723988927482284,0.02280061876485734,2.16,1.526,1.046,1.299,0.6308,Cocoa liquor,1 kg cocoa liquor,1.2,2.592,1.8312,1.2552,1.5588,0.75696
SGP,COCO,0.09772413597347249,0.05251490039912156,0.03304251180253102,0.02238873791531828,0.01438288603340973,0.04524669824544582,0.03441568974193258,0.03159578220255635,0.01723988927482284,0.02280061876485734,2.16,1.526,1.046,1.299,0.6308,Cocoa butter,1 kg cocoa butter,1.6,3.4560000000000004,2.4416,1.6736000000000002,2.0784,1.0092800000000002
SGP,COCO,0.09772413597347249,0.05251490039912156,0.03304251180253102,0.02238873791531828,0.01438288603340973,0.04524669824544582,0.03441568974193258,0.03159578220255635,0.01723988927482284,0.02280061876485734,2.16,1.526,1.046,1.299,0.6308,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.7280000000000002,1.2208,0.8368000000000001,1.0392,0.5046400000000001
SGP,COCO,0.09772413597347249,0.05251490039912156,0.03304251180253102,0.02238873791531828,0.01438288603340973,0.04524669824544582,0.03441568974193258,0.03159578220255635,0.01723988927482284,0.02280061876485734,2.16,1.526,1.046,1.299,0.6308,Cocoa powder,1 kg cocoa powder,0.8,1.7280000000000002,1.2208,0.8368000000000001,1.0392,0.5046400000000001
SGP,COCO,0.09772413597347249,0.05251490039912156,0.03304251180253102,0.02238873791531828,0.01438288603340973,0.04524669824544582,0.03441568974193258,0.03159578220255635,0.01723988927482284,0.02280061876485734,2.16,1.526,1.046,1.299,0.6308,Cocoa beans,1 kg cocoa bean,1,2.16,1.526,1.046,1.299,0.6308
SLB,COCO,58315.695234048435,54962.854766456934,51948.200973520026,48634.621929266366,44848.99141111752,2885.671404273982,3206.3015603044246,2565.0412482435395,2565.0412482435395,2610.5707303998624,20.21,17.14,20.25,18.96,17.18,Cocoa liquor,1 kg cocoa liquor,1.2,24.252,20.568,24.3,22.752,20.616
SLB,COCO,58315.695234048435,54962.854766456934,51948.200973520026,48634.621929266366,44848.99141111752,2885.671404273982,3206.3015603044246,2565.0412482435395,2565.0412482435395,2610.5707303998624,20.21,17.14,20.25,18.96,17.18,Cocoa butter,1 kg cocoa butter,1.6,32.336000000000006,27.424000000000003,32.4,30.336000000000002,27.488
SLB,COCO,58315.695234048435,54962.854766456934,51948.200973520026,48634.621929266366,44848.99141111752,2885.671404273982,3206.3015603044246,2565.0412482435395,2565.0412482435395,2610.5707303998624,20.21,17.14,20.25,18.96,17.18,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,16.168000000000003,13.712000000000002,16.2,15.168000000000001,13.744
SLB,COCO,58315.695234048435,54962.854766456934,51948.200973520026,48634.621929266366,44848.99141111752,2885.671404273982,3206.3015603044246,2565.0412482435395,2565.0412482435395,2610.5707303998624,20.21,17.14,20.25,18.96,17.18,Cocoa powder,1 kg cocoa powder,0.8,16.168000000000003,13.712000000000002,16.2,15.168000000000001,13.744
SLB,COCO,58315.695234048435,54962.854766456934,51948.200973520026,48634.621929266366,44848.99141111752,2885.671404273982,3206.3015603044246,2565.0412482435395,2565.0412482435395,2610.5707303998624,20.21,17.14,20.25,18.96,17.18,Cocoa beans,1 kg cocoa bean,1,20.21,17.14,20.25,18.96,17.18
SLE,COCO,1306090.8265949222,1300308.658425792,1272328.207203194,1248222.1239656578,1213646.9894063913,15097.452277772336,12627.653504746377,15114.918017301536,15106.431672320075,14785.9971255493,86.51,103,84.18,82.63,82.08,Cocoa liquor,1 kg cocoa liquor,1.2,103.812,123.6,101.016,99.15599999999999,98.496
SLE,COCO,1306090.8265949222,1300308.658425792,1272328.207203194,1248222.1239656578,1213646.9894063913,15097.452277772336,12627.653504746377,15114.918017301536,15106.431672320075,14785.9971255493,86.51,103,84.18,82.63,82.08,Cocoa butter,1 kg cocoa butter,1.6,138.41600000000003,164.8,134.68800000000002,132.208,131.328
SLE,COCO,1306090.8265949222,1300308.658425792,1272328.207203194,1248222.1239656578,1213646.9894063913,15097.452277772336,12627.653504746377,15114.918017301536,15106.431672320075,14785.9971255493,86.51,103,84.18,82.63,82.08,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,69.20800000000001,82.4,67.34400000000001,66.104,65.664
SLE,COCO,1306090.8265949222,1300308.658425792,1272328.207203194,1248222.1239656578,1213646.9894063913,15097.452277772336,12627.653504746377,15114.918017301536,15106.431672320075,14785.9971255493,86.51,103,84.18,82.63,82.08,Cocoa powder,1 kg cocoa powder,0.8,69.20800000000001,82.4,67.34400000000001,66.104,65.664
SLE,COCO,1306090.8265949222,1300308.658425792,1272328.207203194,1248222.1239656578,1213646.9894063913,15097.452277772336,12627.653504746377,15114.918017301536,15106.431672320075,14785.9971255493,86.51,103,84.18,82.63,82.08,Cocoa beans,1 kg cocoa bean,1,86.51,103,84.18,82.63,82.08
SLV,COCO,8967.27381382158,8831.855869045095,8817.548596213734,8743.109396218852,8846.330440304446,287.981781427749,290.6503881883374,290.87962228046405,289.83985995813674,290.3661884580557,31.14,30.39,30.31,30.17,30.47,Cocoa liquor,1 kg cocoa liquor,1.2,37.368,36.467999999999996,36.372,36.204,36.564
SLV,COCO,8967.27381382158,8831.855869045095,8817.548596213734,8743.109396218852,8846.330440304446,287.981781427749,290.6503881883374,290.87962228046405,289.83985995813674,290.3661884580557,31.14,30.39,30.31,30.17,30.47,Cocoa butter,1 kg cocoa butter,1.6,49.824000000000005,48.624,48.496,48.272000000000006,48.752
SLV,COCO,8967.27381382158,8831.855869045095,8817.548596213734,8743.109396218852,8846.330440304446,287.981781427749,290.6503881883374,290.87962228046405,289.83985995813674,290.3661884580557,31.14,30.39,30.31,30.17,30.47,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,24.912000000000003,24.312,24.248,24.136000000000003,24.376
SLV,COCO,8967.27381382158,8831.855869045095,8817.548596213734,8743.109396218852,8846.330440304446,287.981781427749,290.6503881883374,290.87962228046405,289.83985995813674,290.3661884580557,31.14,30.39,30.31,30.17,30.47,Cocoa powder,1 kg cocoa powder,0.8,24.912000000000003,24.312,24.248,24.136000000000003,24.376
SLV,COCO,8967.27381382158,8831.855869045095,8817.548596213734,8743.109396218852,8846.330440304446,287.981781427749,290.6503881883374,290.87962228046405,289.83985995813674,290.3661884580557,31.14,30.39,30.31,30.17,30.47,Cocoa beans,1 kg cocoa bean,1,31.14,30.39,30.31,30.17,30.47
SSD,COCO,168.95685474432253,153.15503718488642,139.37204938938186,156.04682954823937,156.36468414206084,6.15772886496438,5.026812871501469,9.352209993491105,8.183183744304717,8.537712152713137,27.44,30.47,14.9,19.07,18.31,Cocoa liquor,1 kg cocoa liquor,1.2,32.928,36.564,17.88,22.884,21.971999999999998
SSD,COCO,168.95685474432253,153.15503718488642,139.37204938938186,156.04682954823937,156.36468414206084,6.15772886496438,5.026812871501469,9.352209993491105,8.183183744304717,8.537712152713137,27.44,30.47,14.9,19.07,18.31,Cocoa butter,1 kg cocoa butter,1.6,43.904,48.752,23.840000000000003,30.512,29.296
SSD,COCO,168.95685474432253,153.15503718488642,139.37204938938186,156.04682954823937,156.36468414206084,6.15772886496438,5.026812871501469,9.352209993491105,8.183183744304717,8.537712152713137,27.44,30.47,14.9,19.07,18.31,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,21.952,24.376,11.920000000000002,15.256,14.648
SSD,COCO,168.95685474432253,153.15503718488642,139.37204938938186,156.04682954823937,156.36468414206084,6.15772886496438,5.026812871501469,9.352209993491105,8.183183744304717,8.537712152713137,27.44,30.47,14.9,19.07,18.31,Cocoa powder,1 kg cocoa powder,0.8,21.952,24.376,11.920000000000002,15.256,14.648
SSD,COCO,168.95685474432253,153.15503718488642,139.37204938938186,156.04682954823937,156.36468414206084,6.15772886496438,5.026812871501469,9.352209993491105,8.183183744304717,8.537712152713137,27.44,30.47,14.9,19.07,18.31,Cocoa beans,1 kg cocoa bean,1,27.44,30.47,14.9,19.07,18.31
SUR,COCO,2042.0636822893905,1904.831795923007,1783.1752745720314,1997.1077894010853,2977.582513551943,2.5763806306786,2.5920493070414525,2.5923667633739513,2.5869283144840196,2.5896201369008507,792.6,734.9,687.9,772,1150,Cocoa liquor,1 kg cocoa liquor,1.2,951.12,881.88,825.4799999999999,926.4,1380
SUR,COCO,2042.0636822893905,1904.831795923007,1783.1752745720314,1997.1077894010853,2977.582513551943,2.5763806306786,2.5920493070414525,2.5923667633739513,2.5869283144840196,2.5896201369008507,792.6,734.9,687.9,772,1150,Cocoa butter,1 kg cocoa butter,1.6,1268.16,1175.84,1100.64,1235.2,1840
SUR,COCO,2042.0636822893905,1904.831795923007,1783.1752745720314,1997.1077894010853,2977.582513551943,2.5763806306786,2.5920493070414525,2.5923667633739513,2.5869283144840196,2.5896201369008507,792.6,734.9,687.9,772,1150,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,634.08,587.92,550.32,617.6,920
SUR,COCO,2042.0636822893905,1904.831795923007,1783.1752745720314,1997.1077894010853,2977.582513551943,2.5763806306786,2.5920493070414525,2.5923667633739513,2.5869283144840196,2.5896201369008507,792.6,734.9,687.9,772,1150,Cocoa powder,1 kg cocoa powder,0.8,634.08,587.92,550.32,617.6,920
SUR,COCO,2042.0636822893905,1904.831795923007,1783.1752745720314,1997.1077894010853,2977.582513551943,2.5763806306786,2.5920493070414525,2.5923667633739513,2.5869283144840196,2.5896201369008507,792.6,734.9,687.9,772,1150,Cocoa beans,1 kg cocoa bean,1,792.6,734.9,687.9,772,1150
TCD,COCO,3448.52795781709,3597.958239099344,3775.7681923391615,3988.66751681748,4406.768958867018,1156.5685861261225,1218.1926145567331,1197.545282106619,1221.576216809328,1213.9856936458966,2.982,2.954,3.153,3.265,3.63,Cocoa liquor,1 kg cocoa liquor,1.2,3.5784000000000002,3.5448,3.7836,3.918,4.356
TCD,COCO,3448.52795781709,3597.958239099344,3775.7681923391615,3988.66751681748,4406.768958867018,1156.5685861261225,1218.1926145567331,1197.545282106619,1221.576216809328,1213.9856936458966,2.982,2.954,3.153,3.265,3.63,Cocoa butter,1 kg cocoa butter,1.6,4.7712,4.726400000000001,5.0448,5.224,5.808
TCD,COCO,3448.52795781709,3597.958239099344,3775.7681923391615,3988.66751681748,4406.768958867018,1156.5685861261225,1218.1926145567331,1197.545282106619,1221.576216809328,1213.9856936458966,2.982,2.954,3.153,3.265,3.63,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.3856,2.3632000000000004,2.5224,2.612,2.904
TCD,COCO,3448.52795781709,3597.958239099344,3775.7681923391615,3988.66751681748,4406.768958867018,1156.5685861261225,1218.1926145567331,1197.545282106619,1221.576216809328,1213.9856936458966,2.982,2.954,3.153,3.265,3.63,Cocoa powder,1 kg cocoa powder,0.8,2.3856,2.3632000000000004,2.5224,2.612,2.904
TCD,COCO,3448.52795781709,3597.958239099344,3775.7681923391615,3988.66751681748,4406.768958867018,1156.5685861261225,1218.1926145567331,1197.545282106619,1221.576216809328,1213.9856936458966,2.982,2.954,3.153,3.265,3.63,Cocoa beans,1 kg cocoa bean,1,2.982,2.954,3.153,3.265,3.63
TGO,COCO,69827.95988380893,60930.7838307596,52370.263169219616,44705.13879969935,38617.99133658369,8708.069933387287,7269.849332252768,10319.1255279671,9691.513607367517,9875.945846126138,8.019,8.381,5.075,4.613,3.91,Cocoa liquor,1 kg cocoa liquor,1.2,9.6228,10.0572,6.09,5.5356000000000005,4.692
TGO,COCO,69827.95988380893,60930.7838307596,52370.263169219616,44705.13879969935,38617.99133658369,8708.069933387287,7269.849332252768,10319.1255279671,9691.513607367517,9875.945846126138,8.019,8.381,5.075,4.613,3.91,Cocoa butter,1 kg cocoa butter,1.6,12.830400000000001,13.409600000000001,8.120000000000001,7.380800000000001,6.256
TGO,COCO,69827.95988380893,60930.7838307596,52370.263169219616,44705.13879969935,38617.99133658369,8708.069933387287,7269.849332252768,10319.1255279671,9691.513607367517,9875.945846126138,8.019,8.381,5.075,4.613,3.91,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,6.4152000000000005,6.7048000000000005,4.0600000000000005,3.6904000000000003,3.128
TGO,COCO,69827.95988380893,60930.7838307596,52370.263169219616,44705.13879969935,38617.99133658369,8708.069933387287,7269.849332252768,10319.1255279671,9691.513607367517,9875.945846126138,8.019,8.381,5.075,4.613,3.91,Cocoa powder,1 kg cocoa powder,0.8,6.4152000000000005,6.7048000000000005,4.0600000000000005,3.6904000000000003,3.128
TGO,COCO,69827.95988380893,60930.7838307596,52370.263169219616,44705.13879969935,38617.99133658369,8708.069933387287,7269.849332252768,10319.1255279671,9691.513607367517,9875.945846126138,8.019,8.381,5.075,4.613,3.91,Cocoa beans,1 kg cocoa bean,1,8.019,8.381,5.075,4.613,3.91
THA,COCO,297.604029596592,227.6644771183827,171.22548156900655,125.76703227653086,98.46160502646856,61.51780630514978,61.17647990952281,60.89679421020561,61.081234471919835,61.02795893168515,4.838,3.721,2.812,2.059,1.613,Cocoa liquor,1 kg cocoa liquor,1.2,5.8056,4.4652,3.3743999999999996,2.4708,1.9356
THA,COCO,297.604029596592,227.6644771183827,171.22548156900655,125.76703227653086,98.46160502646856,61.51780630514978,61.17647990952281,60.89679421020561,61.081234471919835,61.02795893168515,4.838,3.721,2.812,2.059,1.613,Cocoa butter,1 kg cocoa butter,1.6,7.7408,5.953600000000001,4.4992,3.2944000000000004,2.5808
THA,COCO,297.604029596592,227.6644771183827,171.22548156900655,125.76703227653086,98.46160502646856,61.51780630514978,61.17647990952281,60.89679421020561,61.081234471919835,61.02795893168515,4.838,3.721,2.812,2.059,1.613,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,3.8704,2.9768000000000003,2.2496,1.6472000000000002,1.2904
THA,COCO,297.604029596592,227.6644771183827,171.22548156900655,125.76703227653086,98.46160502646856,61.51780630514978,61.17647990952281,60.89679421020561,61.081234471919835,61.02795893168515,4.838,3.721,2.812,2.059,1.613,Cocoa powder,1 kg cocoa powder,0.8,3.8704,2.9768000000000003,2.2496,1.6472000000000002,1.2904
THA,COCO,297.604029596592,227.6644771183827,171.22548156900655,125.76703227653086,98.46160502646856,61.51780630514978,61.17647990952281,60.89679421020561,61.081234471919835,61.02795893168515,4.838,3.721,2.812,2.059,1.613,Cocoa beans,1 kg cocoa bean,1,4.838,3.721,2.812,2.059,1.613
TLS,COCO,1196.2681041054068,1171.0595511456836,1150.1406705773352,1161.8006988901172,1128.3119368145185,68.83355312025016,68.43891774620421,68.57040985838299,68.57023782556423,68.54026291764588,17.38,17.11,16.77,16.94,16.46,Cocoa liquor,1 kg cocoa liquor,1.2,20.855999999999998,20.532,20.124,20.328,19.752
TLS,COCO,1196.2681041054068,1171.0595511456836,1150.1406705773352,1161.8006988901172,1128.3119368145185,68.83355312025016,68.43891774620421,68.57040985838299,68.57023782556423,68.54026291764588,17.38,17.11,16.77,16.94,16.46,Cocoa butter,1 kg cocoa butter,1.6,27.808,27.376,26.832,27.104000000000003,26.336000000000002
TLS,COCO,1196.2681041054068,1171.0595511456836,1150.1406705773352,1161.8006988901172,1128.3119368145185,68.83355312025016,68.43891774620421,68.57040985838299,68.57023782556423,68.54026291764588,17.38,17.11,16.77,16.94,16.46,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,13.904,13.688,13.416,13.552000000000001,13.168000000000001
TLS,COCO,1196.2681041054068,1171.0595511456836,1150.1406705773352,1161.8006988901172,1128.3119368145185,68.83355312025016,68.43891774620421,68.57040985838299,68.57023782556423,68.54026291764588,17.38,17.11,16.77,16.94,16.46,Cocoa powder,1 kg cocoa powder,0.8,13.904,13.688,13.416,13.552000000000001,13.168000000000001
TLS,COCO,1196.2681041054068,1171.0595511456836,1150.1406705773352,1161.8006988901172,1128.3119368145185,68.83355312025016,68.43891774620421,68.57040985838299,68.57023782556423,68.54026291764588,17.38,17.11,16.77,16.94,16.46,Cocoa beans,1 kg cocoa bean,1,17.38,17.11,16.77,16.94,16.46
TTO,COCO,9787.903171095795,8266.999593989338,7137.233840348582,6431.860385188833,6061.560138249548,133.95729223170926,123.0664554649036,163.36255150208444,163.36255150208444,160.8925097233729,73.07,67.18,43.69,39.37,37.67,Cocoa liquor,1 kg cocoa liquor,1.2,87.68399999999998,80.616,52.428,47.24399999999999,45.204
TTO,COCO,9787.903171095795,8266.999593989338,7137.233840348582,6431.860385188833,6061.560138249548,133.95729223170926,123.0664554649036,163.36255150208444,163.36255150208444,160.8925097233729,73.07,67.18,43.69,39.37,37.67,Cocoa butter,1 kg cocoa butter,1.6,116.91199999999999,107.48800000000001,69.904,62.992,60.272000000000006
TTO,COCO,9787.903171095795,8266.999593989338,7137.233840348582,6431.860385188833,6061.560138249548,133.95729223170926,123.0664554649036,163.36255150208444,163.36255150208444,160.8925097233729,73.07,67.18,43.69,39.37,37.67,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,58.455999999999996,53.74400000000001,34.952,31.496,30.136000000000003
TTO,COCO,9787.903171095795,8266.999593989338,7137.233840348582,6431.860385188833,6061.560138249548,133.95729223170926,123.0664554649036,163.36255150208444,163.36255150208444,160.8925097233729,73.07,67.18,43.69,39.37,37.67,Cocoa powder,1 kg cocoa powder,0.8,58.455999999999996,53.74400000000001,34.952,31.496,30.136000000000003
TTO,COCO,9787.903171095795,8266.999593989338,7137.233840348582,6431.860385188833,6061.560138249548,133.95729223170926,123.0664554649036,163.36255150208444,163.36255150208444,160.8925097233729,73.07,67.18,43.69,39.37,37.67,Cocoa beans,1 kg cocoa bean,1,73.07,67.18,43.69,39.37,37.67
TZA,COCO,173189.02262619615,190851.67951759373,205770.65540239488,222119.62195998125,232224.19560754028,7464.502870660524,7464.502870660524,6398.147182350895,6398.147182350895,6464.2612350260915,23.2,25.57,32.16,34.72,35.92,Cocoa liquor,1 kg cocoa liquor,1.2,27.84,30.683999999999997,38.59199999999999,41.663999999999994,43.104
TZA,COCO,173189.02262619615,190851.67951759373,205770.65540239488,222119.62195998125,232224.19560754028,7464.502870660524,7464.502870660524,6398.147182350895,6398.147182350895,6464.2612350260915,23.2,25.57,32.16,34.72,35.92,Cocoa butter,1 kg cocoa butter,1.6,37.12,40.912000000000006,51.455999999999996,55.552,57.47200000000001
TZA,COCO,173189.02262619615,190851.67951759373,205770.65540239488,222119.62195998125,232224.19560754028,7464.502870660524,7464.502870660524,6398.147182350895,6398.147182350895,6464.2612350260915,23.2,25.57,32.16,34.72,35.92,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,18.56,20.456000000000003,25.727999999999998,27.776,28.736000000000004
TZA,COCO,173189.02262619615,190851.67951759373,205770.65540239488,222119.62195998125,232224.19560754028,7464.502870660524,7464.502870660524,6398.147182350895,6398.147182350895,6464.2612350260915,23.2,25.57,32.16,34.72,35.92,Cocoa powder,1 kg cocoa powder,0.8,18.56,20.456000000000003,25.727999999999998,27.776,28.736000000000004
TZA,COCO,173189.02262619615,190851.67951759373,205770.65540239488,222119.62195998125,232224.19560754028,7464.502870660524,7464.502870660524,6398.147182350895,6398.147182350895,6464.2612350260915,23.2,25.57,32.16,34.72,35.92,Cocoa beans,1 kg cocoa bean,1,23.2,25.57,32.16,34.72,35.92
UGA,COCO,240321.26276793756,240792.02087671356,254811.4529611852,261533.9368817267,266241.5447211127,30598.98372691453,30595.02951837908,30610.15311935196,30606.06565962956,30607.305255909647,7.854,7.87,8.324,8.545,8.699,Cocoa liquor,1 kg cocoa liquor,1.2,9.4248,9.443999999999999,9.9888,10.254,10.438799999999999
UGA,COCO,240321.26276793756,240792.02087671356,254811.4529611852,261533.9368817267,266241.5447211127,30598.98372691453,30595.02951837908,30610.15311935196,30606.06565962956,30607.305255909647,7.854,7.87,8.324,8.545,8.699,Cocoa butter,1 kg cocoa butter,1.6,12.566400000000002,12.592,13.3184,13.672,13.9184
UGA,COCO,240321.26276793756,240792.02087671356,254811.4529611852,261533.9368817267,266241.5447211127,30598.98372691453,30595.02951837908,30610.15311935196,30606.06565962956,30607.305255909647,7.854,7.87,8.324,8.545,8.699,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,6.283200000000001,6.296,6.6592,6.836,6.9592
UGA,COCO,240321.26276793756,240792.02087671356,254811.4529611852,261533.9368817267,266241.5447211127,30598.98372691453,30595.02951837908,30610.15311935196,30606.06565962956,30607.305255909647,7.854,7.87,8.324,8.545,8.699,Cocoa powder,1 kg cocoa powder,0.8,6.283200000000001,6.296,6.6592,6.836,6.9592
UGA,COCO,240321.26276793756,240792.02087671356,254811.4529611852,261533.9368817267,266241.5447211127,30598.98372691453,30595.02951837908,30610.15311935196,30606.06565962956,30607.305255909647,7.854,7.87,8.324,8.545,8.699,Cocoa beans,1 kg cocoa bean,1,7.854,7.87,8.324,8.545,8.699
VCT,COCO,123.74185075006984,111.80784939913372,100.1776804984129,90.17077283810968,80.83600659295493,65.77823354672798,66.21174563073541,66.67415852034334,66.22041587241556,66.38406186732725,1.881,1.689,1.502,1.362,1.218,Cocoa liquor,1 kg cocoa liquor,1.2,2.2572,2.0268,1.8024,1.6344,1.4616
VCT,COCO,123.74185075006984,111.80784939913372,100.1776804984129,90.17077283810968,80.83600659295493,65.77823354672798,66.21174563073541,66.67415852034334,66.22041587241556,66.38406186732725,1.881,1.689,1.502,1.362,1.218,Cocoa butter,1 kg cocoa butter,1.6,3.0096000000000003,2.7024000000000004,2.4032,2.1792000000000002,1.9488
VCT,COCO,123.74185075006984,111.80784939913372,100.1776804984129,90.17077283810968,80.83600659295493,65.77823354672798,66.21174563073541,66.67415852034334,66.22041587241556,66.38406186732725,1.881,1.689,1.502,1.362,1.218,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.5048000000000001,1.3512000000000002,1.2016,1.0896000000000001,0.9744
VCT,COCO,123.74185075006984,111.80784939913372,100.1776804984129,90.17077283810968,80.83600659295493,65.77823354672798,66.21174563073541,66.67415852034334,66.22041587241556,66.38406186732725,1.881,1.689,1.502,1.362,1.218,Cocoa powder,1 kg cocoa powder,0.8,1.5048000000000001,1.3512000000000002,1.2016,1.0896000000000001,0.9744
VCT,COCO,123.74185075006984,111.80784939913372,100.1776804984129,90.17077283810968,80.83600659295493,65.77823354672798,66.21174563073541,66.67415852034334,66.22041587241556,66.38406186732725,1.881,1.689,1.502,1.362,1.218,Cocoa beans,1 kg cocoa bean,1,1.881,1.689,1.502,1.362,1.218
VEN,COCO,842811.3602849591,825321.700878854,809350.4678857352,798519.6796888715,785242.8907647149,16270.49160375906,16280.577058539267,16268.235646768751,16264.062664323244,16266.471332386229,51.8,50.69,49.75,49.1,48.27,Cocoa liquor,1 kg cocoa liquor,1.2,62.16,60.827999999999996,59.699999999999996,58.92,57.924
VEN,COCO,842811.3602849591,825321.700878854,809350.4678857352,798519.6796888715,785242.8907647149,16270.49160375906,16280.577058539267,16268.235646768751,16264.062664323244,16266.471332386229,51.8,50.69,49.75,49.1,48.27,Cocoa butter,1 kg cocoa butter,1.6,82.88,81.104,79.60000000000001,78.56,77.23200000000001
VEN,COCO,842811.3602849591,825321.700878854,809350.4678857352,798519.6796888715,785242.8907647149,16270.49160375906,16280.577058539267,16268.235646768751,16264.062664323244,16266.471332386229,51.8,50.69,49.75,49.1,48.27,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,41.44,40.552,39.800000000000004,39.28,38.61600000000001
VEN,COCO,842811.3602849591,825321.700878854,809350.4678857352,798519.6796888715,785242.8907647149,16270.49160375906,16280.577058539267,16268.235646768751,16264.062664323244,16266.471332386229,51.8,50.69,49.75,49.1,48.27,Cocoa powder,1 kg cocoa powder,0.8,41.44,40.552,39.800000000000004,39.28,38.61600000000001
VEN,COCO,842811.3602849591,825321.700878854,809350.4678857352,798519.6796888715,785242.8907647149,16270.49160375906,16280.577058539267,16268.235646768751,16264.062664323244,16266.471332386229,51.8,50.69,49.75,49.1,48.27,Cocoa beans,1 kg cocoa bean,1,51.8,50.69,49.75,49.1,48.27
VNM,COCO,17607.749263689268,18537.69776169997,19508.003971317143,20437.49684748181,21468.4018817122,672.6879676727526,672.6879676727526,504.51597575456447,405.9133734530924,468.2356803339217,26.18,27.56,38.67,50.35,45.85,Cocoa liquor,1 kg cocoa liquor,1.2,31.415999999999997,33.071999999999996,46.404,60.42,55.02
VNM,COCO,17607.749263689268,18537.69776169997,19508.003971317143,20437.49684748181,21468.4018817122,672.6879676727526,672.6879676727526,504.51597575456447,405.9133734530924,468.2356803339217,26.18,27.56,38.67,50.35,45.85,Cocoa butter,1 kg cocoa butter,1.6,41.888000000000005,44.096000000000004,61.87200000000001,80.56,73.36
VNM,COCO,17607.749263689268,18537.69776169997,19508.003971317143,20437.49684748181,21468.4018817122,672.6879676727526,672.6879676727526,504.51597575456447,405.9133734530924,468.2356803339217,26.18,27.56,38.67,50.35,45.85,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,20.944000000000003,22.048000000000002,30.936000000000003,40.28,36.68
VNM,COCO,17607.749263689268,18537.69776169997,19508.003971317143,20437.49684748181,21468.4018817122,672.6879676727526,672.6879676727526,504.51597575456447,405.9133734530924,468.2356803339217,26.18,27.56,38.67,50.35,45.85,Cocoa powder,1 kg cocoa powder,0.8,20.944000000000003,22.048000000000002,30.936000000000003,40.28,36.68
VNM,COCO,17607.749263689268,18537.69776169997,19508.003971317143,20437.49684748181,21468.4018817122,672.6879676727526,672.6879676727526,504.51597575456447,405.9133734530924,468.2356803339217,26.18,27.56,38.67,50.35,45.85,Cocoa beans,1 kg cocoa bean,1,26.18,27.56,38.67,50.35,45.85
VUT,COCO,534.7992657186447,493.45052635237215,451.883500995834,467.6631930787147,452.65660719419856,221.15513586609103,440.8260090753626,1142.2885406882126,445.2787970458209,739.1033336389461,2.418,1.119,0.3956,1.05,0.61240000000000006,Cocoa liquor,1 kg cocoa liquor,1.2,2.9016,1.3428,0.47472,1.26,0.7348800000000001
VUT,COCO,534.7992657186447,493.45052635237215,451.883500995834,467.6631930787147,452.65660719419856,221.15513586609103,440.8260090753626,1142.2885406882126,445.2787970458209,739.1033336389461,2.418,1.119,0.3956,1.05,0.61240000000000006,Cocoa butter,1 kg cocoa butter,1.6,3.8688000000000002,1.7904,0.6329600000000001,1.6800000000000002,0.9798400000000002
