GID_0,crop_type,SOYB_LD_2020,SOYB_LD_2021,SOYB_LD_2022,SOYB_LD_2023,SOYB_LD_2024,SOYB_production_2020,SOYB_production_2021,SOYB_production_2022,SOYB_production_2023,SOYB_production_2024,SOYB_EF_2020,SOYB_EF_2021,SOYB_EF_2022,SOYB_EF_2023,SOYB_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
SRB,SOYB,1874.7939960161127,1820.2733850827667,1758.407868960586,1732.6856772408478,1635.4503797061054,5646.657696024928,4060.6292104017143,2996.0961680865985,4508.224886782573,4027.895202131098,0.332,0.4483,0.5869,0.3843,0.406,Ground soybeans,1 kg ground soybean,0.8,0.2656,0.35864,0.46952,0.30744,0.32480000000000003
SSD,SOYB,10.2709143488301,9.014981914892166,7.801099794884688,7.434230416621381,6.291927726513476,8.576950531486,8.578632568065116,10.67724635041709,9.32220593501681,9.820556154366892,1.198,1.051,0.7306,0.7975,0.6407,Soybean oil,1 kg soybean oil,2.1,2.5158,2.2071,1.5342600000000002,1.67475,1.3454700000000002
SSD,SOYB,10.2709143488301,9.014981914892166,7.801099794884688,7.434230416621381,6.291927726513476,8.576950531486,8.578632568065116,10.67724635041709,9.32220593501681,9.820556154366892,1.198,1.051,0.7306,0.7975,0.6407,Soybean,1 kg soybean,1,1.198,1.051,0.7306,0.7975,0.6407
SSD,SOYB,10.2709143488301,9.014981914892166,7.801099794884688,7.434230416621381,6.291927726513476,8.576950531486,8.578632568065116,10.67724635041709,9.32220593501681,9.820556154366892,1.198,1.051,0.7306,0.7975,0.6407,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.2762,1.9968999999999997,1.38814,1.51525,1.21733
SSD,SOYB,10.2709143488301,9.014981914892166,7.801099794884688,7.434230416621381,6.291927726513476,8.576950531486,8.578632568065116,10.67724635041709,9.32220593501681,9.820556154366892,1.198,1.051,0.7306,0.7975,0.6407,Soy lecithin,1 kg soy lecithin,1.4,1.6771999999999998,1.4713999999999998,1.02284,1.1164999999999998,0.89698
SSD,SOYB,10.2709143488301,9.014981914892166,7.801099794884688,7.434230416621381,6.291927726513476,8.576950531486,8.578632568065116,10.67724635041709,9.32220593501681,9.820556154366892,1.198,1.051,0.7306,0.7975,0.6407,Ground soybeans,1 kg ground soybean,0.8,0.9584,0.8408,0.58448,0.638,0.51256
SUR,SOYB,70.82129686319834,60.908831068931875,52.049900765071946,57.45499956570449,102.9736787020022,3.609494962925831,3.609494962925831,3.133041627819621,2.266762836717422,2.5963819167318216,19.62,16.87,16.61,25.35,39.66,Soybean oil,1 kg soybean oil,2.1,41.202000000000005,35.42700000000001,34.881,53.23500000000001,83.286
SUR,SOYB,70.82129686319834,60.908831068931875,52.049900765071946,57.45499956570449,102.9736787020022,3.609494962925831,3.609494962925831,3.133041627819621,2.266762836717422,2.5963819167318216,19.62,16.87,16.61,25.35,39.66,Soybean,1 kg soybean,1,19.62,16.87,16.61,25.35,39.66
SUR,SOYB,70.82129686319834,60.908831068931875,52.049900765071946,57.45499956570449,102.9736787020022,3.609494962925831,3.609494962925831,3.133041627819621,2.266762836717422,2.5963819167318216,19.62,16.87,16.61,25.35,39.66,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,37.278,32.053,31.558999999999997,48.165,75.353999999999985
SUR,SOYB,70.82129686319834,60.908831068931875,52.049900765071946,57.45499956570449,102.9736787020022,3.609494962925831,3.609494962925831,3.133041627819621,2.266762836717422,2.5963819167318216,19.62,16.87,16.61,25.35,39.66,Soy lecithin,1 kg soy lecithin,1.4,27.468,23.618,23.253999999999998,35.49,55.523999999999994
SUR,SOYB,70.82129686319834,60.908831068931875,52.049900765071946,57.45499956570449,102.9736787020022,3.609494962925831,3.609494962925831,3.133041627819621,2.266762836717422,2.5963819167318216,19.62,16.87,16.61,25.35,39.66,Ground soybeans,1 kg ground soybean,0.8,15.696000000000002,13.496000000000002,13.288,20.28,31.727999999999998
SVK,SOYB,1307.8165065402975,1258.428864311437,1198.5140665592996,1146.5735621198596,1075.8117204449488,705.00216628169,880.5501820410497,527.1038871323233,708.5679237797856,652.0281100352187,1.855,1.429,2.274,1.618,1.65,Soybean oil,1 kg soybean oil,2.1,3.8955,3.0009,4.7754,3.3978,3.465
SVK,SOYB,1307.8165065402975,1258.428864311437,1198.5140665592996,1146.5735621198596,1075.8117204449488,705.00216628169,880.5501820410497,527.1038871323233,708.5679237797856,652.0281100352187,1.855,1.429,2.274,1.618,1.65,Soybean,1 kg soybean,1,1.855,1.429,2.274,1.618,1.65
SVK,SOYB,1307.8165065402975,1258.428864311437,1198.5140665592996,1146.5735621198596,1075.8117204449488,705.00216628169,880.5501820410497,527.1038871323233,708.5679237797856,652.0281100352187,1.855,1.429,2.274,1.618,1.65,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,3.5244999999999997,2.7151,4.3206,3.0742000000000003,3.135
SVK,SOYB,1307.8165065402975,1258.428864311437,1198.5140665592996,1146.5735621198596,1075.8117204449488,705.00216628169,880.5501820410497,527.1038871323233,708.5679237797856,652.0281100352187,1.855,1.429,2.274,1.618,1.65,Soy lecithin,1 kg soy lecithin,1.4,2.597,2.0006,3.1835999999999998,2.2652,2.3099999999999996
SVK,SOYB,1307.8165065402975,1258.428864311437,1198.5140665592996,1146.5735621198596,1075.8117204449488,705.00216628169,880.5501820410497,527.1038871323233,708.5679237797856,652.0281100352187,1.855,1.429,2.274,1.618,1.65,Ground soybeans,1 kg ground soybean,0.8,1.484,1.1432,1.8192000000000002,1.2944000000000002,1.32
SVN,SOYB,422.13190256774266,402.8662757875386,393.613130773491,412.8466125299251,406.3386301685229,282.6737557948204,262.37185464765076,271.7135689767725,331.0552038549999,311.7144543909713,1.493,1.535,1.449,1.247,1.304,Soybean oil,1 kg soybean oil,2.1,3.1353000000000004,3.2235,3.0429000000000004,2.6187000000000005,2.7384000000000004
SVN,SOYB,422.13190256774266,402.8662757875386,393.613130773491,412.8466125299251,406.3386301685229,282.6737557948204,262.37185464765076,271.7135689767725,331.0552038549999,311.7144543909713,1.493,1.535,1.449,1.247,1.304,Soybean,1 kg soybean,1,1.493,1.535,1.449,1.247,1.304
SVN,SOYB,422.13190256774266,402.8662757875386,393.613130773491,412.8466125299251,406.3386301685229,282.6737557948204,262.37185464765076,271.7135689767725,331.0552038549999,311.7144543909713,1.493,1.535,1.449,1.247,1.304,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.8367,2.9164999999999996,2.7531,2.3693,2.4776
SVN,SOYB,422.13190256774266,402.8662757875386,393.613130773491,412.8466125299251,406.3386301685229,282.6737557948204,262.37185464765076,271.7135689767725,331.0552038549999,311.7144543909713,1.493,1.535,1.449,1.247,1.304,Soy lecithin,1 kg soy lecithin,1.4,2.0902,2.1489999999999996,2.0286,1.7458,1.8256
SVN,SOYB,422.13190256774266,402.8662757875386,393.613130773491,412.8466125299251,406.3386301685229,282.6737557948204,262.37185464765076,271.7135689767725,331.0552038549999,311.7144543909713,1.493,1.535,1.449,1.247,1.304,Ground soybeans,1 kg ground soybean,0.8,1.1944000000000001,1.228,1.1592,0.9976000000000002,1.0432000000000001
SWZ,SOYB,21.6635600222888,24.80437866657157,25.34239961950416,23.2330487145597,25.66232140610174,0.48323987253177136,0.7360144826919071,0.8652147055366118,1.0747285804199171,0.9657693378322254,44.83,33.7,29.29,21.62,26.57,Soybean oil,1 kg soybean oil,2.1,94.143,70.77000000000001,61.509,45.402,55.797000000000004
SWZ,SOYB,21.6635600222888,24.80437866657157,25.34239961950416,23.2330487145597,25.66232140610174,0.48323987253177136,0.7360144826919071,0.8652147055366118,1.0747285804199171,0.9657693378322254,44.83,33.7,29.29,21.62,26.57,Soybean,1 kg soybean,1,44.83,33.7,29.29,21.62,26.57
SWZ,SOYB,21.6635600222888,24.80437866657157,25.34239961950416,23.2330487145597,25.66232140610174,0.48323987253177136,0.7360144826919071,0.8652147055366118,1.0747285804199171,0.9657693378322254,44.83,33.7,29.29,21.62,26.57,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,85.17699999999999,64.03,55.650999999999996,41.078,50.483
SWZ,SOYB,21.6635600222888,24.80437866657157,25.34239961950416,23.2330487145597,25.66232140610174,0.48323987253177136,0.7360144826919071,0.8652147055366118,1.0747285804199171,0.9657693378322254,44.83,33.7,29.29,21.62,26.57,Soy lecithin,1 kg soy lecithin,1.4,62.76199999999999,47.18,41.00599999999999,30.268,37.198
SWZ,SOYB,21.6635600222888,24.80437866657157,25.34239961950416,23.2330487145597,25.66232140610174,0.48323987253177136,0.7360144826919071,0.8652147055366118,1.0747285804199171,0.9657693378322254,44.83,33.7,29.29,21.62,26.57,Ground soybeans,1 kg ground soybean,0.8,35.864,26.960000000000004,23.432000000000002,17.296000000000003,21.256
SYR,SOYB,197.77212958193573,204.72430148472105,208.15518148125847,219.69167070898283,220.6622204461853,216.7315208866028,159.06684606623912,90.35167674949145,83.27805637864977,92.708181118625,0.9125,1.287,2.304,2.638,2.38,Soybean oil,1 kg soybean oil,2.1,1.91625,2.7027,4.8384,5.5398,4.998
SYR,SOYB,197.77212958193573,204.72430148472105,208.15518148125847,219.69167070898283,220.6622204461853,216.7315208866028,159.06684606623912,90.35167674949145,83.27805637864977,92.708181118625,0.9125,1.287,2.304,2.638,2.38,Soybean,1 kg soybean,1,0.9125,1.287,2.304,2.638,2.38
SYR,SOYB,197.77212958193573,204.72430148472105,208.15518148125847,219.69167070898283,220.6622204461853,216.7315208866028,159.06684606623912,90.35167674949145,83.27805637864977,92.708181118625,0.9125,1.287,2.304,2.638,2.38,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1.73375,2.4452999999999996,4.377599999999999,5.0122,4.521999999999999
SYR,SOYB,197.77212958193573,204.72430148472105,208.15518148125847,219.69167070898283,220.6622204461853,216.7315208866028,159.06684606623912,90.35167674949145,83.27805637864977,92.708181118625,0.9125,1.287,2.304,2.638,2.38,Soy lecithin,1 kg soy lecithin,1.4,1.2774999999999999,1.8017999999999998,3.2255999999999996,3.6931999999999996,3.332
SYR,SOYB,197.77212958193573,204.72430148472105,208.15518148125847,219.69167070898283,220.6622204461853,216.7315208866028,159.06684606623912,90.35167674949145,83.27805637864977,92.708181118625,0.9125,1.287,2.304,2.638,2.38,Ground soybeans,1 kg ground soybean,0.8,0.73,1.0296,1.8432,2.1104,1.904
TCD,SOYB,7.826825073594003,8.072074669279548,8.25793592270284,8.520395445468946,9.087218412112415,10.526509453690274,12.529301224197969,11.086135212365456,12.28419435677335,12.012235648257512,0.7435,0.6443,0.7449,0.6936,0.7565,Soybean oil,1 kg soybean oil,2.1,1.5613500000000002,1.35303,1.5642900000000002,1.45656,1.58865
TCD,SOYB,7.826825073594003,8.072074669279548,8.25793592270284,8.520395445468946,9.087218412112415,10.526509453690274,12.529301224197969,11.086135212365456,12.28419435677335,12.012235648257512,0.7435,0.6443,0.7449,0.6936,0.7565,Soybean,1 kg soybean,1,0.7435,0.6443,0.7449,0.6936,0.7565
TCD,SOYB,7.826825073594003,8.072074669279548,8.25793592270284,8.520395445468946,9.087218412112415,10.526509453690274,12.529301224197969,11.086135212365456,12.28419435677335,12.012235648257512,0.7435,0.6443,0.7449,0.6936,0.7565,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1.41265,1.22417,1.4153099999999998,1.31784,1.43735
TCD,SOYB,7.826825073594003,8.072074669279548,8.25793592270284,8.520395445468946,9.087218412112415,10.526509453690274,12.529301224197969,11.086135212365456,12.28419435677335,12.012235648257512,0.7435,0.6443,0.7449,0.6936,0.7565,Soy lecithin,1 kg soy lecithin,1.4,1.0409,0.9020199999999999,1.04286,0.9710399999999999,1.0591
TCD,SOYB,7.826825073594003,8.072074669279548,8.25793592270284,8.520395445468946,9.087218412112415,10.526509453690274,12.529301224197969,11.086135212365456,12.28419435677335,12.012235648257512,0.7435,0.6443,0.7449,0.6936,0.7565,Ground soybeans,1 kg ground soybean,0.8,0.5948000000000001,0.51544,0.59592,0.55488,0.6052
TGO,SOYB,5945.005718894027,5289.89253595554,4632.972982171464,4140.256594990892,3643.6277538203617,938.2639329525722,1094.912607045237,1206.7324443407983,1668.6823615301266,1502.6995558837878,6.336,4.831,3.839,2.481,2.425,Soybean oil,1 kg soybean oil,2.1,13.305600000000002,10.145100000000001,8.0619,5.2101,5.0925
TGO,SOYB,5945.005718894027,5289.89253595554,4632.972982171464,4140.256594990892,3643.6277538203617,938.2639329525722,1094.912607045237,1206.7324443407983,1668.6823615301266,1502.6995558837878,6.336,4.831,3.839,2.481,2.425,Soybean,1 kg soybean,1,6.336,4.831,3.839,2.481,2.425
TGO,SOYB,5945.005718894027,5289.89253595554,4632.972982171464,4140.256594990892,3643.6277538203617,938.2639329525722,1094.912607045237,1206.7324443407983,1668.6823615301266,1502.6995558837878,6.336,4.831,3.839,2.481,2.425,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,12.0384,9.1789,7.294099999999999,4.7139,4.607499999999999
TGO,SOYB,5945.005718894027,5289.89253595554,4632.972982171464,4140.256594990892,3643.6277538203617,938.2639329525722,1094.912607045237,1206.7324443407983,1668.6823615301266,1502.6995558837878,6.336,4.831,3.839,2.481,2.425,Soy lecithin,1 kg soy lecithin,1.4,8.8704,6.7634,5.3746,3.4734,3.3949999999999996
TGO,SOYB,5945.005718894027,5289.89253595554,4632.972982171464,4140.256594990892,3643.6277538203617,938.2639329525722,1094.912607045237,1206.7324443407983,1668.6823615301266,1502.6995558837878,6.336,4.831,3.839,2.481,2.425,Ground soybeans,1 kg ground soybean,0.8,5.0688,3.8648000000000007,3.0712,1.9848,1.94
THA,SOYB,68803.57743506129,59750.813285486,51953.94843947955,47254.93530551355,44242.85639616447,20919.44772391832,19483.374218176898,19004.60142500135,18391.99447397605,18842.737458089257,3.289,3.067,2.734,2.569,2.348,Soybean oil,1 kg soybean oil,2.1,6.9069,6.4407000000000005,5.7414000000000005,5.3949,4.9308
THA,SOYB,68803.57743506129,59750.813285486,51953.94843947955,47254.93530551355,44242.85639616447,20919.44772391832,19483.374218176898,19004.60142500135,18391.99447397605,18842.737458089257,3.289,3.067,2.734,2.569,2.348,Soybean,1 kg soybean,1,3.289,3.067,2.734,2.569,2.348
THA,SOYB,68803.57743506129,59750.813285486,51953.94843947955,47254.93530551355,44242.85639616447,20919.44772391832,19483.374218176898,19004.60142500135,18391.99447397605,18842.737458089257,3.289,3.067,2.734,2.569,2.348,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,6.2491,5.8273,5.194599999999999,4.8811,4.4612
THA,SOYB,68803.57743506129,59750.813285486,51953.94843947955,47254.93530551355,44242.85639616447,20919.44772391832,19483.374218176898,19004.60142500135,18391.99447397605,18842.737458089257,3.289,3.067,2.734,2.569,2.348,Soy lecithin,1 kg soy lecithin,1.4,4.6046,4.2938,3.8276,3.5965999999999996,3.2871999999999995
THA,SOYB,68803.57743506129,59750.813285486,51953.94843947955,47254.93530551355,44242.85639616447,20919.44772391832,19483.374218176898,19004.60142500135,18391.99447397605,18842.737458089257,3.289,3.067,2.734,2.569,2.348,Ground soybeans,1 kg ground soybean,0.8,2.6312,2.4536000000000002,2.1872000000000003,2.0552,1.8784
TJK,SOYB,0.02782836387417739,0.02406067549059255,0.02045156108918182,0.0169122986915813,0.01342578381002648,0.8511560087672367,2.898409804548719,3.3983312935687993,1.88015444319208,2.541714850714624,0.03269,0.008301,0.006018,0.008995,0.005282,Soybean oil,1 kg soybean oil,2.1,0.068649,0.0174321,0.012637800000000001,0.0188895,0.011092200000000002
TJK,SOYB,0.02782836387417739,0.02406067549059255,0.02045156108918182,0.0169122986915813,0.01342578381002648,0.8511560087672367,2.898409804548719,3.3983312935687993,1.88015444319208,2.541714850714624,0.03269,0.008301,0.006018,0.008995,0.005282,Soybean,1 kg soybean,1,0.03269,0.008301,0.006018,0.008995,0.005282
TJK,SOYB,0.02782836387417739,0.02406067549059255,0.02045156108918182,0.0169122986915813,0.01342578381002648,0.8511560087672367,2.898409804548719,3.3983312935687993,1.88015444319208,2.541714850714624,0.03269,0.008301,0.006018,0.008995,0.005282,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.06211099999999999,0.0157719,0.011434199999999999,0.017090499999999998,0.0100358
TJK,SOYB,0.02782836387417739,0.02406067549059255,0.02045156108918182,0.0169122986915813,0.01342578381002648,0.8511560087672367,2.898409804548719,3.3983312935687993,1.88015444319208,2.541714850714624,0.03269,0.008301,0.006018,0.008995,0.005282,Soy lecithin,1 kg soy lecithin,1.4,0.045765999999999994,0.011621399999999999,0.008425199999999999,0.012592999999999998,0.0073948
TJK,SOYB,0.02782836387417739,0.02406067549059255,0.02045156108918182,0.0169122986915813,0.01342578381002648,0.8511560087672367,2.898409804548719,3.3983312935687993,1.88015444319208,2.541714850714624,0.03269,0.008301,0.006018,0.008995,0.005282,Ground soybeans,1 kg ground soybean,0.8,0.026151999999999998,0.0066408,0.0048144,0.007196,0.0042256
TKM,SOYB,0.0140913263051119,0.01274929522843458,0.01140726415175725,0.01006523307507993,0.0087232019984026,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4,Soybean oil,1 kg soybean oil,2.1,8.3643e-4,7.568399999999999e-4,6.7704e-4,5.9745e-4,5.1786e-4
TKM,SOYB,0.0140913263051119,0.01274929522843458,0.01140726415175725,0.01006523307507993,0.0087232019984026,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4,Soybean,1 kg soybean,1,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4
TKM,SOYB,0.0140913263051119,0.01274929522843458,0.01140726415175725,0.01006523307507993,0.0087232019984026,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,7.567699999999999e-4,6.8476e-4,6.1256e-4,5.405499999999999e-4,4.6853999999999993e-4
TKM,SOYB,0.0140913263051119,0.01274929522843458,0.01140726415175725,0.01006523307507993,0.0087232019984026,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4,Soy lecithin,1 kg soy lecithin,1.4,5.576199999999999e-4,5.045599999999999e-4,4.5135999999999993e-4,3.982999999999999e-4,3.4523999999999997e-4
TKM,SOYB,0.0140913263051119,0.01274929522843458,0.01140726415175725,0.01006523307507993,0.0087232019984026,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,35.37967469407128,3.983e-4,3.604e-4,3.224e-4,2.845e-4,2.466e-4,Ground soybeans,1 kg ground soybean,0.8,3.1864e-4,2.8832e-4,2.5791999999999997e-4,2.276e-4,1.9727999999999998e-4
TLS,SOYB,751.6139964973856,727.875048109649,700.816126983194,686.2793927377514,665.5721371409434,280.8877116675165,133.14875371893214,272.0720975849821,286.11620289352237,258.242010248519,2.676,5.467,2.576,2.399,2.577,Soybean oil,1 kg soybean oil,2.1,5.6196,11.4807,5.4096,5.0379000000000005,5.4117
TLS,SOYB,751.6139964973856,727.875048109649,700.816126983194,686.2793927377514,665.5721371409434,280.8877116675165,133.14875371893214,272.0720975849821,286.11620289352237,258.242010248519,2.676,5.467,2.576,2.399,2.577,Soybean,1 kg soybean,1,2.676,5.467,2.576,2.399,2.577
TLS,SOYB,751.6139964973856,727.875048109649,700.816126983194,686.2793927377514,665.5721371409434,280.8877116675165,133.14875371893214,272.0720975849821,286.11620289352237,258.242010248519,2.676,5.467,2.576,2.399,2.577,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,5.0844000000000005,10.387299999999998,4.8944,4.5581,4.8963
TLS,SOYB,751.6139964973856,727.875048109649,700.816126983194,686.2793927377514,665.5721371409434,280.8877116675165,133.14875371893214,272.0720975849821,286.11620289352237,258.242010248519,2.676,5.467,2.576,2.399,2.577,Soy lecithin,1 kg soy lecithin,1.4,3.7464,7.653799999999999,3.6064,3.3586,3.6077999999999997
TLS,SOYB,751.6139964973856,727.875048109649,700.816126983194,686.2793927377514,665.5721371409434,280.8877116675165,133.14875371893214,272.0720975849821,286.11620289352237,258.242010248519,2.676,5.467,2.576,2.399,2.577,Ground soybeans,1 kg ground soybean,0.8,2.1408,4.3736,2.0608,1.9192,2.0616
TUR,SOYB,1414.615136672693,1475.8221450299548,1586.288948746369,1923.6017425301511,1973.3735502559969,28797.271928490765,28796.232540688692,28795.846378394737,28795.596939268333,28795.792955862773,0.04912,0.05125,0.05509,0.0668,0.06853,Soybean oil,1 kg soybean oil,2.1,0.103152,0.107625,0.115689,0.14028000000000002,0.14391299999999999
TUR,SOYB,1414.615136672693,1475.8221450299548,1586.288948746369,1923.6017425301511,1973.3735502559969,28797.271928490765,28796.232540688692,28795.846378394737,28795.596939268333,28795.792955862773,0.04912,0.05125,0.05509,0.0668,0.06853,Soybean,1 kg soybean,1,0.04912,0.05125,0.05509,0.0668,0.06853
TUR,SOYB,1414.615136672693,1475.8221450299548,1586.288948746369,1923.6017425301511,1973.3735502559969,28797.271928490765,28796.232540688692,28795.846378394737,28795.596939268333,28795.792955862773,0.04912,0.05125,0.05509,0.0668,0.06853,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.093328,0.09737499999999999,0.104671,0.12691999999999998,0.130207
TUR,SOYB,1414.615136672693,1475.8221450299548,1586.288948746369,1923.6017425301511,1973.3735502559969,28797.271928490765,28796.232540688692,28795.846378394737,28795.596939268333,28795.792955862773,0.04912,0.05125,0.05509,0.0668,0.06853,Soy lecithin,1 kg soy lecithin,1.4,0.068768,0.07175,0.077126,0.09351999999999999,0.09594199999999999
TUR,SOYB,1414.615136672693,1475.8221450299548,1586.288948746369,1923.6017425301511,1973.3735502559969,28797.271928490765,28796.232540688692,28795.846378394737,28795.596939268333,28795.792955862773,0.04912,0.05125,0.05509,0.0668,0.06853,Ground soybeans,1 kg ground soybean,0.8,0.039296,0.041,0.044072,0.05344,0.054824
TWN,SOYB,4806.200563349382,5156.169625132445,5759.465115773202,6114.381370297526,6648.963355784305,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,5.808,6.231,6.96,7.388,8.034,Soybean oil,1 kg soybean oil,2.1,12.1968,13.0851,14.616,15.514800000000001,16.8714
TWN,SOYB,4806.200563349382,5156.169625132445,5759.465115773202,6114.381370297526,6648.963355784305,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,5.808,6.231,6.96,7.388,8.034,Soybean,1 kg soybean,1,5.808,6.231,6.96,7.388,8.034
TWN,SOYB,4806.200563349382,5156.169625132445,5759.465115773202,6114.381370297526,6648.963355784305,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,5.808,6.231,6.96,7.388,8.034,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,11.0352,11.838899999999999,13.224,14.037199999999999,15.2646
TWN,SOYB,4806.200563349382,5156.169625132445,5759.465115773202,6114.381370297526,6648.963355784305,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,5.808,6.231,6.96,7.388,8.034,Soy lecithin,1 kg soy lecithin,1.4,8.1312,8.7234,9.744,10.3432,11.2476
TWN,SOYB,4806.200563349382,5156.169625132445,5759.465115773202,6114.381370297526,6648.963355784305,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,827.5606508459349,5.808,6.231,6.96,7.388,8.034,Ground soybeans,1 kg ground soybean,0.8,4.6464,4.9848,5.5680000000000005,5.9104,6.427200000000001
TZA,SOYB,9799.974720516742,10468.77939924306,11240.25879653869,13537.66627815485,16158.597714944395,2081.155071653463,3447.360059124775,2238.5481728581317,1879.5320846846807,2162.122940220511,4.709,3.037,5.021,7.203,7.473,Soybean oil,1 kg soybean oil,2.1,9.8889,6.3777,10.5441,15.1263,15.6933
TZA,SOYB,9799.974720516742,10468.77939924306,11240.25879653869,13537.66627815485,16158.597714944395,2081.155071653463,3447.360059124775,2238.5481728581317,1879.5320846846807,2162.122940220511,4.709,3.037,5.021,7.203,7.473,Soybean,1 kg soybean,1,4.709,3.037,5.021,7.203,7.473
TZA,SOYB,9799.974720516742,10468.77939924306,11240.25879653869,13537.66627815485,16158.597714944395,2081.155071653463,3447.360059124775,2238.5481728581317,1879.5320846846807,2162.122940220511,4.709,3.037,5.021,7.203,7.473,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,8.947099999999999,5.7703,9.5399,13.6857,14.198699999999999
TZA,SOYB,9799.974720516742,10468.77939924306,11240.25879653869,13537.66627815485,16158.597714944395,2081.155071653463,3447.360059124775,2238.5481728581317,1879.5320846846807,2162.122940220511,4.709,3.037,5.021,7.203,7.473,Soy lecithin,1 kg soy lecithin,1.4,6.592599999999999,4.251799999999999,7.029399999999999,10.0842,10.4622
TZA,SOYB,9799.974720516742,10468.77939924306,11240.25879653869,13537.66627815485,16158.597714944395,2081.155071653463,3447.360059124775,2238.5481728581317,1879.5320846846807,2162.122940220511,4.709,3.037,5.021,7.203,7.473,Ground soybeans,1 kg ground soybean,0.8,3.7672,2.4296,4.0168,5.7624,5.978400000000001
UGA,SOYB,192475.6006163977,168390.70177679765,144439.02208720852,120634.44471502693,96804.01254800176,27110.855493296094,27112.897222057167,33794.25734396449,29473.575335504705,31063.280943939782,7.1,6.211,4.274,4.093,3.116,Soybean oil,1 kg soybean oil,2.1,14.91,13.0431,8.9754,8.5953,6.5436000000000005
UGA,SOYB,192475.6006163977,168390.70177679765,144439.02208720852,120634.44471502693,96804.01254800176,27110.855493296094,27112.897222057167,33794.25734396449,29473.575335504705,31063.280943939782,7.1,6.211,4.274,4.093,3.116,Soybean,1 kg soybean,1,7.1,6.211,4.274,4.093,3.116
UGA,SOYB,192475.6006163977,168390.70177679765,144439.02208720852,120634.44471502693,96804.01254800176,27110.855493296094,27112.897222057167,33794.25734396449,29473.575335504705,31063.280943939782,7.1,6.211,4.274,4.093,3.116,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,13.489999999999998,11.8009,8.1206,7.7767,5.9204
UGA,SOYB,192475.6006163977,168390.70177679765,144439.02208720852,120634.44471502693,96804.01254800176,27110.855493296094,27112.897222057167,33794.25734396449,29473.575335504705,31063.280943939782,7.1,6.211,4.274,4.093,3.116,Soy lecithin,1 kg soy lecithin,1.4,9.94,8.6954,5.9836,5.7302,4.3624
UGA,SOYB,192475.6006163977,168390.70177679765,144439.02208720852,120634.44471502693,96804.01254800176,27110.855493296094,27112.897222057167,33794.25734396449,29473.575335504705,31063.280943939782,7.1,6.211,4.274,4.093,3.116,Ground soybeans,1 kg ground soybean,0.8,5.68,4.968800000000001,3.4192,3.2744,2.4928000000000003
UKR,SOYB,7157.629973906437,7121.936641804069,7106.154216853692,6910.457217243086,7125.432912155524,26154.107079483347,32648.29168698289,32195.100202709506,44294.584193342285,40667.275499608535,0.2737,0.2181,0.2207,0.156,0.1752,Soybean oil,1 kg soybean oil,2.1,0.57477,0.45801,0.46347000000000005,0.3276,0.36792
