GID_0,GID_1,GID_2,crop_type,OILP_LD_2020,OILP_LD_2021,OILP_LD_2022,OILP_LD_2023,OILP_LD_2024,OILP_production_2020,OILP_production_2021,OILP_production_2022,OILP_production_2023,OILP_production_2024,OILP_EF_2020,OILP_EF_2021,OILP_EF_2022,OILP_EF_2023,OILP_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
GIN,GIN.1_1,GIN.1.5_1,OILP,242.84534787605855,207.59092104177435,172.3606755924859,137.14466136854554,101.94583889984632,0.260437763933855,0.2611587993388082,0.2602676394737501,0.26063224784597205,0.2605690550479239,932.5,794.9,662.2,526.2,391.2,Palm kernel oil,1 kg palm kernel oil,6.6,6154.5,5246.339999999999,4370.52,3472.92,2581.9199999999996
GIN,GIN.2_1,GIN.2.1_1,OILP,13.426320153380916,11.740960793465964,82.98098254068229,202.2406017063049,190.4229593956907,87.79456173780477,87.34940621350042,87.64617656303665,87.69348571369073,87.6004028362223,0.1529,0.1344,0.9468,2.306,2.174,Palm oil,1 kg palm oil,6.7,1.0244300000000002,0.90048,6.34356,15.4502,14.5658
GIN,GIN.2_1,GIN.2.1_1,OILP,13.426320153380916,11.740960793465964,82.98098254068229,202.2406017063049,190.4229593956907,87.79456173780477,87.34940621350042,87.64617656303665,87.69348571369073,87.6004028362223,0.1529,0.1344,0.9468,2.306,2.174,Magnesium stearate,1 kg magnesium stearate,6.7,1.0244300000000002,0.90048,6.34356,15.4502,14.5658
GIN,GIN.2_1,GIN.2.1_1,OILP,13.426320153380916,11.740960793465964,82.98098254068229,202.2406017063049,190.4229593956907,87.79456173780477,87.34940621350042,87.64617656303665,87.69348571369073,87.6004028362223,0.1529,0.1344,0.9468,2.306,2.174,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.9632700000000001,0.8467199999999999,5.96484,14.5278,13.6962
GIN,GIN.2_1,GIN.2.1_1,OILP,13.426320153380916,11.740960793465964,82.98098254068229,202.2406017063049,190.4229593956907,87.79456173780477,87.34940621350042,87.64617656303665,87.69348571369073,87.6004028362223,0.1529,0.1344,0.9468,2.306,2.174,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.94798,0.83328,5.87016,14.2972,13.4788
GIN,GIN.2_1,GIN.2.1_1,OILP,13.426320153380916,11.740960793465964,82.98098254068229,202.2406017063049,190.4229593956907,87.79456173780477,87.34940621350042,87.64617656303665,87.69348571369073,87.6004028362223,0.1529,0.1344,0.9468,2.306,2.174,Palm kernel oil,1 kg palm kernel oil,6.6,1.00914,0.8870399999999999,6.24888,15.2196,14.348399999999998
GIN,GIN.3_1,GIN.3.1_1,OILP,421.2203988448968,415.4465814379609,403.86998777078463,402.2685501952439,430.2793204005248,9901.69809422117,9851.492301067374,9884.962829836571,9890.2984783961,9879.800350355024,0.04254,0.04217,0.04086,0.04067,0.04355,Palm oil,1 kg palm oil,6.7,0.285018,0.282539,0.273762,0.272489,0.291785
GIN,GIN.3_1,GIN.3.1_1,OILP,421.2203988448968,415.4465814379609,403.86998777078463,402.2685501952439,430.2793204005248,9901.69809422117,9851.492301067374,9884.962829836571,9890.2984783961,9879.800350355024,0.04254,0.04217,0.04086,0.04067,0.04355,Magnesium stearate,1 kg magnesium stearate,6.7,0.285018,0.282539,0.273762,0.272489,0.291785
GIN,GIN.3_1,GIN.3.1_1,OILP,421.2203988448968,415.4465814379609,403.86998777078463,402.2685501952439,430.2793204005248,9901.69809422117,9851.492301067374,9884.962829836571,9890.2984783961,9879.800350355024,0.04254,0.04217,0.04086,0.04067,0.04355,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.268002,0.265671,0.257418,0.256221,0.27436499999999997
GIN,GIN.3_1,GIN.3.1_1,OILP,421.2203988448968,415.4465814379609,403.86998777078463,402.2685501952439,430.2793204005248,9901.69809422117,9851.492301067374,9884.962829836571,9890.2984783961,9879.800350355024,0.04254,0.04217,0.04086,0.04067,0.04355,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.26374800000000004,0.261454,0.253332,0.252154,0.27000999999999997
GIN,GIN.3_1,GIN.3.1_1,OILP,421.2203988448968,415.4465814379609,403.86998777078463,402.2685501952439,430.2793204005248,9901.69809422117,9851.492301067374,9884.962829836571,9890.2984783961,9879.800350355024,0.04254,0.04217,0.04086,0.04067,0.04355,Palm kernel oil,1 kg palm kernel oil,6.6,0.280764,0.27832199999999996,0.26967599999999997,0.268422,0.28742999999999996
GIN,GIN.4_1,GIN.4.3_1,OILP,105.0083931391014,104.70050278601028,100.9412730348907,94.73231698503676,89.90701094305737,458.0632363091898,455.7406621532559,457.28904492387846,457.53587778261937,457.0502230535088,0.2292,0.2297,0.2207,0.207,0.1967,Palm oil,1 kg palm oil,6.7,1.53564,1.5389899999999999,1.47869,1.3869,1.3178900000000002
GIN,GIN.4_1,GIN.4.3_1,OILP,105.0083931391014,104.70050278601028,100.9412730348907,94.73231698503676,89.90701094305737,458.0632363091898,455.7406621532559,457.28904492387846,457.53587778261937,457.0502230535088,0.2292,0.2297,0.2207,0.207,0.1967,Magnesium stearate,1 kg magnesium stearate,6.7,1.53564,1.5389899999999999,1.47869,1.3869,1.3178900000000002
GIN,GIN.4_1,GIN.4.3_1,OILP,105.0083931391014,104.70050278601028,100.9412730348907,94.73231698503676,89.90701094305737,458.0632363091898,455.7406621532559,457.28904492387846,457.53587778261937,457.0502230535088,0.2292,0.2297,0.2207,0.207,0.1967,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,1.44396,1.44711,1.39041,1.3040999999999998,1.2392100000000001
GIN,GIN.4_1,GIN.4.3_1,OILP,105.0083931391014,104.70050278601028,100.9412730348907,94.73231698503676,89.90701094305737,458.0632363091898,455.7406621532559,457.28904492387846,457.53587778261937,457.0502230535088,0.2292,0.2297,0.2207,0.207,0.1967,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,1.4210399999999999,1.42414,1.3683400000000001,1.2833999999999999,1.21954
GIN,GIN.4_1,GIN.4.3_1,OILP,105.0083931391014,104.70050278601028,100.9412730348907,94.73231698503676,89.90701094305737,458.0632363091898,455.7406621532559,457.28904492387846,457.53587778261937,457.0502230535088,0.2292,0.2297,0.2207,0.207,0.1967,Palm kernel oil,1 kg palm kernel oil,6.6,1.5127199999999998,1.51602,1.45662,1.3661999999999999,1.29822
GIN,GIN.5_1,GIN.5.1_1,OILP,103042.80935321435,111356.8485910443,116528.50113704678,122963.91363054088,127292.40122960012,30335.448944607106,30181.635400662613,30284.17776329227,30300.524383126944,30268.36167485473,3.397,3.69,3.848,4.058,4.205,Palm oil,1 kg palm oil,6.7,22.7599,24.723,25.7816,27.1886,28.1735
GIN,GIN.5_1,GIN.5.1_1,OILP,103042.80935321435,111356.8485910443,116528.50113704678,122963.91363054088,127292.40122960012,30335.448944607106,30181.635400662613,30284.17776329227,30300.524383126944,30268.36167485473,3.397,3.69,3.848,4.058,4.205,Magnesium stearate,1 kg magnesium stearate,6.7,22.7599,24.723,25.7816,27.1886,28.1735
GIN,GIN.5_1,GIN.5.1_1,OILP,103042.80935321435,111356.8485910443,116528.50113704678,122963.91363054088,127292.40122960012,30335.448944607106,30181.635400662613,30284.17776329227,30300.524383126944,30268.36167485473,3.397,3.69,3.848,4.058,4.205,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,21.4011,23.247,24.2424,25.565399999999997,26.4915
GIN,GIN.5_1,GIN.5.1_1,OILP,103042.80935321435,111356.8485910443,116528.50113704678,122963.91363054088,127292.40122960012,30335.448944607106,30181.635400662613,30284.17776329227,30300.524383126944,30268.36167485473,3.397,3.69,3.848,4.058,4.205,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,21.0614,22.878,23.8576,25.1596,26.071
GIN,GIN.5_1,GIN.5.1_1,OILP,103042.80935321435,111356.8485910443,116528.50113704678,122963.91363054088,127292.40122960012,30335.448944607106,30181.635400662613,30284.17776329227,30300.524383126944,30268.36167485473,3.397,3.69,3.848,4.058,4.205,Palm kernel oil,1 kg palm kernel oil,6.6,22.420199999999998,24.354,25.3968,26.782799999999998,27.753
GIN,GIN.5_1,GIN.5.2_1,OILP,776865.3047054764,859828.1084149493,890431.7755281414,939926.4788045366,967708.5316735904,39440.92062938229,39240.93849661359,39374.25991845939,39395.513130720574,39353.69648160795,19.7,21.91,22.61,23.86,24.59,Palm oil,1 kg palm oil,6.7,131.99,146.797,151.487,159.862,164.75300000000001
GIN,GIN.5_1,GIN.5.2_1,OILP,776865.3047054764,859828.1084149493,890431.7755281414,939926.4788045366,967708.5316735904,39440.92062938229,39240.93849661359,39374.25991845939,39395.513130720574,39353.69648160795,19.7,21.91,22.61,23.86,24.59,Magnesium stearate,1 kg magnesium stearate,6.7,131.99,146.797,151.487,159.862,164.75300000000001
GIN,GIN.5_1,GIN.5.2_1,OILP,776865.3047054764,859828.1084149493,890431.7755281414,939926.4788045366,967708.5316735904,39440.92062938229,39240.93849661359,39374.25991845939,39395.513130720574,39353.69648160795,19.7,21.91,22.61,23.86,24.59,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,124.10999999999999,138.033,142.44299999999998,150.31799999999998,154.917
GIN,GIN.5_1,GIN.5.2_1,OILP,776865.3047054764,859828.1084149493,890431.7755281414,939926.4788045366,967708.5316735904,39440.92062938229,39240.93849661359,39374.25991845939,39395.513130720574,39353.69648160795,19.7,21.91,22.61,23.86,24.59,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,122.14,135.842,140.182,147.932,152.458
GIN,GIN.5_1,GIN.5.2_1,OILP,776865.3047054764,859828.1084149493,890431.7755281414,939926.4788045366,967708.5316735904,39440.92062938229,39240.93849661359,39374.25991845939,39395.513130720574,39353.69648160795,19.7,21.91,22.61,23.86,24.59,Palm kernel oil,1 kg palm kernel oil,6.6,130.01999999999998,144.606,149.226,157.476,162.29399999999998
GIN,GIN.5_1,GIN.5.3_1,OILP,333964.3099551557,353826.9784889211,354549.54813432135,351672.54920369043,346500.52317533566,84917.9921621209,84484.54781180157,84835.62476813514,84906.51693119851,84801.27407308662,3.933,4.188,4.179,4.142,4.086,Palm oil,1 kg palm oil,6.7,26.3511,28.0596,27.9993,27.751400000000004,27.376200000000004
GIN,GIN.5_1,GIN.5.3_1,OILP,333964.3099551557,353826.9784889211,354549.54813432135,351672.54920369043,346500.52317533566,84917.9921621209,84484.54781180157,84835.62476813514,84906.51693119851,84801.27407308662,3.933,4.188,4.179,4.142,4.086,Magnesium stearate,1 kg magnesium stearate,6.7,26.3511,28.0596,27.9993,27.751400000000004,27.376200000000004
GIN,GIN.5_1,GIN.5.3_1,OILP,333964.3099551557,353826.9784889211,354549.54813432135,351672.54920369043,346500.52317533566,84917.9921621209,84484.54781180157,84835.62476813514,84906.51693119851,84801.27407308662,3.933,4.188,4.179,4.142,4.086,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,24.7779,26.384399999999996,26.3277,26.0946,25.7418
GIN,GIN.5_1,GIN.5.3_1,OILP,333964.3099551557,353826.9784889211,354549.54813432135,351672.54920369043,346500.52317533566,84917.9921621209,84484.54781180157,84835.62476813514,84906.51693119851,84801.27407308662,3.933,4.188,4.179,4.142,4.086,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,24.3846,25.9656,25.909800000000004,25.680400000000002,25.3332
GIN,GIN.5_1,GIN.5.3_1,OILP,333964.3099551557,353826.9784889211,354549.54813432135,351672.54920369043,346500.52317533566,84917.9921621209,84484.54781180157,84835.62476813514,84906.51693119851,84801.27407308662,3.933,4.188,4.179,4.142,4.086,Palm kernel oil,1 kg palm kernel oil,6.6,25.9578,27.640799999999995,27.5814,27.3372,26.9676
GIN,GIN.5_1,GIN.5.4_1,OILP,1226983.5558501498,1342143.517169252,1402250.2872635587,1522575.2923357915,1565045.276972922,70952.50549881655,70592.73461380739,70832.8347612162,70871.17069490865,70795.8824317552,17.29,19.01,19.8,21.48,22.11,Palm oil,1 kg palm oil,6.7,115.843,127.36700000000002,132.66,143.916,148.137
GIN,GIN.5_1,GIN.5.4_1,OILP,1226983.5558501498,1342143.517169252,1402250.2872635587,1522575.2923357915,1565045.276972922,70952.50549881655,70592.73461380739,70832.8347612162,70871.17069490865,70795.8824317552,17.29,19.01,19.8,21.48,22.11,Magnesium stearate,1 kg magnesium stearate,6.7,115.843,127.36700000000002,132.66,143.916,148.137
GIN,GIN.5_1,GIN.5.4_1,OILP,1226983.5558501498,1342143.517169252,1402250.2872635587,1522575.2923357915,1565045.276972922,70952.50549881655,70592.73461380739,70832.8347612162,70871.17069490865,70795.8824317552,17.29,19.01,19.8,21.48,22.11,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,108.92699999999999,119.763,124.74,135.324,139.293
GIN,GIN.5_1,GIN.5.4_1,OILP,1226983.5558501498,1342143.517169252,1402250.2872635587,1522575.2923357915,1565045.276972922,70952.50549881655,70592.73461380739,70832.8347612162,70871.17069490865,70795.8824317552,17.29,19.01,19.8,21.48,22.11,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,107.198,117.86200000000001,122.76,133.17600000000002,137.082
GIN,GIN.5_1,GIN.5.4_1,OILP,1226983.5558501498,1342143.517169252,1402250.2872635587,1522575.2923357915,1565045.276972922,70952.50549881655,70592.73461380739,70832.8347612162,70871.17069490865,70795.8824317552,17.29,19.01,19.8,21.48,22.11,Palm kernel oil,1 kg palm kernel oil,6.6,114.11399999999999,125.46600000000001,130.68,141.768,145.926
GIN,GIN.5_1,GIN.5.5_1,OILP,1692316.7094336485,1815676.640324472,1843971.724758148,1871584.4903540248,1880831.983141932,21938.169496133374,21826.9337071389,21901.09089980189,21912.912545074934,21889.65292736435,77.14,83.19,84.2,85.41,85.92,Palm oil,1 kg palm oil,6.7,516.838,557.373,564.14,572.247,575.664
GIN,GIN.5_1,GIN.5.5_1,OILP,1692316.7094336485,1815676.640324472,1843971.724758148,1871584.4903540248,1880831.983141932,21938.169496133374,21826.9337071389,21901.09089980189,21912.912545074934,21889.65292736435,77.14,83.19,84.2,85.41,85.92,Magnesium stearate,1 kg magnesium stearate,6.7,516.838,557.373,564.14,572.247,575.664
GIN,GIN.5_1,GIN.5.5_1,OILP,1692316.7094336485,1815676.640324472,1843971.724758148,1871584.4903540248,1880831.983141932,21938.169496133374,21826.9337071389,21901.09089980189,21912.912545074934,21889.65292736435,77.14,83.19,84.2,85.41,85.92,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,485.98199999999997,524.097,530.46,538.083,541.296
GIN,GIN.5_1,GIN.5.5_1,OILP,1692316.7094336485,1815676.640324472,1843971.724758148,1871584.4903540248,1880831.983141932,21938.169496133374,21826.9337071389,21901.09089980189,21912.912545074934,21889.65292736435,77.14,83.19,84.2,85.41,85.92,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,478.26800000000003,515.778,522.0400000000001,529.542,532.7040000000001
GIN,GIN.5_1,GIN.5.5_1,OILP,1692316.7094336485,1815676.640324472,1843971.724758148,1871584.4903540248,1880831.983141932,21938.169496133374,21826.9337071389,21901.09089980189,21912.912545074934,21889.65292736435,77.14,83.19,84.2,85.41,85.92,Palm kernel oil,1 kg palm kernel oil,6.6,509.12399999999997,549.054,555.72,563.7059999999999,567.072
GIN,GIN.7_1,GIN.7.2_1,OILP,774.6079541115585,718.0625778700172,663.2675495816559,811.4034557707092,744.2672389231542,63.00075965778272,62.68131918627846,62.89427950061462,62.928228214190675,62.86143259638059,12.3,11.46,10.55,12.89,11.84,Palm oil,1 kg palm oil,6.7,82.41000000000001,76.78200000000001,70.685,86.363,79.328
GIN,GIN.7_1,GIN.7.2_1,OILP,774.6079541115585,718.0625778700172,663.2675495816559,811.4034557707092,744.2672389231542,63.00075965778272,62.68131918627846,62.89427950061462,62.928228214190675,62.86143259638059,12.3,11.46,10.55,12.89,11.84,Magnesium stearate,1 kg magnesium stearate,6.7,82.41000000000001,76.78200000000001,70.685,86.363,79.328
GIN,GIN.7_1,GIN.7.2_1,OILP,774.6079541115585,718.0625778700172,663.2675495816559,811.4034557707092,744.2672389231542,63.00075965778272,62.68131918627846,62.89427950061462,62.928228214190675,62.86143259638059,12.3,11.46,10.55,12.89,11.84,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,77.49000000000001,72.19800000000001,66.465,81.20700000000001,74.592
GIN,GIN.7_1,GIN.7.2_1,OILP,774.6079541115585,718.0625778700172,663.2675495816559,811.4034557707092,744.2672389231542,63.00075965778272,62.68131918627846,62.89427950061462,62.928228214190675,62.86143259638059,12.3,11.46,10.55,12.89,11.84,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,76.26,71.052,65.41000000000001,79.918,73.408
GIN,GIN.7_1,GIN.7.2_1,OILP,774.6079541115585,718.0625778700172,663.2675495816559,811.4034557707092,744.2672389231542,63.00075965778272,62.68131918627846,62.89427950061462,62.928228214190675,62.86143259638059,12.3,11.46,10.55,12.89,11.84,Palm kernel oil,1 kg palm kernel oil,6.6,81.18,75.636,69.63,85.074,78.14399999999999
GIN,GIN.8_1,GIN.8.1_1,OILP,1649.15167096837,1676.5783896068158,1580.977983346922,1749.268241496578,1769.2504746400898,10406.995652954742,10354.227787672156,10389.406364527214,10395.014298725602,10383.980436468037,0.1585,0.1619,0.1522,0.1683,0.1704,Palm oil,1 kg palm oil,6.7,1.06195,1.08473,1.01974,1.12761,1.14168
GIN,GIN.8_1,GIN.8.1_1,OILP,1649.15167096837,1676.5783896068158,1580.977983346922,1749.268241496578,1769.2504746400898,10406.995652954742,10354.227787672156,10389.406364527214,10395.014298725602,10383.980436468037,0.1585,0.1619,0.1522,0.1683,0.1704,Magnesium stearate,1 kg magnesium stearate,6.7,1.06195,1.08473,1.01974,1.12761,1.14168
GIN,GIN.8_1,GIN.8.1_1,OILP,1649.15167096837,1676.5783896068158,1580.977983346922,1749.268241496578,1769.2504746400898,10406.995652954742,10354.227787672156,10389.406364527214,10395.014298725602,10383.980436468037,0.1585,0.1619,0.1522,0.1683,0.1704,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.9985499999999999,1.0199699999999998,0.9588599999999999,1.06029,1.07352
GIN,GIN.8_1,GIN.8.1_1,OILP,1649.15167096837,1676.5783896068158,1580.977983346922,1749.268241496578,1769.2504746400898,10406.995652954742,10354.227787672156,10389.406364527214,10395.014298725602,10383.980436468037,0.1585,0.1619,0.1522,0.1683,0.1704,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.9827,1.00378,0.94364,1.04346,1.05648
GIN,GIN.8_1,GIN.8.1_1,OILP,1649.15167096837,1676.5783896068158,1580.977983346922,1749.268241496578,1769.2504746400898,10406.995652954742,10354.227787672156,10389.406364527214,10395.014298725602,10383.980436468037,0.1585,0.1619,0.1522,0.1683,0.1704,Palm kernel oil,1 kg palm kernel oil,6.6,1.0461,1.0685399999999998,1.0045199999999999,1.1107799999999999,1.1246399999999999
GIN,GIN.8_1,GIN.8.2_1,OILP,41554.26809743013,38605.70717602842,35605.068253756595,32753.934132033344,29407.190328371576,8850.40970054234,8800.239686612185,8948.107587220438,8999.174767848775,8961.773016184512,4.695,4.387,3.979,3.64,3.281,Palm oil,1 kg palm oil,6.7,31.456500000000002,29.392899999999997,26.659300000000002,24.388,21.9827
GIN,GIN.8_1,GIN.8.2_1,OILP,41554.26809743013,38605.70717602842,35605.068253756595,32753.934132033344,29407.190328371576,8850.40970054234,8800.239686612185,8948.107587220438,8999.174767848775,8961.773016184512,4.695,4.387,3.979,3.64,3.281,Magnesium stearate,1 kg magnesium stearate,6.7,31.456500000000002,29.392899999999997,26.659300000000002,24.388,21.9827
GIN,GIN.8_1,GIN.8.2_1,OILP,41554.26809743013,38605.70717602842,35605.068253756595,32753.934132033344,29407.190328371576,8850.40970054234,8800.239686612185,8948.107587220438,8999.174767848775,8961.773016184512,4.695,4.387,3.979,3.64,3.281,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,29.578500000000002,27.638099999999998,25.0677,22.932,20.6703
GIN,GIN.8_1,GIN.8.2_1,OILP,41554.26809743013,38605.70717602842,35605.068253756595,32753.934132033344,29407.190328371576,8850.40970054234,8800.239686612185,8948.107587220438,8999.174767848775,8961.773016184512,4.695,4.387,3.979,3.64,3.281,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,29.109,27.199399999999997,24.669800000000002,22.568,20.342200000000002
GIN,GIN.8_1,GIN.8.2_1,OILP,41554.26809743013,38605.70717602842,35605.068253756595,32753.934132033344,29407.190328371576,8850.40970054234,8800.239686612185,8948.107587220438,8999.174767848775,8961.773016184512,4.695,4.387,3.979,3.64,3.281,Palm kernel oil,1 kg palm kernel oil,6.6,30.987000000000002,28.954199999999997,26.2614,24.024,21.6546
GMB,GMB.2_1,GMB.2.1_1,OILP,31.870395800396498,30.14440678055829,27.396147225145455,26.342226682368807,26.31385479662596,429.0121732812052,429.0236653412874,429.0807588738237,429.13797466231824,429.10875793339727,0.07429,0.07026,0.06385,0.06138,0.06132,Palm oil,1 kg palm oil,6.7,0.497743,0.47074200000000005,0.42779500000000004,0.411246,0.410844
GMB,GMB.2_1,GMB.2.1_1,OILP,31.870395800396498,30.14440678055829,27.396147225145455,26.342226682368807,26.31385479662596,429.0121732812052,429.0236653412874,429.0807588738237,429.13797466231824,429.10875793339727,0.07429,0.07026,0.06385,0.06138,0.06132,Magnesium stearate,1 kg magnesium stearate,6.7,0.497743,0.47074200000000005,0.42779500000000004,0.411246,0.410844
GMB,GMB.2_1,GMB.2.1_1,OILP,31.870395800396498,30.14440678055829,27.396147225145455,26.342226682368807,26.31385479662596,429.0121732812052,429.0236653412874,429.0807588738237,429.13797466231824,429.10875793339727,0.07429,0.07026,0.06385,0.06138,0.06132,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.46802699999999997,0.44263800000000003,0.40225500000000003,0.386694,0.386316
GMB,GMB.2_1,GMB.2.1_1,OILP,31.870395800396498,30.14440678055829,27.396147225145455,26.342226682368807,26.31385479662596,429.0121732812052,429.0236653412874,429.0807588738237,429.13797466231824,429.10875793339727,0.07429,0.07026,0.06385,0.06138,0.06132,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.460598,0.43561200000000005,0.39587000000000006,0.380556,0.380184
GMB,GMB.2_1,GMB.2.1_1,OILP,31.870395800396498,30.14440678055829,27.396147225145455,26.342226682368807,26.31385479662596,429.0121732812052,429.0236653412874,429.0807588738237,429.13797466231824,429.10875793339727,0.07429,0.07026,0.06385,0.06138,0.06132,Palm kernel oil,1 kg palm kernel oil,6.6,0.4903139999999999,0.463716,0.42141,0.40510799999999997,0.40471199999999996
GMB,GMB.2_1,GMB.2.2_1,OILP,19.859481569964338,17.61686371198469,15.495033147755938,14.87219045989588,13.932567321543448,651.1693763951605,652.0065498359193,651.119435158034,651.5306456323656,651.45459342695,0.0305,0.02702,0.0238,0.02283,0.02139,Palm oil,1 kg palm oil,6.7,0.20435,0.181034,0.15946000000000002,0.152961,0.143313
GMB,GMB.2_1,GMB.2.2_1,OILP,19.859481569964338,17.61686371198469,15.495033147755938,14.87219045989588,13.932567321543448,651.1693763951605,652.0065498359193,651.119435158034,651.5306456323656,651.45459342695,0.0305,0.02702,0.0238,0.02283,0.02139,Magnesium stearate,1 kg magnesium stearate,6.7,0.20435,0.181034,0.15946000000000002,0.152961,0.143313
GMB,GMB.2_1,GMB.2.2_1,OILP,19.859481569964338,17.61686371198469,15.495033147755938,14.87219045989588,13.932567321543448,651.1693763951605,652.0065498359193,651.119435158034,651.5306456323656,651.45459342695,0.0305,0.02702,0.0238,0.02283,0.02139,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.19215,0.170226,0.14994000000000002,0.14382899999999998,0.134757
GMB,GMB.2_1,GMB.2.2_1,OILP,19.859481569964338,17.61686371198469,15.495033147755938,14.87219045989588,13.932567321543448,651.1693763951605,652.0065498359193,651.119435158034,651.5306456323656,651.45459342695,0.0305,0.02702,0.0238,0.02283,0.02139,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.1891,0.167524,0.14756000000000002,0.141546,0.13261799999999999
GMB,GMB.2_1,GMB.2.2_1,OILP,19.859481569964338,17.61686371198469,15.495033147755938,14.87219045989588,13.932567321543448,651.1693763951605,652.0065498359193,651.119435158034,651.5306456323656,651.45459342695,0.0305,0.02702,0.0238,0.02283,0.02139,Palm kernel oil,1 kg palm kernel oil,6.6,0.20129999999999998,0.178332,0.15708,0.15067799999999998,0.141174
GMB,GMB.2_1,GMB.2.3_1,OILP,20.19759779640457,19.98108461067249,18.001846943158405,18.158327906588845,19.531529237543616,396.33016820786423,396.3407848066209,396.3935289727843,396.4463860814877,396.41939507328584,0.05096,0.05041,0.04541,0.0458,0.04927,Palm oil,1 kg palm oil,6.7,0.341432,0.337747,0.304247,0.30686,0.33010900000000004
GMB,GMB.2_1,GMB.2.3_1,OILP,20.19759779640457,19.98108461067249,18.001846943158405,18.158327906588845,19.531529237543616,396.33016820786423,396.3407848066209,396.3935289727843,396.4463860814877,396.41939507328584,0.05096,0.05041,0.04541,0.0458,0.04927,Magnesium stearate,1 kg magnesium stearate,6.7,0.341432,0.337747,0.304247,0.30686,0.33010900000000004
GMB,GMB.2_1,GMB.2.3_1,OILP,20.19759779640457,19.98108461067249,18.001846943158405,18.158327906588845,19.531529237543616,396.33016820786423,396.3407848066209,396.3935289727843,396.4463860814877,396.41939507328584,0.05096,0.05041,0.04541,0.0458,0.04927,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.321048,0.317583,0.286083,0.28854,0.310401
GMB,GMB.2_1,GMB.2.3_1,OILP,20.19759779640457,19.98108461067249,18.001846943158405,18.158327906588845,19.531529237543616,396.33016820786423,396.3407848066209,396.3935289727843,396.4463860814877,396.41939507328584,0.05096,0.05041,0.04541,0.0458,0.04927,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.315952,0.31254200000000004,0.281542,0.28396,0.305474
GMB,GMB.2_1,GMB.2.3_1,OILP,20.19759779640457,19.98108461067249,18.001846943158405,18.158327906588845,19.531529237543616,396.33016820786423,396.3407848066209,396.3935289727843,396.4463860814877,396.41939507328584,0.05096,0.05041,0.04541,0.0458,0.04927,Palm kernel oil,1 kg palm kernel oil,6.6,0.33633599999999997,0.332706,0.299706,0.30228,0.32518199999999997
GMB,GMB.2_1,GMB.2.4_1,OILP,3.3384060001833142,3.014607074351825,2.6908081485203357,2.8778801268293717,4.695460803414838,147.16379104226863,147.16773315681434,147.18731791737665,147.20694461532776,147.19692241815562,0.02268,0.02048,0.01828,0.01955,0.0319,Palm oil,1 kg palm oil,6.7,0.151956,0.137216,0.12247600000000002,0.13098500000000002,0.21373
GMB,GMB.2_1,GMB.2.4_1,OILP,3.3384060001833142,3.014607074351825,2.6908081485203357,2.8778801268293717,4.695460803414838,147.16379104226863,147.16773315681434,147.18731791737665,147.20694461532776,147.19692241815562,0.02268,0.02048,0.01828,0.01955,0.0319,Magnesium stearate,1 kg magnesium stearate,6.7,0.151956,0.137216,0.12247600000000002,0.13098500000000002,0.21373
